id,publisher_id,title,data,format,last_modified,period_id,schema,cache
796dc14a-a2c2-4903-a0c5-8265820931f7,home-office,"Spend over £25,000 in the Home Office/August 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/383217/ProcSpend25KAugODS.ods,ODS,,2014-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/796dc14a-a2c2-4903-a0c5-8265820931f7.ods
55fae910-4135-439f-b731-d20253eeb977,home-office,"Spend over £25,000 in the Home Office/July 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/487518/HO_FY1516_AP4_Proc_Spend_25K_CSV.csv,CSV,,2015-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/55fae910-4135-439f-b731-d20253eeb977.csv
c6baf890-0887-4bd4-8e94-20e8eb91f1fc,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/January 2011 return",http://www.justice.gov.uk/downloads/information-access-rights/transparency-data/moj/Jan_Aramis.csv,CSV,,2011-01-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/c6baf890-0887-4bd4-8e94-20e8eb91f1fc.csv
601c1b47-2f9a-430c-a608-07dfaef23d56,cabinet-office,"Spend over £25,000 in the Cabinet Office/March 2011 return with descriptions ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85804/spendtransactionswithdescriptionscomarch2011.csv ,CSV,,2011-03-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/601c1b47-2f9a-430c-a608-07dfaef23d56
29d0dece-af39-4b89-8862-a42c859c2715,cabinet-office,"Spend over £25,000 in the Cabinet Office/April 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/210983/April-2013-25k-Transparency-Data.csv,CSV,,2013-04-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/29d0dece-af39-4b89-8862-a42c859c2715.csv
ff2a824a-122b-43b1-b278-5ac39503938c,cabinet-office,"Spend over £25,000 in the Cabinet Office/May 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/210984/May-2013-25k-Transparency-Data.csv,CSV,,2013-05-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/ff2a824a-122b-43b1-b278-5ac39503938c.csv
a14a6c45-a2fc-40ae-a9cb-55aae8a8c1d7,cabinet-office,"Spend over £25,000 in the Cabinet Office/June 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/226005/June_2013__25k_Transparency_Data.csv,CSV,,2013-06-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/a14a6c45-a2fc-40ae-a9cb-55aae8a8c1d7.csv
58547c09-653f-4abd-8c45-f966c932a6ab,cabinet-office,"Spend over £25,000 in the Cabinet Office/July 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/252892/July_2013__25k_Transparency_Data.csv,CSV,,2013-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/58547c09-653f-4abd-8c45-f966c932a6ab.csv
e9ee59d8-7598-4239-b233-404427a3a974,cabinet-office,"Spend over £25,000 in the Cabinet Office/August 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/263521/August__25k_Transparency_Data.csv,CSV,,2013-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/e9ee59d8-7598-4239-b233-404427a3a974.csv
38dfe05f-c3a2-4e9d-a9e1-1ba5de8086f4,cabinet-office,"Spend over £25,000 in the Cabinet Office/September 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/269100/September-2013-25k-Transparency-Data.csv,CSV,,2013-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/38dfe05f-c3a2-4e9d-a9e1-1ba5de8086f4.csv
50b10a63-d9fa-4fb8-836a-83cc93f6e4d5,cabinet-office,"Spend over £25,000 in the Cabinet Office/October 2013 return with descriptionss",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/299473/October__25k_Transparency_Data.csv ,CSV,,2013-10-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/50b10a63-d9fa-4fb8-836a-83cc93f6e4d5
ba7ba211-4e6a-4519-b2f6-7ff98c0a9f67,cabinet-office,"Spend over £25,000 in the Cabinet Office/November 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/299475/November_2013__25k_Transparency_Data.csv ,CSV,,2013-11-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/ba7ba211-4e6a-4519-b2f6-7ff98c0a9f67
ffe52151-8888-4035-9c82-ec5d33ac1eb0,cabinet-office,"Spend over £25,000 in the Cabinet Office/December 2013 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/299476/December_2013__25k_Transparency_Data.csv,CSV,,2013-12-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/ffe52151-8888-4035-9c82-ec5d33ac1eb0.csv
839ce3b4-1509-492b-bbe0-622790ff3854,cabinet-office,"Spend over £25,000 in the Cabinet Office/September 2014 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/486396/September_2014__25k_Transparency_Data__CSV_.csv,CSV,,2014-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/839ce3b4-1509-492b-bbe0-622790ff3854.csv
cb72579f-92c9-4994-8a53-0e45fc839349,cabinet-office,"Spend over £25,000 in the Cabinet Office/October 2014 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/486400/October_2014__25k_Transparency_Data__CSV_.csv,CSV,,2014-10-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/cb72579f-92c9-4994-8a53-0e45fc839349.csv
9aa4a6eb-eaac-4aca-8148-5ea9f046e570,department-for-education,"Spend over £25,000 in the Department for Education/Technical Note to accompany spend over £25,000: August 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/451292/Department_for_Education_and_executive_agency_spend_technical_note.pdf,PDF,,2015-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/9aa4a6eb-eaac-4aca-8148-5ea9f046e570.pdf
bf2262e8-a5af-47ed-984d-2c7a477ce901,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Environment Agency/September 2011 return",http://data.defra.gov.uk/ops/procurement/ea-over-25k-1109.csv ,CSV,,2011-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/bf2262e8-a5af-47ed-984d-2c7a477ce901
b5ad3c41-2ce4-4af9-af30-fb05326a8709,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/February 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-feb-2012 ,CSV,,2012-02-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/b5ad3c41-2ce4-4af9-af30-fb05326a8709
59feeab4-7768-4ec9-a0ad-6f796a309c50,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/March 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-march-2012,CSV,,2012-03-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/59feeab4-7768-4ec9-a0ad-6f796a309c50
715a09aa-b0d7-47d6-8d3b-0d47c01c2de6,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/April 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-april-2012,CSV,,2012-04-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/715a09aa-b0d7-47d6-8d3b-0d47c01c2de6
df744245-d343-4f66-90b9-ec2bd9adbcc0,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/May 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-may-2012 ,CSV,,2012-05-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/df744245-d343-4f66-90b9-ec2bd9adbcc0
024d0e6a-f541-4883-a7ae-e1613bd4ea67,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/June 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-june-2012 ,CSV,,2012-06-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/024d0e6a-f541-4883-a7ae-e1613bd4ea67
4b0c58d7-ef20-474d-84f8-48ba2e6200d0,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/July 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-july-2012 ,CSV,,2012-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/4b0c58d7-ef20-474d-84f8-48ba2e6200d0
67a3341f-c127-484b-904b-a8a13199ff8b,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/August 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-aug-2012 ,CSV,,2012-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/67a3341f-c127-484b-904b-a8a13199ff8b
48177c09-4dfc-436e-8853-45456aa8729d,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/September 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-sep-2012 ,CSV,,2012-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/48177c09-4dfc-436e-8853-45456aa8729d
750078f1-805f-45da-a97e-16abdf64ae59,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/October 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-oct-2012 ,CSV,,2012-10-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/750078f1-805f-45da-a97e-16abdf64ae59
4b492dfd-4e3c-41bd-8e4a-a6127cf92a1a,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/November 2012",https://www.gov.uk/government/publications/ukef-spend-over-25000-nov-2012 ,CSV,,2012-11-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/4b492dfd-4e3c-41bd-8e4a-a6127cf92a1a
4dbedd27-9ab6-4720-b29f-79d466327972,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/December 2012",http://webarchive.nationalarchives.gov.uk/+/https://www.gov.uk/government/publications/ukef-spend-over-25000-dec-2012,CSV,,2012-12-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/4dbedd27-9ab6-4720-b29f-79d466327972
93c060c2-8cf4-4623-b682-192c131b7f42,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/January 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-jan-2013,CSV,,2013-01-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/93c060c2-8cf4-4623-b682-192c131b7f42
9af1875a-03c2-4e8b-b6e8-277e7874fa16,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/February 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-feb-2013,CSV,,2013-02-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/9af1875a-03c2-4e8b-b6e8-277e7874fa16
cb2bf5a2-3abb-4056-b019-793971b7d8e9,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/March 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-mar-2013,CSV,,2013-03-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/cb2bf5a2-3abb-4056-b019-793971b7d8e9
872406ea-c2e2-4962-854a-e08ea0f6b19f,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/April 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-apr-2013,CSV,,2013-04-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/872406ea-c2e2-4962-854a-e08ea0f6b19f
63b3141a-7b9e-42c9-9ef2-e3551133ff1c,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/May 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-may-2013,CSV,,2013-05-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/63b3141a-7b9e-42c9-9ef2-e3551133ff1c
a9efb9c9-705b-4e42-b67e-12819f69601c,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/June 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-june-2013,CSV,,2013-06-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/a9efb9c9-705b-4e42-b67e-12819f69601c
e681149b-c10f-46da-a53b-5d39a5b4d1cd,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/July 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-july-2013,CSV,,2013-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/e681149b-c10f-46da-a53b-5d39a5b4d1cd
3879b859-4d70-43a0-94fd-0b9b8c02f555,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/August 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-august-2013,CSV,,2013-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/3879b859-4d70-43a0-94fd-0b9b8c02f555
00c1af3e-8fb7-4e34-9657-c5977715bca2,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/September 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-september-2013,CSV,,2013-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/00c1af3e-8fb7-4e34-9657-c5977715bca2
dad71227-7c10-4d9d-90c0-fdf99a47e8f4,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/October 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-october-2013,CSV,,2013-10-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/dad71227-7c10-4d9d-90c0-fdf99a47e8f4
af3f2793-c314-4714-9f0b-b51c6652393b,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/November 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-november-2013,CSV,,2013-11-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/af3f2793-c314-4714-9f0b-b51c6652393b
af7da3cd-f067-4bfb-80a3-3fc3a7e93181,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/December 2013",https://www.gov.uk/government/publications/ukef-spend-over-25000-december-2013,CSV,,2013-12-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/af7da3cd-f067-4bfb-80a3-3fc3a7e93181
77e9cd27-b37f-4ab3-9ab0-958998da2307,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/January 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-january-2014,CSV,,2014-01-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/77e9cd27-b37f-4ab3-9ab0-958998da2307
6a558e65-efc5-4ee6-9d27-766882366588,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/February 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-february-2014,CSV,,2014-02-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/6a558e65-efc5-4ee6-9d27-766882366588
15c5d377-986e-4620-a74b-6b8af59a2c11,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/March 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-march-2014,CSV,,2014-03-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/15c5d377-986e-4620-a74b-6b8af59a2c11
10f25886-4e56-4bba-a355-ca3d3304cc29,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/April 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-april-2014,CSV,,2014-04-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/10f25886-4e56-4bba-a355-ca3d3304cc29
1181a946-38a5-47aa-b944-ef81b64dffca,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/May 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-may-2014,CSV,,2014-05-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/1181a946-38a5-47aa-b944-ef81b64dffca
f3cdd128-365c-458c-ad8e-7b745b852015,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/June 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-june-2014,CSV,,2014-06-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/f3cdd128-365c-458c-ad8e-7b745b852015
69e310a8-1a6f-44c6-beb2-9e0f9a1dbed6,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/July 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-july-2014,CSV,,2014-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/69e310a8-1a6f-44c6-beb2-9e0f9a1dbed6
1087123e-92cb-40b6-b2b7-b6890e468837,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/August 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-august-2014,CSV,,2014-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/1087123e-92cb-40b6-b2b7-b6890e468837
1c38a558-d440-4e01-a48b-efb1e0d65308,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/September 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-september-2014,CSV,,2014-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/1c38a558-d440-4e01-a48b-efb1e0d65308
9b8319ae-9c54-4f38-b63b-09a3908f3afe,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/October 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-october-2014,CSV,,2014-10-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/9b8319ae-9c54-4f38-b63b-09a3908f3afe
bdd00032-7957-4cfe-b008-6c0587c4c3a7,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/November 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-november-2014,CSV,,2014-11-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/bdd00032-7957-4cfe-b008-6c0587c4c3a7
bae8da16-c1db-49fa-a6a1-df5094110b9a,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/December 2014",https://www.gov.uk/government/publications/ukef-spend-over-25000-december-2014,CSV,,2014-12-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/bae8da16-c1db-49fa-a6a1-df5094110b9a
ac369993-0a72-4b75-9345-61074662a786,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/January 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-january-2015,CSV,,2015-01-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/ac369993-0a72-4b75-9345-61074662a786
79b87f29-08d9-4bf8-84f6-e8129d099ff4,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/February 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-february-2015,CSV,,2015-02-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/79b87f29-08d9-4bf8-84f6-e8129d099ff4
399d9791-2bdb-413a-9c0f-a1f7a7c55279,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/March 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-march-2015,CSV,,2015-03-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/399d9791-2bdb-413a-9c0f-a1f7a7c55279
0f34cfaa-4f5b-401c-be23-6ff79ce05313,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/April 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-april-2015,CSV,,2015-04-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/0f34cfaa-4f5b-401c-be23-6ff79ce05313
c9fc6944-7293-4dc8-b015-8bb746ca5063,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/May 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-may-2015,CSV,,2015-05-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/c9fc6944-7293-4dc8-b015-8bb746ca5063
4584d081-1d3d-49bd-8abd-428a589713f3,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/June 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-june-2015,CSV,,2015-06-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/4584d081-1d3d-49bd-8abd-428a589713f3
3a1abb84-dbf8-4d74-a89d-964789b9783b,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/July 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-july-2015,CSV,,2015-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/3a1abb84-dbf8-4d74-a89d-964789b9783b
db95a682-7878-4717-b838-f38606e30783,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/August 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-august-2015,CSV,,2015-08-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/db95a682-7878-4717-b838-f38606e30783
64651d85-7afa-4d36-b2e1-d125bb53498a,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/September 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-september-2015,CSV,,2015-09-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/64651d85-7afa-4d36-b2e1-d125bb53498a
e47af03c-45a4-47dd-80cd-70ba98236653,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/October 2015",https://www.gov.uk/government/publications/ukef-spend-over-25000-october-2015,CSV,,2015-10-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/e47af03c-45a4-47dd-80cd-70ba98236653
0d7e9e12-b931-45bf-88f2-b2ab7207b3e9,hm-treasury,"Spend over £25,000 in HM Treasury/April 2010 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/184401/transparency_april.csv,CSV,,2010-04-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/0d7e9e12-b931-45bf-88f2-b2ab7207b3e9.csv
e3b12281-fb13-42e6-b2b3-b131726ddb3b,hm-treasury,"Spend over £25,000 in HM Treasury/July 2013 return with description",https://www.gov.uk/government/publications/hmt-spend-greater-than-25000-july-2013,CSV,,2013-07-01,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,/home/g/Documents/okf/data-quality-uk-25k-spend/fetched/e3b12281-fb13-42e6-b2b3-b131726ddb3b
