id,publisher_id,title,data,format,last_modified,schema,created_at,period_id
798cbcdf-771a-4c05-9885-957a4d2e22fe,home-office,"Spend over £25,000 in the Home Office/November 2011",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98189/november-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-30T16:07:45.277911,01-11-2011/30-11-2011
d832f2d7-6bec-4627-9c3a-376386ef98c7,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Food and Environment Research Agency/August 2010 return",http://data.defra.gov.uk/ops/procurement/fera-over-25k-1008.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-08-2010/31-08-2010
fe6aa84d-1aad-40ce-a442-902a09e54225,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/December 2010 return",http://data.defra.gov.uk/ops/procurement/defra-over-25k-1012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-12-2010/31-12-2010
2dcf31df-d836-4b9b-aa97-315874ff2544,department-for-education,"Spend over £25,000 by National College/National College May 2010",http://media.education.gov.uk/assets/files/xls/n/national%20college%20spend%20%20may%202010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-05-2010/31-05-2010
cefd8d24-c3ff-4a98-b134-fb4414ea29a5,department-for-education,"Spend over £25,000 in the Department for Education/Transparency Spend over £25,000: June 2012",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193876/DfE_spend_03jun_2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-10T10:23:17.997736,01-06-2012/30-06-2012
3c9f12cd-ceba-469d-9fb0-2ea2bff2920e,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/January 2012 return",http://data.defra.gov.uk/ops/procurement/ccwater-spend-over-25k-1201.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-01-2012/31-01-2012
93006f5e-1b8d-439f-9437-6113aa165a4b,department-for-work-and-pensions,"Payments over £25,000 by the Department for Work and Pensions/July 2010 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186395/dwp-payments-july10.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-07-2010/31-07-2010
d7633eab-1363-41a7-adca-6134650dd271,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/June 2014 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/363729/BIS_spending_over__25_000_June_2014__2_.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2014-11-27T14:35:33.999755,01-06-2014/30-06-2014
3f69513e-bb56-437a-8106-f69e51a39ef1,department-for-work-and-pensions,"Spend over £25,000 in the Department for Work and Pensions/January 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/285948/dwp-payments-jan2014.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-09-24T12:12:49.697230,01-01-2014/31-01-2014
2a033c1f-bbc0-433a-8e77-ce2a4c3fa87f,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/March 2011 return",http://webarchive.nationalarchives.gov.uk/+/http://data.defra.gov.uk/ops/procurement/ccwater-over-25k-1103.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-03-2011/31-03-2011
0cc343db-eac9-44e0-93f5-63bc2ed29669,department-of-health,"Spend over £25,000 in the Department of Health/July 2010 return ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/320765/dh-july-2010-amnd4.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229304,01-07-2010/31-07-2010
1c41f6bb-b781-4c94-acf4-946da7dd6d9a,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/November 2011 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/15062/spending-data-nov-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,31/1/2011,01-11-2011/30-11-2011
4929ef96-13c6-431b-8f4a-4ffdbd7eff40,department-of-health,"Spend over £25,000 in the Department of Health/October 2011 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/320933/october-2011-amd.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229411,01-10-2011/31-10-2011
ee8a650d-70fc-4520-a62e-1ae65f9e4e07,ministry-of-defence,"MOD: spending over £25,000/June 2010 MOD Transparency data",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28851/Jun2010MODTransparencydataV2.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647527,01-06-2010/30-06-2010
8c162e26-3e7e-4593-8933-6736e8835cc1,department-for-work-and-pensions,"Spend over £25,000 in the Department for Work and Pensions/December 2012 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186365/dwp-payments-december2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-09-24T12:12:49.697149,01-12-2012/31-12-2012
1913ad46-428e-47e0-8146-3cce18b92d11,home-office,"Spend over £25,000 in the Home Office/August 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/383218/ProcSpend25KAugCSV.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2014-10-09T11:14:20.133414,01-08-2014/31-08-2014
ca6859e2-59a7-4daf-a7ea-31651d3e9f04,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Environment Agency/August 2010 return",http://data.defra.gov.uk/ops/procurement/ea-over-25k-1008.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-08-2010/31-08-2010
fc1f97ef-f969-4b1a-95d2-519cda8d5860,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Joint Nature Conservation Committee/September 2010 return",http://data.defra.gov.uk/ops/procurement/jncc-over-25k-1009.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-09-2010/30-09-2010
44ac4db8-dcc0-40a1-a197-64c846501028,department-for-international-development,"Spend over £25,000 in the Department for International Development/July 2010 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/204683/July-2010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-07-2010/31-07-2010
f752f8bf-1895-4aeb-844a-517359ea0f5f,department-for-work-and-pensions,"Payments over £25,000 by the Department for Work and Pensions/May 2010 return",http://www.dwp.gov.uk/docs/dwp-payments-12may10.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-05-2010/31-05-2010
36154b5b-c766-4f94-bf8c-6999e2bd0d8f,ministry-of-defence,"MOD: spending over £25,000/January 2013 MOD GPC spend: travel and stationery",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/182649/20130402_travel_stationery_jan13.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647973,01-01-2013/31-01-2013
fa84e354-74df-4bee-a1a9-cd53e77ada89,department-for-education,"Spend over £25,000 by Qualifications and Curriculum Development Agency/QCDAe May 2010",http://media.education.gov.uk/assets/files/xls/qcdae%20spend%20%20may%202010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-05-2010/31-05-2010
4334cfc4-4e60-404d-8e66-de96003197af,ministry-of-defence,"MOD: spending over £25,000/MOD's government procurement card spending over £500 on travel and stationery for July 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/380670/GPC_Transparency_data_travel_stationery_July2014.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648536,01-07-2014/31-07-2014
f2571afe-5a8a-460b-ac41-56c8f3c850e0,ministry-of-defence,"MOD: spending over £25,000/MOD's government procurement card spending over £500 on travel and stationery for March 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381436/GPC_Transparency_data_Mar_2014_travel_and_stationery_contracts.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648255,01-03-2014/31-03-2014
b42866cc-bfab-4a7e-bd86-b686d38b7f01,cabinet-office,"Spend over £25,000 in the Cabinet Office/September 2012 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85827/CO-Transparency-data-September-2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-10-31T15:12:01.425763,01-09-2012/30-09-2012
93f4c09e-8ff4-45a6-84a3-e6d8152dc988,foreign-and-commonwealth-office,"Spend over £25,000 in the Foreign and Commonwealth Office/September 2010 return ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/245710/spend-september-2010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,1/6/2012,01-09-2010/30-09-2010
444a3fd1-85b9-4a61-899d-211748a9137d,department-for-work-and-pensions,"Spend over £25,000 in the Department for Work and Pensions/March 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/304802/dwp-payments-mar2014.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-09-24T12:12:49.697242,01-03-2014/31-03-2014
319a39e0-8993-4be0-a826-404fb9638ac7,cabinet-office,"Spend over £25,000 in the Cabinet Office/October 2010 return with descriptions ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85799/co-spend-data-oct2010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-10-2010/31-10-2010
17ded217-eff6-4178-9228-fde5ee49659d,department-of-health,"Spend over £25,000 in the Department of Health/April 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/430700/CSV_April_over_25_000_exp.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229710,01-04-2015/30-04-2015
3aa623fd-5b49-4b2f-9ae9-963fbd2aea6d,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in Natural England/September 2010 return",http://data.defra.gov.uk/ops/procurement/ne-over-25k-1009.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-09-2010/30-09-2010
bfbbae77-099e-4b24-b423-3115f9c09c46,northern-ireland-office,"Spend over £25,000 in the Northern Ireland Office/March 2011 return",http://webarchive.nationalarchives.gov.uk/+/http://www.nio.gov.uk/transaction_spend_data_northern_ireland_office_march_2011.xls,excel,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-03-2011/31-03-2011
c73f53fa-75b6-4821-b02a-6940d87cf360,hm-treasury,"Spend over £25,000 in HM Treasury/April 2013 return with description ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/205019/transparency_spend_over_25k_april_2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:05:09.071255,01-04-2013/30-04-2013
1fd26496-9cec-400a-aa1e-05143c9519a8,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/April 2011",http://webarchive.nationalarchives.gov.uk/+/http://www.ecgd.gov.uk/assets/bispartners/ecgd/files/publications/operational-data/spend-data/spend-data-april-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:56:51.766407,01-04-2011/30-04-2011
b411cd0a-24e2-421a-a391-a319a09c428c,department-for-education,"Spend over £25,000 by Qualifications and Curriculum Development Agency/QCDA and QCDAe June 2011",http://media.education.gov.uk/assets/files/csv/updated%2020110725%20142617/qcda%20and%20qcdae%20spend%20%20%20june%202011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-06-2011/30-06-2011
7aea00d1-d927-42ec-a102-56e61cd6f814,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Centre for Environment, Fisheries & Aquaculture Science/December 2011 return",http://data.defra.gov.uk/ops/procurement/cefas-over-25k-1112.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-12-2011/31-12-2011
4ea6c76a-4782-4f2a-a257-07ae99ac930d,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/December 2012 return",http://data.defra.gov.uk/ops/procurement/Oct12-May13/Over+25K+-+December+2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-06-28T08:38:41.351136,01-12-2012/31-12-2012
ae56a4e1-057f-43dc-94fb-75e85396c206,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/April 2011 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/15069/spending-data-apr-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,31/1/2011,01-04-2011/30-04-2011
bbc76a72-5d8f-449a-bd6a-d5e285bb8084,home-office,"Spend over £25,000 in the Home Office/April 2010 to May 12 2010",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98228/april-to-may-12th-2010.xls,excel,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-30T16:07:45.277822,30-04-2010/12-05-2010
50fdf0c4-7efc-4235-a4f9-75da72680cc7,department-for-culture-media-and-sport,"Spend over £25,000 for Sir John Soane's Museum/July 2011",http://www.soane.org/u/transparency/Sir-John-Soanes-Museum-Spend-Transparency-2011-07.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-07-2011/31-07-2011
4f3a741e-43eb-4050-a395-ea71730b35ce,department-for-work-and-pensions,"Spend over £25,000 in the Department for Work and Pensions/October 2013",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/261115/dwp-payments-oct2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-09-24T12:12:49.697211,01-10-2013/31-10-2013
f296c7b5-a70b-47ce-bc63-11323d553eb5,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Food and Environment Research Agency/July 2012 return",http://data.defra.gov.uk/ops/procurement/1207/FERA-Over-25k-1207.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-02-07T15:15:53.927741,01-07-2012/31-07-2012
cbcc09ce-2796-43f1-935a-8d6b3b562ea6,cabinet-office,"Spend over £25,000 in the Cabinet Office/May 2014 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381024/May_2014_spend_of__25K_and_above.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2014-12-15T11:48:46.352275,01-05-2014/31-05-2014
8df417f5-75b8-400c-a0e0-2e4004ba3758,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/July 2011 return",http://data.defra.gov.uk/ops/procurement/CCW/CCW+Over+25K+-+JULY+2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-07-2011/31-07-2011
59fca4a7-ab59-4ea3-93fc-42933b1cbcb9,department-for-culture-media-and-sport,"Spend over £25,000 for Sir John Soane's Museum/February 2012",http://www.soane.org/u/transparency/Sir-John-Soanes-Museum-Spend-Transparency-2012-02.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-02-2012/29-02-2012
37b4c3a4-cd71-4f44-9c85-1985cb7fa0ef,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/August 2011",http://webarchive.nationalarchives.gov.uk/+/http://www.ecgd.gov.uk/assets/bispartners/ecgd/files/publications/operational-data/spend-data/spend-data-august-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:56:51.766435,01-08-2011/31-08-2011
65c88620-a632-4b97-88f6-bbcbca415c53,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Rural Payments Agency/January 2011 return",http://data.defra.gov.uk/ops/procurement/rpa-over-25k-1101.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-01-2011/31-01-2011
b1c7eec7-78ce-4cd4-b9ce-00693563e2ae,northern-ireland-office,"Spend over £25,000 in the Northern Ireland Office/November 2010 return ",http://webarchive.nationalarchives.gov.uk/+/http://www.nio.gov.uk/transaction_spend_data_northern_november_2010.xls,excel,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-11-2010/30-11-2010
9c779a8a-bb6d-4015-a262-85d1ec8b9c9f,department-for-international-development,"Spend over £25,000 in the Department for International Development/April-11 May 2010 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/203992/april-11may10.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,05-04-2010/11-05-2010
6448ad6c-3dd2-41f1-999c-a7f9745903fd,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Food and Environment Research Agency/December 2011 return",http://data.defra.gov.uk/ops/procurement/fera-over-25k-1112.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-12-2011/31-12-2011
d10fc938-ce62-4afd-b835-d23af6060cba,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Royal Botanic Gardens, Kew/January 2011 return",http://data.defra.gov.uk/ops/procurement/kew-over-25K-1101.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-01-2011/31-01-2011
95eaf0f7-4efd-4c98-8602-ed18d2b570ab,foreign-and-commonwealth-office,"Spend over £25,000 in the Foreign and Commonwealth Office/January 2012 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/245678/spend-jan-12.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-09-25T11:31:49.407870,01-01-2012/31-01-2012
52ac4932-f506-468a-9604-1fac337a1ef4,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/November 2010 return",http://data.defra.gov.uk/ops/procurement/defra-over-25k-1011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-11-2010/30-11-2010
db099fd0-cd9d-4b52-9c07-5e3c9827fa2f,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/January 2013 return",http://data.defra.gov.uk/ops/procurement/Oct12-May13/Over+25K+-+January+2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-06-28T08:38:41.351140,01-01-2013/31-01-2013
ea35c5cb-5ded-451f-ad17-d0ba3a56cf0e,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/February 2013 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/287063/moj-spend-data-feb-13.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-02-16T15:32:01.649218,01-02-2013/28-02-2013
a6cdec00-cb6b-4ace-b3b4-82900cba9dd4,home-office,"Spend over £25,000 in the Home Office/May 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/487135/HO_FY1516_AP2_Proc_Spend_25K_CSV.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-12-22T09:55:46.102170,01-05-2015/31-05-2015
fd0512f7-c170-4fe8-9833-b10a65d343d1,department-of-health,"Spend over £25,000 in the Department of Health/December 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/399826/CSV__25K_Returns_December_Data_final_.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229682,01-12-2014/31-12-2014
fe8d34bc-d942-451c-a77c-3f5998afbcdd,ministry-of-defence,"MOD: spending over £25,000/December 2011 GPC: travel and stationery",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28878/20120215GPC_TRANSPARENCY_DATA_DEC_2011TRAVEL_STATIONERY_CONTRACTS.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647697,01-12-2011/31-12-2011
c7507d06-2b15-461d-94c8-3f39a94df1cc,department-for-education,"Spend over £25,000 in the Department for Education/Transparency Spend over £25,000: June 2010",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/188090/dfe_20spend_20_20june_202010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-06-2010/30-06-2010
29d847e7-b2de-4bcb-ba97-6c43d3d64a0b,scotland-office,"Spend over £25,000 in the Scotland Office/May 2010 return (after 12th) with descriptions ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/51036/Spend-Over-25k-May-2010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-05-2010/31-05-2010
3e6a356f-0682-4493-849e-c011378051ce,department-of-health,"Spend over £25,000 in the Department of Health/March 2011 return",http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/March-2011-amd.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229362,01-03-2011/31-03-2011
fdc80da9-e02e-4c4d-a312-8ae89b4ec8f9,department-for-education,"Spend over £25,000 by National College/National College June 2010",http://media.education.gov.uk/assets/files/xls/n/national%20college%20spend%20%20june%202010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-06-2010/30-06-2010
e3c00acc-fb67-4ae1-a11b-3a5232bb01c3,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/May 2010 return",http://data.defra.gov.uk/ops/procurement/ccwater-over-25k-1005.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-05-2010/31-05-2010
22e67fa0-76bf-49c6-a71a-7f3d642d8862,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in Natural England/February 2011 return",http://data.defra.gov.uk/ops/procurement/NE-over-25k-1102.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-02-2011/28-02-2011
2496a9ff-2ca6-43d2-ba14-527c416f545b,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Gangmasters Licensing Authority/March 2012 return",http://data.defra.gov.uk/ops/procurement/1203/gla-over-25k-1203.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-08-24T14:32:28.193215,01-03-2012/31-03-2012
00a44573-42ad-4435-bf21-eb4b62c403ae,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Royal Botanic Gardens, Kew/December 2011 return",http://data.defra.gov.uk/ops/procurement/kew-over-25K-1112.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-12-2011/31-12-2011
347673d1-c909-439e-948b-4fefe6a632a9,hm-treasury,"Spend over £25,000 in HM Treasury/July 2010 return with descriptions ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/184397/transparency_july.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:05:09.070855,01-07-2010/31-07-2010
562be6dc-0b22-464b-b53e-10d9b345c818,home-office,"Spend over £25,000 in the Home Office/December 2011",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98187/december-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-30T16:07:45.277915,01-12-2011/31-12-2011
98293a2b-0bdf-4716-9601-da61c15eb818,cabinet-office,"Spend over £25,000 in the Cabinet Office/February 2015 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/495406/February_2015__25k_transparency_spend_data_.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-01-27T13:16:26.957268,01-02-2015/28-02-2015
d66bfc3e-e79d-4b65-ac80-24b255a7f04f,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Veterinary Medicines Directorate/October 2010 return",http://data.defra.gov.uk/ops/procurement/vmd-over-25k-1010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-10-2010/31-10-2010
27a32d81-8975-4bf1-a4ef-a07b19cfbdff,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/September 2011 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/15064/spending-data-sep-2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,31/1/2011,01-09-2011/30-09-2011
c45937b8-934b-405a-85eb-801f8bd886c2,department-for-education,"Spend over £25,000 in the Department for Education/Transparency Spend over £25,000: May 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/436411/DfE_Spend_May_2015.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-06-19T15:00:48.713348,01-05-2015/31-05-2015
ad54345e-7b59-40df-9317-568fb07a9e60,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/August 2011 return",http://data.defra.gov.uk/ops/procurement/1108/defra-over-25k-1108.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-08-2011/31-08-2011
73ca0912-7e76-4735-a9ba-1f24a0237382,foreign-and-commonwealth-office,"Spend over £25,000 in the Foreign and Commonwealth Office/February 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/297897/Publishable_Feb_2014_Spend_over__25k.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2014-03-26T15:59:41.646278,01-02-2014/28-02-2014
