CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Jul-15

IT CONSUMBLES CONTRACT,"377,628.85"
NEW STATIONERY CONTRACT,"223,007.67"

DEFENCE TRAVEL CONTRACT - HOTELS,"134,355.11"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"6,392,383.69"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"1,077,843.67"
DEFENCE TRAVEL CONTRACT - RAIL,"2,031,229.22"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"406,504.36"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"22,018.94"
