Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,267828,239813.52
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION INC NO 3 ACCOUNT,267832,185995.62
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,THE JOHN FISHER SCHOOL GENERAL ACCOUNT,267834,38183.27
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,SCHOOL PROJECT ACCOUNT (APS) 7,267836,118896.74
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,267840,173147.34
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION NO.4 ACCOUNT,267844,204034.17
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,267848,76961.54
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,267850,111248.9
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,267852,180795.26
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,COVENTRY DIOCESAN BOARD OF EDUCATION,267854,95604.83
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,267862,168671.56
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF STAUNTON ON WYE PRIMARY SCHOOL,267866,354018.05
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,DURHAM DIOCESAN BOARD OF FINANCE SCHOOLS BUILDINGS SERVICES,267870,172551.94
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,EDUCATIONAL DEVELOPMENT LTD - SCHOOLS ACCOUNT,267872,181999.15
DfE,PfS,09/09/2010,VA Schools PFI Payments,Schools Capital and Revenue Grants,INGLBY BARWICK COMMUNITY CAMPUS TRUSTEE ACCOUNT,267874,66735.57
DfE,PfS,09/09/2010,VA Schools PFI Payments,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE - ST JOSEPHS,267876,48517.82
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,267996,64749.67
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,CANTERBURY DIOCESAN BOARD OF EDUCATION,267998,29270.09
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,268000,28307.14
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESAN (BARCHESTER) SCHEME,268002,186075.72
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,268006,210816.27
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,MARICOURT CONVENT OF MERCY SCHOOL ACCOUNT,268008,53531.68
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,268010,187039.53
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,268012,147980.32
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF GREAT YARMOUTH VA HIGH SCHOOL,268018,49677.01
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,268020,66427.49
DfE,PfS,09/09/2010,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,268030,76862.97
DfE,PfS,13/09/2010,Prepayments,Corporate Overheads,CITY OF WESTMINSTER,268096,33566.61
DfE,PfS,13/09/2010,Benchmarking System Maint,Information Systems,PA CONSULTING GROUP,268112,27818.13
DfE,PfS,13/09/2010,Secure Accommodation,Design,ATKINS LTD,268130,16742.52
DfE,PfS,13/09/2010,Secure Accommodation,Design,ATKINS LTD,268130,54354.11
DfE,PfS,09/09/2010,VA Schools PFI Payments,Schools Capital and Revenue Grants,NORTHAMPTON COUNTY COUNCIL-ST LUKES CHURCH OF ENGLAND LOWER SCHOOL,272634,102881
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,DURHAM COUNTY COUNCIL,272636,1119681.18
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,CHESTER DIOCESAN BOARD OF EDUCATION,272640,64068.53
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,272642,52794.37
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,272644,60477.09
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,272646,252059.41
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,HEREFORD DIOCESAN BOARD OF FINANCE,272648,40185
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,DERBY DIOCESAN COUNCIL OF EDUCATION,272650,37968.14
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,272652,80884.56
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,CHRIST THE KING SCHOOL FUND ACCOUNT,272656,125578.13
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,272662,283271.16
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,THE LATYMER SCHOOL,272664,56098.94
DfE,PfS,14/09/2010,VA Schools PFI Payments,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,272674,178990.19
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,CHESTER DIOCESAN BOARD OF EDUCATION,272808,87838.11
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,272810,275526.45
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,272820,74612.8
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,272824,89022.36
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,272826,79538.86
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,272828,85512.71
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,272832,45561.29
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPHS SCHOOL FUND,272834,27534.22
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,272836,359199.29
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH DIOCESEN BOARD OF FINANCE (PROPERTY ACCOUNT),272838,46040.58
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ST EDWARDS PRIMARY SCHOOL BUILDING ACCOUNT,272840,40185
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL ST CLEMENT DANES,272842,45095.74
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,272846,125593.34
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,SCHOOL PROJECT ACCOUNT (APS) 7,272848,116819.43
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION NO.4 ACCOUNT,272852,59072.58
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,272856,68537.74
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,272858,158237.35
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,THE JEWISH COMMUNITY SECONDARY SCHOOL TRUST,272860,2529906.55
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,272862,327805.74
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,DURHAM DIOCESAN BOARD OF FINANCE SCHOOLS BUILDINGS SERVICES,272864,117590.88
DfE,PfS,14/09/2010,VA Schools PFI Payments,Schools Capital and Revenue Grants,REDCAR PRIVATE FINANCE INITIATIVE,272866,360013.86
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,BATH AND WELLS DIOCESAN BOARD OF FINANCE,272982,26762.15
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,272984,32908.88
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,272986,267560.24
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,YORK DIOCESAN BOARD OF FINANCE,272990,82375.3
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,272994,90999.75
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,272998,142493
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,273000,102212.7
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,273012,253549.65
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DIOCESAN EDUCATION BOARD,273014,156190.11
DfE,PfS,14/09/2010,Capital Grant,Schools Capital and Revenue Grants,ST AUGUSTINE WEBSTER SPECIAL ACCOUNT,273024,69580.89
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,273054,9077575.98
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,CITY OF WESTERMINSTER,273056,2118707.86
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BEXLEY LONDON BOROUGH COUNCIL,273058,11200723.86
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BRENT LONDON BOROUGH COUNCIL,273060,9096536.94
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BROMLEY LONDON BOROUGH COUNCIL,273062,7656047.1
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,CROYDON LONDON BOROUGH COUNCIL,273064,9495653.04
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,EALING LONDON BOROUGH COUNCIL,273066,2904748.7
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,ENFIELD LONDON BOROUGH COUNCIL,273068,6962052.44
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,HARINGEY,273070,6523306.9
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,HARROW LONDON BOROUGH COUNCIL,273072,499149.21
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,HAVERING LONDON BOROUGH COUNCIL,273074,4160297.32
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,HILLINGDON LONDON BOROUGH COUNCIL,273076,4707186.52
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,HOUNSLOW LONDON BOROUGH COUNCIL,273078,5636288.74
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,KINGSTON UPON THAMES ROYAL BOROUGH,273080,4436121.31
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,MERTON LONDON BOROUGH COUNCIL,273082,1852890.29
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NEWHAM LONDON BOROUGH COUNCIL,273084,12827924.52
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,REDBRIDGE LONDON BOROUGH COUNCIL,273086,5393813.95
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,RICHMOND UPON THAMES LONDON BOROUGH COUNCIL,273088,5470509.64
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SUTTON LONDON BOROUGH COUNCIL,273090,4630025.28
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,WALTHAM FOREST LONDON BOROUGH COUNCIL,273092,5739094.37
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CITY COUNCIL,273094,24974698.78
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,COVENTRY COUNTY COUNCIL,273096,10473755.51
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,DUDELEY METROPOLITAN BOROUGH COUNCIL,273098,5033715.96
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SANDWELL METROPOLITAN BOROUGH COUNCIL,273100,3940492.79
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SOLIHULL METROPOLITAN BOROUGH COUNCIL,273102,2956838.06
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,WALSALL METROPOLITAN BOROUGH COUNCIL,273104,8490815.15
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,WOLVERHAMPTON COUNTY COUNCIL,273106,9728315.52
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,273108,3872001.63
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,LIVERPOOL COUNTY COUNCIL,273110,21680402.31
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,ST HELENS METROPOLITAN BOROUGH COUNCIL,273112,7202854.49
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SEFTON COUNCIL,273114,7864084.42
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,WIRRAL METROPOLITAN BOROUGH COUNCIL,273116,5770625.2
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BOLTON METROPOLITAN BOROUGH COUNCIL,273118,11140827.58
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BURY METROPOLITAN BOROUGH COUNCIL,273120,3451225.45
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER COUNTY COUNCIL,273122,24871851.51
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,OLDHAM METROPOLITAN BOROUGH COUNCIL,273124,2763968.41
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,ROCHDALE METROPOLITAN BOROUGH COUNCIL,273126,8512779.26
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SALFORD CITY COUNCIL,273128,2804628.51
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,STOCKPORT METROPOLITAN BOROUGH COUNCIL,273130,3071517.82
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,TAMESIDE METROPOLITAN BOROUGH COUNCIL,273132,6138163.67
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,TRAFFORD METROPOLITAN BOROUGH COUNCIL,273134,5480354.18
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,WIGAN METROPOLITAN BOROUGH COUNCIL,273136,3803634.82
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BARNSLEY METROPOLITAN BOROUGH COUNCIL,273138,2384062.25
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,DONCASTER METROPOLITAN BOROUGH COUNCIL,273140,3916891.5
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,273142,5797840.81
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SHEFFIELD COUNTY COUNCIL,273144,32976196.24
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BRADFORD METROPOLITAN BOROUGH COUNCIL,273146,10937927.76
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,CALDERDALE METROPOLITAN BOROUGH COUNCIL,273148,3431361.74
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,KIRKLEES COUNCIL,273150,5592542.78
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,LEEDS CITY COUNCIL,273152,15891081.33
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,273154,4636037.23
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,GATESHEAD METROPOLITAN BOROUGH COUNCIL,273156,5495725.28
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE CITY COUNCIL,273158,3448060.09
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,273160,1892636.04
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,273162,9017579.6
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SUNDERLAND COUNTY COUNCIL,273164,2668605.94
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,ISLE OF SCILLY COUNCIL,273166,1363003.23
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BATH AND NE SOMERSET COUNCIL,273168,2031223.52
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BRISTOL CITY COUNCIL,273170,10156442.52
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH SOMERSET DC,273172,1187674.89
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTH GLOUCESTERSHIRE COUNCIL,273174,5904669.64
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,HARTLEPOOL BOROUGH COUNCIL,273176,4536136.58
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,MIDDLESBOROUGH COUNCIL,273178,16415352.29
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,REDCAR AND CLEVELAND BOROUGH COUNCIL,273180,1742256.17
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,STOCKTON ON TEES,273182,2408967.35
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,KINGSTON UPON HULL CITY COUNCIL,273184,25105612.85
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,EAST RIDING OF YORKSHIRE,273186,6466641.88
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH EAST LINCOLNSHIRE COUNCIL,273188,5282131.97
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH LINCOLNSHIRE COUNCIL,273190,6997823.89
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH YORKSHIRE COUNTY COUNCIL,273192,10990505.72
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,YORK CITY COUNCIL,273194,4026579.61
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,LUTON BOROUGH COUNCIL,273196,20416704.65
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BUCKINGAMSHIRE COUNTY COUNCIL,273198,5565419.48
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,MILTON KEYNES COUNCIL,273200,4138741.12
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,DERBYSHIRE COUNTY COUNCIL,273202,7373744.45
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,DERBY CITY COUNCIL,273204,3456859.7
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,DORSET COUNTY COUNCIL,273206,3709839.68
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,POOLE BOROUGH COUNCIL,273208,2249411.59
DfE,PfS,20/09/2010,Capital Grant,Schools Capital and Revenue Grants,BOURNEMOUTH BOROUGH COUNCIL,273210,2684476.44
