Organisation,,Partnerships for Schools,,,,,,
Submitted By,,Management Accountant,,,,,,
Spend Tolerance,,"£25,000",,,,,,
Month,,01.07.2011 to 31.07.2011,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,BRACKNELL FOREST BOROUGH COUNCIL,377040,763732,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,377042,1065350,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WEST BERKSHIRE COUNCIL,377044,870928,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,READING BOROUGH COUNCIL,377046,963033,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SLOUGH BOROUGH COUNCIL,377048,1019983,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WOKINGHAM BOROUGH COUNCIL,377050,1372543,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,CAMBRIDGESHIRE COUNTY COUNCIL,377052,3063408,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,377054,809091,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,HALTON BOROUGH COUNCIL,377056,608634,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WARRINGTON BOROUGH COUNCIL,377058,686393,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,DEVON COUNTY COUNCIL,377060,3483670,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,PLYMOUTH CITY COUNCIL,377062,1209687,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,TORBAY COUNCIL,377064,509638,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,377066,7247723,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHEND-ON-SEA BOROUGH COUNCIL,377068,867945,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,THURROCK COUNCIL,377070,863985,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,HEREFORDSHIRE COUNTY COUNCIL,377072,832962,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,377074,2512869,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,377076,7164576,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,MEDWAY COUNCIL,377078,1441915,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,377080,5496177,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN WITH DARWEN BOROUGH COUNCIL,377082,548854,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKPOOL BOROUGH COUNCIL,377084,405336,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,377086,3783573,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,377088,1302046,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SHROPSHIRE COUNCIL,377090,1625579,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,377092,740488,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,CORNWALL COUNCIL,377094,2299954,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,CUMBRIA COUNTY COUNCIL,377096,2461244,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTERSHIRE COUNTY COUNCIL,377098,3252782,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL,377100,7594363,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,ISLE OF WIGHT COUNCIL,377102,855970,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,377104,3695062,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,377106,4979964,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,377108,3848675,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHUMBERLAND COUNTY COUNCIL,377110,1430998,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORDSHIRE COUNTY COUNCIL,377112,3616567,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,377114,2651428,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SUFFOLK COUNTY COUNCIL,377116,5771767,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SURREY COUNTY COUNCIL,377118,5403411,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,377120,2874943,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,377122,6223676,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER CITY COUNCIL,377124,465574,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,377126,1929694,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,KENSINGTON AND CHELSEA ROYAL BOROUGH COUNCIL,377128,434944,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,HACKNEY LONDON BOROUGH COUNCIL,377130,938281,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,377132,1651920,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,377134,859026,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,377136,1861967,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WANDSWORTH LONDON BOROUGH COUNCIL,377138,1273315,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,377140,1003177,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,377142,653978,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,377144,1857625,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,377148,2170725,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,377150,2347246,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,BEDFORD BOROUGH COUNCIL,377152,825859,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,377154,1490410,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE EAST COUNCIL,377156,1366356,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,377420,49346.22,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,ROCHESTER DIOCESAN BOARD OF EDUCATION,377424,69061.4,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,DERBY DIOCESAN COUNCIL OF EDUCATION,377428,33156.76,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,377430,54720.28,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,377450,45604.87,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,ADAMS GRAMMER SCH00L CAPITAL FUND ACCOUNT,377452,68413.37,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,SACRED HEART ROMAN CATHOLIC SCHOOL,377454,45418.04,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,COVENTRY DIOCESAN BOARD OF EDUCATION,377458,56698.79,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,377466,96499.51,
DfE,PfS,15/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST CLEMENT DANES SCHOOL,377470,37800,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,377708,35903.37,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE OF ARUNDEL AND BRIGHTON DIOCESAN SCHOOLS,377714,25743.84,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,ROCHESTER DIOCESAN BOARD OF EDUCATION,377716,42738.63,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,377718,98294.59,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,377720,102124.35,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,NORWICH DIOCESAN BOARD OF FINANCE LIMITED,377722,25506.85,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,OUR LADY OF RANSOM GOVERNMENT BUILDINGS + MAINTENANCE ACCOUNT,377734,30848.27,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH DIOCESEN BOARD OF FINANCE (PROPERTY ACCOUNT),377736,25183.49,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,377746,81193.09,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,377748,98440.21,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,HOLY TRINITY PARENTS SCHOOL IMP'MENT FUND,377750,74121.87,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,377752,36788.51,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,KATHARINE LADY BERKELEYS SCHOOL (AMG A/C),377754,45640.44,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST MARYS CHURCH PRIMARY SCHOOL 2-NORTHAMPTON COUNTY COUNCIL,377756,34485.97,
DfE,PfS,22/07/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,377758,65405.36,
DfE,PfS,22/07/2011,Revenue Grant,Schools Capital and Revenue Grants,INGLBY BARWICK COMMUNITY CAMPUS TRUSTEE ACCOUNT,377760,71353.79,
DfE,PfS,22/07/2011,Revenue Grant,Schools Capital and Revenue Grants,REDCAR PRIVATE FINANCE INITIATIVE,377762,187203.04,
DfE,PfS,22/07/2011,Revenue Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE - ST JOSEPHS,377764,50992.23,
DfE,PfS,22/07/2011,Technical Costs - Capital,Free School Technical Advice,TURNER & TOWNSEND,377869,299420.18,764 2441 32
DfE,PfS,22/07/2011,Building Work - Capital Programme,Schools Capital and Revenue Grants,ST LUKE'S CHURCH OF ENGLAND SCHOOL,378124,193042,
DfE,PfS,22/07/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,ST LUKE'S CHURCH OF ENGLAND SCHOOL,378124,38608.4,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST EDMUNDSBURY AND IPSWICH DIOCESAN BOARD OF FINANCE BARCHESTER,378130,288566.18,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ROCHESTER DIOCESAN BOARD OF EDUCATION,378134,25290.15,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,378144,139935.84,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,378148,135706.69,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,378152,39555,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,378162,159340.25,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,378164,98371.8,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST ANTHONY'S SPECIAL FUND,378168,60714.39,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,VIRGO FIDELIS CONVENT SENIOR SCHOOL,378170,59980.12,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL THE JUDD SCHOOL,378174,141521.4,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,378176,38281.77,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,378180,74207.24,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,COVENTRY DIOCESAN BOARD OF EDUCATION,378184,141376.64,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST BERNARD'S CHURCH HIGH SCHOOL,378186,33661.86,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,ST PHILIP'S CHURCH OF ENGLAND PRIMARY SCHOOL,378190,133136.25,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,378192,199961.62,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,TRINITY CROFT CHURCH OF ENGLAND JUNIOR AND INFANT SCHOOL SD,378194,29023.04,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,HOLY CROSS SCHOOL CAPITAL GRANT ACCOUNT,378196,31806,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,OUR LADY AND ST GEORGE'S GOVERNORS ACCOUNT,378198,54000,
DfE,PfS,27/07/2011,Capital Grant,Schools Capital and Revenue Grants,BRAMCOTE CE PRIMARY SCHOOL,378200,36900,
DfE,PfS,29/07/2011,Aquisition of Freeholds - Capital,Free School Legal Advice,DICKINSON DEES,378323,3595.2,
DfE,PfS,29/07/2011,Aquisition of New Leases - Capital,Free School Legal Advice,DICKINSON DEES,378323,886.7,
DfE,PfS,29/07/2011,Procurement Advice - Capital,Free School Legal Advice,DICKINSON DEES,378323,34395.96,
DfE,PfS,29/07/2011,Property Advice - Capital,Free School Legal Advice,DICKINSON DEES,378323,1351.2,
DfE,PfS,29/07/2011,ICT - Capital Programme,Schools Capital and Revenue Grants,ORMISTON ACADEMIES TRUST,378359,294598.85,
DfE,PfS,29/07/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,PORTLAND ACADEMY,378361,35365,
DfE,PfS,29/07/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,PORTLAND ACADEMY,378361,7073,
DfE,PfS,27/07/2011,Revenue Grant,Schools Capital and Revenue Grants,CARDINAL HEENAN SCHOOL SERVICES LTD JARVIS,378381,58903.29,
DfE,PfS,27/07/2011,Revenue Grant,Schools Capital and Revenue Grants,JEWISH FREE SCHOOL - UNITARY CHARGE ACCOUNT,378383,234975.45,
