Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,07-Apr-10,Other Current Payments E,Environment and Rural Group,South Hams District Council,20501990,"Ł28,787.50"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,South Hams District Council,140410,"Ł38,000.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments E,Strategy and Evidence Group,Specialist Publications (UK) L,12049,"Ł28,739.33"
DEFRA,Core Dept,16-Apr-10,Other Current Payments E,Environment and Rural Group,St Helens Council,11993723,"Ł300,000.00"
DEFRA,Core Dept,07-Apr-10,Other Current Payments E,Environment and Rural Group,St Helens Council,11993707,"Ł320,000.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments E,Environment and Rural Group,Staffordshire Wildlife Trust,2913,"Ł28,769.88"
DEFRA,Core Dept,20-Apr-10,Other Current Payments (GB),Food and Farming Group,Surrey County Council,9000043519,"Ł35,905.25"
DEFRA,Core Dept,23-Apr-10,Other Current Payments E,Environment and Rural Group,Temple Group Ltd,TE101751,"Ł28,502.23"
DEFRA,Core Dept,23-Apr-10,Other Current Payments E,Environment and Rural Group,Temple Group Ltd,TE101739,"Ł29,684.05"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,Tendring District Council,140410,"Ł111,663.00"
DEFRA,Core Dept,20-Apr-10,Capital Grant to NDPB,Environment and Rural Group,Tendring District Council,1.40E+13,"Ł632,754.00"
DEFRA,Core Dept,06-Apr-10,Current Grants GB,Strategy and Evidence Group,The National Trust,AR258932,"Ł139,341.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,The Royal Veterinary College,1.30E+12,"Ł41,069.58"
DEFRA,Core Dept,20-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,The Scottish Agricultural Coll,1.30E+12,"Ł26,288.71"
DEFRA,Core Dept,16-Apr-10,Overhead Incidental Expenses,Law and Corporate Services,Tribal Resourcing,AP468782,"Ł30,914.25"
