Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier,Account Description
FCO,FCO,04/12/2013,1543456,32716.36,RENAULT MAROC,"Assets Under Construction (Oracle PA Control Account), Vehicle Purchases Below £3,000"
FCO,FCO,09/12/2013,36480,32662.98,INTERSERVE FM LTD,"Construction Project more than £10k, FM Interserve Building Fabric Maintenance, FM Interserve Pest Control, FM Interserve Works"
FCO,FCO,20/12/2013,3403,32623.50,HEWLETT PACKARD LTD,IT/IS Consultancy
FCO,FCO,18/12/2013,153193,32618.60,"THE INSTITUTE OF MARKET AND PRICE RESEARCH, NATIONAL DEVELOPMENT AND REFORM COMMISSION",Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2013,225242,32000.00,I TO I RESEARCH LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2013,321066,31920.00,RESMAR LTD,Security: Works Residential
FCO,FCO,30/12/2013,154716,31834.59,UNHAS SOMALIA,Post - Air Travel
FCO,FCO,15/12/2013,226196,31817.95,PROLOG SOLUTIONS CONSTRUCTION DIVISION,Property Maintenance Overseas Residential
FCO,FCO,11/12/2013,173178,31644.87,VFS BUSINESS INFORMATION CONSULTING (SHANGHAI) CO LTD,Commercial Partners (Visa)
FCO,FCO,31/12/2013,309764,31477.00,WITNESS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/12/2013,277064,31455.00,BIDWELLS,Rental Payments - non residential
FCO,FCO,24/12/2013,215112,31300.00,GLOBE INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2013,80256,31280.96,INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Waste Disposal"
FCO,FCO,10/12/2013,14708,31258.15,FISHER PRODUCTIONS LIMITED,Selling into Wider Markets
FCO,FCO,19/12/2013,293836,31244.66,REUTERS FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/12/2013,173178,30978.62,VFS BUSINESS INFORMATION CONSULTING (SHANGHAI) CO LTD,Commercial Partners (Visa)
FCO,FCO,16/12/2013,2617940,30831.72,CINNAMON LAKESIDE,"Accommodation, Temporary Duty Overseas - Staff and Travel Costs"
FCO,FCO,16/12/2013,51072,30642.52,INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,20/12/2013,32928,30500.00,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,30/12/2013,87480,30425.00,FERGHANA VALLEY LAWYERS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2013,48255,30415.61,SUSTAINABLE ENERGY AFRICA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/12/2013,6679,30315.60,SUPPLY PLUS,Technical Supplies (Maint)
FCO,FCO,12/12/2013,165085,30163.88,HUMAN RIGHTS NETWORK-UGANDA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2013,32380,29840.09,N A MOVING SERVICES LTD,Personal Car Freight
FCO,FCO,31/12/2013,464646,29598.00,WITNESS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/12/2013,173178,29282.30,VFS BUSINESS INFORMATION CONSULTING (SHANGHAI) CO LTD,Commercial Partners (Visa)
FCO,FCO,13/12/2013,2697392,29182.00,ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,12/12/2013,332180,29000.00,CAMERA DE COMERT BRITANICA ROMANA,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,12/12/2013,491444,28873.80,G4S SECURITY SERVICE (DRC) SPRL,Local Guards
FCO,FCO,23/12/2013,190776,28853.63,MEDIA DIVERSITY INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2013,32928,28701.00,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,13/12/2013,5394784,28673.11,ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,12/12/2013,17280,28477.07,LONDON ENERGY,Electricity Non-Residential
FCO,FCO,10/12/2013,331104,28295.30,SOFUOGLU LAW OFFICE,Legal Consultancy
FCO,FCO,13/12/2013,5962656,28122.58,ISS FACILITY SERVICES LTD FCO OP,"FM Interserve BES Maintenance, FM Interserve Cleaning"
FCO,FCO,16/12/2013,54720,27943.89,INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,19/12/2013,291044,27907.26,PHOENIX AVIATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/12/2013,32928,27676.75,FCO SERVICES,Air Freight Dip Bags - Freight & Clearance Charges
FCO,FCO,13/12/2013,7238,27630.02,INTERNATIONAL ALERT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2013,43776,27289.25,INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Rematching / Reinstatement"
FCO,FCO,05/12/2013,157377,27277.78,PISU AND CO LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2013,10209,27168.00,HEWLETT PACKARD LTD,"Assets Under Construction (Oracle PA Control Account), Temporary Staff (Admin and Clerical Only)"
FCO,FCO,18/12/2013,44472,27165.00,HUMANITARIAN LAW CENTRE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/12/2013,328886,26936.87,THE INSTITUTE OF PROCURATORIAL THEORY OF SPP,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2013,58368,26707.99,INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Residential Property Services, Waste Disposal"
FCO,FCO,31/12/2013,309764,26613.00,WITNESS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2013,99678,26608.85,SECURITAS SAC,Local Guards
FCO,FCO,19/12/2013,293836,26405.45,REUTERS FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2013,8286,26355.00,ECA INTERNATIONAL,Cost of Living Addition (COLA)
FCO,FCO,16/12/2013,168723,26349.03,PERES CENTER FOR PEACE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2013,2990,26263.09,FIELD FISHER WATERHOUSE,Specialist Contractors
FCO,FCO,18/12/2013,128949,26130.86,ASPAUD CO,Construction Project more than £10k
FCO,FCO,12/12/2013,3648,26036.23,INTERSERVE FM LTD,Estates Management Services
FCO,FCO,30/12/2013,913197,26016.19,G4S SECURITY SERVICES KENYA LTD,"Local Guards, Recharge Suspense Account (Oracle PA Control Account)"
FCO,FCO,20/12/2013,32928,25821.00,FCO SERVICES,Temporary Staff (Admin and Clerical Only)
FCO,FCO,04/12/2013,160967,25791.28,NEW ERA OIL AND GAS,Fuel Oil Non-Residential
FCO,FCO,06/12/2013,32526,25751.60,PACE FUELCARE LIMITED,Fuel Oil Non-Residential
FCO,FCO,03/12/2013,3546,25693.99,BRITISH TELECOM PLC,Telephone line and equipment rental charges
FCO,FCO,20/12/2013,32928,25692.00,FCO SERVICES,Freight & Customs Clearance Charges
FCO,FCO,31/12/2013,291224,25572.39,DA NAWEED NOORI CONSTRUCTION COMPANY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/12/2013,196852,25522.18,BEIJING HUAXIA AIR SERVICE COMPANY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2013,307616,25400.70,MEEDAN,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2013,164640,25169.10,FCO SERVICES,Selling into Wider Markets
FCO,FCO,30/12/2013,913197,25135.34,G4S SECURITY SERVICES KENYA LTD,"Local Guards, Recharge Suspense Account (Oracle PA Control Account)"
FCO,FCO,20/12/2013,98784,25103.47,FCO SERVICES,"Assets Under Construction (Oracle PA Control Account), Residential Property Services"
FCO,FCO,10/12/2013,157208,25072.37,THE GREENCAPE SECTOR DEVELOPMENT AGENCY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/12/2013,32928,25038.25,FCO SERVICES,Postal Services
FCO,FCO,23/12/2013,31764,25000.00,GATWICK TRAVEL- CARE,Human Rights: Policy and Prisoners
FCO,FCO,24/12/2013,228566,25000.00,LAPIS LIMITED,Programme Spend (Oracle Projects Control Account)
