CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Jun-13
IT CONSUMBLES CONTRACT,"401,181.06"
NEW STATIONERY CONTRACT,"375,508.89"

DEFENCE TRAVEL CONTRACT - HOTELS,"379,469.71"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"5,626,374.01"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"1,161,240.17"
DEFENCE TRAVEL CONTRACT - RAIL,"1,672,976.07"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"302,335.70"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"13,534.43"
