Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,02-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002574,"-40,000.24"
FCO,FCO,02-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002574,"40,000.24"
FCO,FCO,02-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002574,"-40,000.24"
FCO,FCO,02-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002574,"40,000.24"
FCO,FCO,02-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002575,"5,591.88"
FCO,FCO,02-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002575,"210,096.00"
FCO,FCO,02-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002575,"57,207.29"
FCO,FCO,02-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002575,"112,011.64"
FCO,FCO,02-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002575,"5,427.10"
FCO,FCO,02-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002576,"56,548.00"
FCO,FCO,02-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002576,"453,586.00"
FCO,FCO,02-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002584,"170,538.50"
FCO,FCO,02-Jan-13,Air Freight Dip Bags - Freight & Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002584,"31,525.00"
FCO,FCO,02-Jan-13,Air Freight Dip Bags - Freight & Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002584,"48,494.75"
FCO,FCO,02-Jan-13,Air Freight Dip Bags - Freight & Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002585,"51,701.00"
FCO,FCO,09-Jan-13,Residential Property Services,DG CHANGE & DELIVERY,FCO SERVICES,4002598,"78,088.08"
FCO,FCO,09-Jan-13,Residential Property Services,DG CHANGE & DELIVERY,FCO SERVICES,4002598,"15,617.62"
FCO,FCO,09-Jan-13,Residential Property Services,DG CHANGE & DELIVERY,FCO SERVICES,4002598,"-78,088.08"
FCO,FCO,09-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002598,"78,088.08"
FCO,FCO,09-Jan-13,Residential Property Services,DG CHANGE & DELIVERY,FCO SERVICES,4002598,"-15,617.62"
FCO,FCO,09-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002598,"15,617.62"
FCO,FCO,09-Jan-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,FCO SERVICES,4002600,"139,417.50"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002601,"15,192.56"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002601,"60,205.00"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002601,"-60,205.00"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002601,"-15,192.56"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002601,"75,397.56"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002603,"565,000.00"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002603,"350,000.00"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002603,"1,050,000.00"
FCO,FCO,09-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002603,"113,000.00"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002603,"-565,000.00"
FCO,FCO,09-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002603,"-113,000.00"
FCO,FCO,09-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002603,"565,000.00"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"161,898.92"
FCO,FCO,09-Jan-13,Lcs,DG CENTRAL GROUP,FCO SERVICES,4002604,"21,970.00"
FCO,FCO,09-Jan-13,Lcs,DG CENTRAL GROUP,FCO SERVICES,4002604,"4,394.00"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"87,194.25"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"22,075.33"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"16,556.50"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"9,993.75"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"18,333.33"
FCO,FCO,09-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002604,"6,250.00"
FCO,FCO,09-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002604,"64,460.42"
FCO,FCO,09-Jan-13,Air Freight Dip Bags - Freight & Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002607,"31,288.88"
FCO,FCO,16-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002622,"88,852.00"
FCO,FCO,16-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002622,"17,770.40"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"56,627.00"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002623,"32,509.80"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002623,"140,700.00"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CENTRAL GROUP,FCO SERVICES,4002623,"47,588.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"103,295.00"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"6,501.96"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"9,517.60"
FCO,FCO,16-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002623,"117,412.00"
FCO,FCO,16-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002623,"39,954.00"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002623,"19,250.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"21,785.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"17,000.00"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"31,990.00"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002623,"-140,700.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002623,"28,693.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002623,"7,000.00"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002623,"-19,250.00"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002623,"140,700.00"
FCO,FCO,16-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002623,"19,250.00"
FCO,FCO,16-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002623,"-39,954.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002623,"-7,000.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"39,954.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"7,000.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002623,"-28,693.00"
FCO,FCO,16-Jan-13,UK - Air Travel,DG CENTRAL GROUP,FCO SERVICES,4002623,"-117,412.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"28,693.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002623,"117,412.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002623,"-117,412.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002623,"117,412.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002624,"20,000.00"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002624,"115,298.75"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002624,"5,496.03"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002624,"243,343.20"
FCO,FCO,16-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002626,"40,000.00"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002628,"68,157.14"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"95,154.25"
FCO,FCO,16-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002628,"161,898.91"
FCO,FCO,16-Jan-13,Telephone line and equipment rental charges,DG CENTRAL GROUP,FCO SERVICES,4002628,"26,454.30"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"19,030.85"
FCO,FCO,16-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002628,"77,506.00"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002628,"5,290.86"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"-95,154.25"
FCO,FCO,16-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002628,"22,075.33"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"95,154.25"
FCO,FCO,16-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002628,"16,556.50"
FCO,FCO,16-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002628,"6,250.00"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002628,"56,857.35"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"-95,154.25"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"-19,030.85"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"95,154.25"
FCO,FCO,16-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002628,"19,030.85"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002632,"48,546.21"
FCO,FCO,16-Jan-13,Local Courier Fares,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002632,"22,671.99"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002632,"4,534.40"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"4,534.55"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002633,"31,742.24"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002633,"18,911.25"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"58,948.50"
FCO,FCO,16-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002633,"6,303.75"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"4,534.55"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"11,789.70"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002633,"6,348.45"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"4,534.55"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002633,"5,043.00"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"4,534.55"
FCO,FCO,16-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002633,"4,534.55"
FCO,FCO,16-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002633,"4,534.55"
FCO,FCO,23-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002656,"31,549.11"
FCO,FCO,23-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002657,"85,319.86"
FCO,FCO,23-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002657,"17,063.97"
FCO,FCO,23-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002663,"56,336.00"
FCO,FCO,23-Jan-13,Freight & Customs Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002665,"29,568.32"
FCO,FCO,23-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002665,"234,104.00"
FCO,FCO,23-Jan-13,Air Freight Dip Bags - Freight & Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002665,"26,123.40"
FCO,FCO,23-Jan-13,Postal Services,DG CHANGE & DELIVERY,FCO SERVICES,4002666,"37,769.25"
FCO,FCO,23-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002666,"7,553.85"
FCO,FCO,30-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002681,"85,123.10"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002681,"32,000.00"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002681,"51,304.84"
FCO,FCO,30-Jan-13,Construction Project more than £10k,#N/A,FCO SERVICES,4002681,"44,976.08"
FCO,FCO,30-Jan-13,Dilapidations Non-Residential,DG CHANGE & DELIVERY,FCO SERVICES,4002681,"25,219.24"
FCO,FCO,30-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002681,"17,024.62"
FCO,FCO,30-Jan-13,Construction Project more than £10k,#N/A,FCO SERVICES,4002681,"-44,976.08"
FCO,FCO,30-Jan-13,Construction Project more than £10k,DG CHANGE & DELIVERY,FCO SERVICES,4002681,0.01
FCO,FCO,30-Jan-13,Construction Project more than £10k,#N/A,FCO SERVICES,4002681,"44,976.08"
FCO,FCO,30-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002682,"153,625.00"
FCO,FCO,30-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002682,"27,376.20"
FCO,FCO,30-Jan-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FCO SERVICES,4002682,"28,442.00"
FCO,FCO,30-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002682,"19,250.00"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"14,839.00"
FCO,FCO,30-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,FCO SERVICES,4002682,"52,972.00"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"5,637.00"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"30,725.00"
FCO,FCO,30-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,FCO SERVICES,4002682,"3,154.00"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"5,475.24"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"5,688.40"
FCO,FCO,30-Jan-13,Information Systems Maintenance,DG CHANGE & DELIVERY,FCO SERVICES,4002682,"140,700.00"
FCO,FCO,30-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,FCO SERVICES,4002682,"3,275.00"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"31,990.00"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002682,"29,230.00"
FCO,FCO,30-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,FCO SERVICES,4002682,"10,594.40"
FCO,FCO,30-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,FCO SERVICES,4002682,655
FCO,FCO,30-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,FCO SERVICES,4002682,630.8
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002683,"115,242.00"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002684,"67,253.25"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"57,449.69"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"15,204.56"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002684,"13,450.65"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"11,489.94"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"3,040.91"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"-57,449.69"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"-15,204.56"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"-11,489.94"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"-3,040.91"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"57,449.69"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002684,"15,204.56"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CENTRAL GROUP,FCO SERVICES,4002687,"32,875.02"
FCO,FCO,30-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002687,"33,750.00"
FCO,FCO,30-Jan-13,Information Systems Maintenance,DG DEFENCE AND INTELLIGENCE,FCO SERVICES,4002687,"30,959.25"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CHANGE & DELIVERY,FCO SERVICES,4002687,"101,397.00"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002687,"6,750.00"
FCO,FCO,30-Jan-13,Information Systems Maintenance,DG DEFENCE AND INTELLIGENCE,FCO SERVICES,4002687,"6,191.85"
FCO,FCO,30-Jan-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FCO SERVICES,4002687,"6,575.00"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CHANGE & DELIVERY,FCO SERVICES,4002687,"-101,397.00"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CHANGE & DELIVERY,FCO SERVICES,4002687,"101,397.00"
FCO,FCO,30-Jan-13,IT/IS Consultancy,DG CHANGE & DELIVERY,FCO SERVICES,4002687,"20,279.40"
FCO,FCO,30-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002690,"25,654.81"
FCO,FCO,30-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002690,"45,389.74"
FCO,FCO,30-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002690,"48,956.48"
FCO,FCO,30-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002691,"29,796.42"
FCO,FCO,30-Jan-13,Freight & Customs Clearance Charges,DG CENTRAL GROUP,FCO SERVICES,4002691,"29,796.42"
FCO,FCO,30-Jan-13,Air Freight Dip Bags - Freight & Clearance Charges,DG EUROPE AND GLOBALISATION,FCO SERVICES,4002692,"342,211.61"
FCO,FCO,16-Jan-13,Costs Associated with the Disposal of Capitalised Assets,DG CHANGE & DELIVERY,JONES LANG LASALLE  INDONESIA,12984,"91,567.14"
FCO,FCO,16-Jan-13,Costs Associated with the Disposal of Capitalised Assets,DG CHANGE & DELIVERY,JONES LANG LASALLE  INDONESIA,12984,"52,189.50"
FCO,FCO,17-Jan-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,INTERNATIONAL CRIMINAL COURT VICTIMS TRUST FUND,1004067,"500,000.00"
FCO,FCO,22-Jan-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1065100,"18,150,000.00"
FCO,FCO,07-Jan-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRITISH COUNCIL,4501802,"85,957.43"
FCO,FCO,17-Jan-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NATO,1004075,"4,529,391.93"
FCO,FCO,17-Jan-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NATO,1004075,"3,055,930.93"
FCO,FCO,17-Jan-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NATO,1004075,"2,508,348.00"
FCO,FCO,09-Jan-13,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1064224,"115,285.86"
FCO,FCO,09-Jan-13,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1064224,"23,057.17"
FCO,FCO,09-Jan-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG POLITICAL,CABINET OFFICE,4002595,"89,546.00"
FCO,FCO,07-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1063890,"61,011.74"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"41,591.13"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"-41,591.13"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"41,591.13"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"-41,591.13"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"38,804.21"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"2,786.92"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"-38,804.21"
FCO,FCO,18-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1065012,"7,314.01"
FCO,FCO,18-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1065012,"28,371.71"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,"3,118.49"
FCO,FCO,18-Jan-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1065012,623.7
FCO,FCO,18-Jan-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1065012,"1,462.80"
