CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Oct-14
IT CONSUMBLES CONTRACT,"340,107.42"
NEW STATIONERY CONTRACT,"210,297.70"

DEFENCE TRAVEL CONTRACT - HOTELS,"238,064.25"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"6,535,837.83"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"1,182,339.09"
DEFENCE TRAVEL CONTRACT - RAIL,"2,308,093.90"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"314,370.24"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"26,124.94"
