CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,
,
,
,May-16
,
IT CONSUMBLES CONTRACT,"386,581.25"
NEW STATIONERY CONTRACT,"259,534.71"
,
DEFENCE TRAVEL CONTRACT - HOTELS,"130,045.15"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"4,208,493.92"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"676,185.68"
DEFENCE TRAVEL CONTRACT - RAIL,"1,266,422.94"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"344,735.73"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"50,606.56"
