Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,28/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,GREER AVIATION LTD,KA9 2PE,210631,Aircraft landing fees,"67,660.67"
Ministry of Defence,Ministry of Defence,03/05/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,202095,Spend on Inventory - General,"67,487.31"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000152132 - 00162412,,"67,443.82"
Ministry of Defence,Ministry of Defence,29/05/2013,Spend on Inventory - General,Defence Equipment & Support,OCENCO INCORPORATED,,3000009203,Spend on Inventory - General,"67,434.45"
Ministry of Defence,Ministry of Defence,14/05/2013,Payment of utilities,Navy Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,205920,Utilities consumed - electricity,"67,330.62"
Ministry of Defence,Ministry of Defence,17/05/2013,Fuel for military use,Air Command,UNITED AVIATION SERVICES,,2000019132,Aviation fuel casual uplift consumed,"67,291.86"
Ministry of Defence,Ministry of Defence,21/05/2013,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PO9 5DD,208746,Utilities consumed - electricity,"67,270.54"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000152256 - 00162180,,"67,243.23"
Ministry of Defence,United Kingdom Hydrographic Office,01/05/2013,Project External Costs,Transformation,Chersoft Ltd EM,,2000063940,,"66,990.00"
Ministry of Defence,Ministry of Defence,02/05/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,201512,Utilities consumed - electricity,"66,798.04"
Ministry of Defence,Ministry of Defence,29/05/2013,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,RH10 9AD,211168,Information technology services,"66,741.75"
Ministry of Defence,Ministry of Defence,10/05/2013,Grants to Reserves Forces and Cadets Association,Land Forces,COUNCIL FOR CADET RIFLE SHOOTING,GU24 0NY,204738,Grants to reserve forces and cadet associations,"66,642.50"
Ministry of Defence,Ministry of Defence,03/05/2013,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,202426,Cost of clothing and textile services received,"66,556.35"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000152337 - 00161569,,"66,484.96"
Ministry of Defence,Ministry of Defence,03/05/2013,Rent and rates,Defence Infrastructure Organisation ,BOROUGH COUNCIL OF KINGS LYNN & WEST NORFOLK,PE30 1PX,202124,Rent buildings - non civil estate property and married quarter property,"66,445.31"
Ministry of Defence,Ministry of Defence,09/05/2013,Rent and rates,Defence Infrastructure Organisation ,BOROUGH COUNCIL OF KINGS LYNN & WEST NORFOLK,PE30 1PX,204076,Rent buildings - non civil estate property and married quarter property,"66,445.31"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,207767,Fiscal asset under construction - capital in year addition,"66,420.05"
Ministry of Defence,Ministry of Defence,28/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,AIR PARTNER PLC,RH6 0PA,210425,Movement of service personnel,"66,211.00"
Ministry of Defence,Ministry of Defence,01/05/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,HAMPSHIRE COUNTY COUNCIL,SO23 8UB,201110,Cost of claims/compensation and related expenses against MOD,"66,145.00"
Ministry of Defence,Ministry of Defence,02/05/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,HAMPSHIRE COUNTY COUNCIL,SO23 8UB,201638,Cost of claims/compensation and related expenses against MOD,"66,145.00"
Ministry of Defence,Ministry of Defence,21/05/2013,Spend on Inventory - General,Defence Equipment & Support,CRANFIELD AEROSPACE LTD,MK43 0AL,208388,Spend on Inventory - General,"65,916.48"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,203049,Utilities consumed - heating oil,"65,815.12"
Ministry of Defence,Ministry of Defence,03/05/2013,Payment of utilities,Head Office & Corporate Services,DEPARTMENT FOR WORK AND PENSIONS,CF14 3UW,202211,Utilities consumed - electricity,"65,791.97"
Ministry of Defence,Ministry of Defence,07/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,M22 4NY,203007,Freight movement costs,"65,741.70"
Ministry of Defence,Ministry of Defence,14/05/2013,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,206068,Cost of food purchases,"65,727.29"
Ministry of Defence,Ministry of Defence,31/05/2013,Spend on Inventory - General,Joint Forces Command,FORBO FLOORING UK LIMITED,DE5 3NT,212003,Spend on Inventory - General,"65,561.82"
Ministry of Defence,Ministry of Defence,07/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,SWETS INFORMATION SERVICES LTD,OX14 1UQ,203388,Cost of other material consumed,"65,493.50"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000151913 - 00162186,,"65,447.80"
Ministry of Defence,Ministry of Defence,07/05/2013,Spend on Inventory - General,Defence Equipment & Support,BRUNTONS AERO PRODUCTS LTD,EH21 7PA,202900,Spend on Inventory - General,"65,388.59"
Ministry of Defence,Ministry of Defence,17/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,HAMILTON SUNDSTRAND CORPORATION,,2000019129,Equipment support non-project costs,"65,384.97"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000152519 - 00162049,,"65,160.48"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,C SOFTWARE LIMITED,,V - 9000151940 - 00159213,,"65,160.00"
Ministry of Defence,Ministry of Defence,10/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,205234,Medical health services,"65,032.00"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,OCULUS DEFENCE SOLUTIONS LIMITED,,V - 9000152168 - 00158404,,"65,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Sub Contracted Research,Programme Office,NATURAL ENVIRONMENT RESEARCH COUNCIL,,V - 9000151733 - 00161586,,"65,000.00"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Defence Equipment & Support,BUTYL PRODUCTS LTD,CM12 0DW,207303,Spend on Inventory - General,"64,987.51"
Ministry of Defence,Ministry of Defence,09/05/2013,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,204005,Movement of service personnel,"64,980.19"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,16/05/2013,Injections / Projects RDEL and MNW,Estates Management,R N WOOLER & CO LTD,,9219,Works - civil estate,"64,944.61"
Ministry of Defence,Ministry of Defence,08/05/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,203653,Spend on Inventory - General,"64,890.17"
Ministry of Defence,Ministry of Defence,16/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,5000096615,Utilities consumed - electricity,"64,641.53"
Ministry of Defence,Ministry of Defence,08/05/2013,Spend on Inventory - General,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,203848,Spend on Inventory - General,"64,512.00"
Ministry of Defence,Ministry of Defence,09/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,LATCHWAYS PLC,SN10 2JP,204295,Equipment support non-project costs,"64,412.66"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000151918 - 00159705,,"64,211.00"
Ministry of Defence,Ministry of Defence,15/05/2013,Rent and rates,Defence Infrastructure Organisation ,CORNWALL COUNCIL,PL27 9BE,177023,Rent buildings - non civil estate property and married quarter property,"64,158.75"
Ministry of Defence,Ministry of Defence,31/05/2013,Rent and rates,Defence Infrastructure Organisation ,CORNWALL COUNCIL,PL27 9BE,177217,Rent buildings - non civil estate property and married quarter property,"64,158.75"
Ministry of Defence,Ministry of Defence,07/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,SOARING (OXFORD) LTD,NG23 5NG,203358,Equipment support non-project costs,"64,101.32"
Ministry of Defence,Ministry of Defence,01/05/2013,Rent and rates,Defence Infrastructure Organisation ,INVERCLYDE COUNCIL,PA15 1LX,201126,Rent buildings - non civil estate property and married quarter property,"64,056.00"
Ministry of Defence,Ministry of Defence,17/05/2013,Medical treatment & stores and welfare services,Land Forces,ARGYLL & BUTE COUNCIL,PA28 6JU,207249,Schools + community relations initiatives,"64,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Sub Contracted Work,Operations,MBDA UK LIMITED,,V - 9000151706 - 00161934,,"63,942.00"
Ministry of Defence,Ministry of Defence,22/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000097018,Utilities consumed - gas,"63,896.61"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Materials & Equipment,Operations,OCEAN OPTICS BV,,V - 0000002530 - 00162457,,"63,750.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Materials & Equipment,Operations,OCEAN OPTICS BV,,V - 0000002530 - 00162469,,"63,750.00"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,211069,Cost of other material consumed,"63,698.33"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,LONDON SCHOOL OF HYGIENE & TROPICAL MED,,V - 9000151937 - 00159163,,"63,620.00"
Ministry of Defence,Ministry of Defence,24/05/2013,Estate management,Defence Infrastructure Organisation ,GEM MBH,,5000097095,Estate + facilities management services - accommodation inventory + service,"63,559.32"
Ministry of Defence,Ministry of Defence,14/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER ESTATE SOLUTIONS LIMITED,KY11 2BL,206157,Fiscal asset under construction - capital in year addition,"63,542.00"
Ministry of Defence,Royal Hospital Chelsea GIA,26/04/2013,Contracted Out Security,Royal Hospital Chelsea,WILSON JAMES LIMITED,,PIN120320,,"63,448.26"
Ministry of Defence,Ministry of Defence,01/05/2013,Fees for professional services,Head Office & Corporate Services,GVA GRIMLEY LIMITED,B1 2JB,201107,Fees for professional services excluding legal fees,"63,445.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000152268 - 00157429,,"63,381.00"
Ministry of Defence,Ministry of Defence,21/05/2013,Rent and rates,Defence Infrastructure Organisation ,NORTH DORSET DISTRICT COUNCIL,DT11 7LL,208621,Rent buildings - non civil estate property and married quarter property,"63,340.13"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,EVODIA LIMITED,,V - 9000152118 - 00162625,,"63,102.00"
Ministry of Defence,Ministry of Defence,22/05/2013,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,208932,Utilities consumed - gas,"63,068.59"
Ministry of Defence,Ministry of Defence,22/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000097018,Utilities consumed - electricity,"63,038.14"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Research,Programme Office,ROLLS ROYCE PLC,,V - 9000152271 - 00160839,,"62,931.40"
Ministry of Defence,Ministry of Defence,15/05/2013,Rent and rates,Defence Infrastructure Organisation ,AYLESBURY VALE DISTRICT COUNCIL,HP20 2TW,206239,Rent buildings - non civil estate property and married quarter property,"62,912.32"
Ministry of Defence,Ministry of Defence,31/05/2013,Rent and rates,Defence Infrastructure Organisation ,AYLESBURY VALE DISTRICT COUNCIL,HP20 2TW,211859,Rent buildings - non civil estate property and married quarter property,"62,912.32"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000096880,Works - estate management,"62,847.14"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Work,Operations,WLOG SOLUTIONS,,V - 0000002560 - 00162288,,"62,820.00"
Ministry of Defence,Ministry of Defence,23/05/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,209313,Spend on Inventory - General,"62,697.60"
Ministry of Defence,Ministry of Defence,31/05/2013,Spend on Inventory - General,Defence Equipment & Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,211921,Spend on Inventory - General,"62,443.99"
Ministry of Defence,Ministry of Defence,21/05/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,208414,Spend on Inventory - General,"62,220.05"
Ministry of Defence,Ministry of Defence,24/05/2013,Fees for professional services,Head Office & Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,209931,Fees for professional services excluding legal fees,"62,101.91"
Ministry of Defence,Ministry of Defence,21/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,208445,Utilities consumed - heating oil,"62,049.19"
Ministry of Defence,Ministry of Defence,21/05/2013,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,208676,Military short term detached duty,"62,023.20"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000152337 - 00162230,,"62,004.90"
Ministry of Defence,Ministry of Defence,09/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000096387,Utilities consumed - water + sewage,"61,894.08"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,207410,Spend on Inventory - General,"61,878.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000151913 - 00162182,,"61,739.82"
Ministry of Defence,Ministry of Defence,31/05/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,212240,Freight movement costs,"61,483.29"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,02/05/2013,Assets in the Course of Construction,Capital Expenditure,DAVID BEVERIDGE LTD,,704,Assets in the Course of Construction,"61,423.34"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Other Services & Office costs,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000151956 - 00162414,,"61,361.08"
Ministry of Defence,Ministry of Defence,10/05/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,204704,IT Services -internal costs,"61,226.60"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000152155 - 00159247,,"61,129.14"
Ministry of Defence,Ministry of Defence,09/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,204560,Works - estate management,"61,087.37"
Ministry of Defence,Ministry of Defence,01/05/2013,Fuel for military use,Air Command,HENTY OIL LTD,SW1E 5BH,201115,Cost of ground diesel fuel consumed,"60,727.80"
Ministry of Defence,Ministry of Defence,31/05/2013,Fees for professional services,Land Forces,THEBIGWORD INTERPRETING SERVICES LIMITED,LS12 6AB,212306,Fees for professional services excluding legal fees,"60,532.52"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000152155 - 00159456,,"60,435.11"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/05/2013,Rates/NDR,Infrastructure,LONDON BOROUGH OF EALING,,1761,Rent buildings - non civil estate property and married quarter property,"60,393.00"
Ministry of Defence,Ministry of Defence,09/05/2013,Development costs for military equipment,Defence Equipment & Support,FUJITSU SERVICES LIMITED,TW18 3BF,204207,Intangible fiscal asset  - in year capital addition,"60,335.55"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000151974 - 00159502,,"60,255.00"
Ministry of Defence,Defence Support Group,23/05/2013,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10191899,Electricity,"60,176.24"
Ministry of Defence,Ministry of Defence,20/05/2013,Spend on Inventory - General,Defence Equipment & Support,ITURRI SA,OX16 3TA,3000009170,Spend on Inventory - General,"60,144.00"
Ministry of Defence,Ministry of Defence,13/05/2013,Fuel for military use,Air Command,GB OILS LIMITED,WA3 6XG,176982,Cost of ground diesel fuel consumed,"60,123.90"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,VSM ESTATES LIMITED,B32 1AF,211060,Fiscal asset under construction - capital in year addition,"60,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,OCEAN OPTICS BV,,V - 0000002530 - 00162468,,"60,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Work,Operations,ASTRIUM LIMITED,,V - 9000152490 - 00158052,,"60,000.00"
Ministry of Defence,Ministry of Defence,09/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000096387,Utilities consumed - electricity,"59,994.93"
Ministry of Defence,Ministry of Defence,03/05/2013,Rent and rates,Defence Infrastructure Organisation ,GUILDFORD BOROUGH COUNCIL,GU2 4BB,202374,Rent buildings - non civil estate property and married quarter property,"59,968.64"
Ministry of Defence,Ministry of Defence,09/05/2013,Rent and rates,Defence Infrastructure Organisation ,GUILDFORD BOROUGH COUNCIL,GU2 4BB,204232,Rent buildings - non civil estate property and married quarter property,"59,968.64"
Ministry of Defence,Ministry of Defence,10/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,204755,Equipment support non-project costs,"59,732.45"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Research,Programme Office,UNIVERSITY OF EDINBURGH,,V - 9000152476 - 00163193,,"59,726.00"
Ministry of Defence,Ministry of Defence,17/05/2013,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,207679,Transport other operating lease,"59,681.73"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000152270 - 00160600,,"59,611.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,PUBLIC HEALTH ENGLAND,,V - 9000151996 - 00161060,,"59,343.00"
Ministry of Defence,Ministry of Defence,28/05/2013,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,211043,Cost of purchasing and repairing clothing,"59,202.16"
Ministry of Defence,Ministry of Defence,02/05/2013,Payment of utilities,Defence Infrastructure Organisation ,IMSERV EUROPE LIMITED,MK14 6LY,201650,Utilities consumed - electricity,"59,047.07"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Research,Programme Office,BLUE BEAR SYSTEMS RESEARCH LIMITED,,V - 9000152503 - 00159977,,"58,900.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Estate management,Defence Infrastructure Organisation ,BUNDESWEHR DIENSTLEISTUNGSZENTRUM,,5000096161,Estate + facilities management services - accommodation inventory + service,"58,697.31"
Ministry of Defence,Ministry of Defence,07/05/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,WA3 6XG,176887,Cost of ground diesel fuel consumed,"58,367.88"
Ministry of Defence,Ministry of Defence,28/05/2013,Rent and rates,Defence Infrastructure Organisation ,BROXTOWE BOROUGH COUNCIL,NG9 1AB,210500,Rent buildings - non civil estate property and married quarter property,"58,352.38"
Ministry of Defence,Ministry of Defence,20/05/2013,Spend on Inventory - General,Air Command,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,KT12 2QF,207920,Spend on Inventory - General,"58,320.00"
Ministry of Defence,Ministry of Defence,03/05/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,202170,Information technology services,"58,150.13"
Ministry of Defence,Ministry of Defence,21/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,KINGDOM OF SAUDI ARABIA GENERAL AUTHORITY OF CIVIL AVIATION,,2120019,Aircraft landing fees,"58,140.99"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000151912 - 00158817,,"58,108.00"
Ministry of Defence,Ministry of Defence,24/05/2013,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,210383,Cost of ground diesel fuel consumed,"58,096.08"
Ministry of Defence,Ministry of Defence,24/05/2013,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,210268,Aviation fuel casual uplift consumed,"58,055.72"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,212350,Cost of other material consumed,"57,826.56"
Ministry of Defence,Ministry of Defence,24/05/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,209870,Consumption of engineering and technical inventory,"57,824.03"
Ministry of Defence,Ministry of Defence,17/05/2013,Payment of utilities,Defence Infrastructure Organisation ,E.ON,,5000096730,Utilities consumed - gas,"57,781.82"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000151786 - 00161505,,"57,749.83"
Ministry of Defence,Ministry of Defence,28/05/2013,Spend on Inventory - General,Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,GL17 0WH,210489,Spend on Inventory - General,"57,696.00"
Ministry of Defence,Ministry of Defence,15/05/2013,Administration,Navy Command,DATAFORCE INTERACT LIMITED,NN3 6DF,206338,General administration,"57,599.05"
Ministry of Defence,Ministry of Defence,02/05/2013,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,202021,Cost of ground diesel fuel consumed,"57,407.08"
Ministry of Defence,Ministry of Defence,10/05/2013,Spend on Inventory - General,Defence Equipment & Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,SP10 5AZ,205117,Spend on Inventory - General,"57,355.20"
Ministry of Defence,Ministry of Defence,21/05/2013,Rent and rates,Defence Infrastructure Organisation ,SHEPWAY DISTRICT COUNCIL,CT20 2QY,208721,Rent buildings - non civil estate property and married quarter property,"57,296.72"
Ministry of Defence,Ministry of Defence,22/05/2013,Payment of utilities,Defence Infrastructure Organisation ,DCC ENERGY LTD,BT3 9ED,38931,Utilities consumed - heating oil,"57,214.82"
Ministry of Defence,Ministry of Defence,09/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE DETMOLD GMBH,,5000096386,Utilities consumed - electricity,"57,203.39"
Ministry of Defence,Ministry of Defence,03/05/2013,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,GU14 0LX,202622,Estate + facilities management services - accommodation inventory + service,"57,148.06"
Ministry of Defence,Ministry of Defence,31/05/2013,Spend on Inventory - General,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,212212,Spend on Inventory - General,"57,145.20"
Ministry of Defence,Ministry of Defence,10/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,W1F 8PR,176968,Cost of other material consumed,"57,135.60"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,,V - 9000152131 - 00157118,,"57,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2013,Sub Contracted Work,Operations,R2B2 LIMITED,,V - 9000152238 - 00160381,,"56,952.42"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,20/05/2013,Assets in the Course of Construction,Capital Expenditure,THREE PINES BUILDING CO LTD,,1395,Assets in the Course of Construction,"56,879.16"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Sub Contracted Work,Operations,MBDA UK LIMITED,,V - 9000151706 - 00161933,,"56,854.33"
Ministry of Defence,Ministry of Defence,10/05/2013,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,204855,Utilities consumed - heating oil,"56,842.14"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000151913 - 00162194,,"56,637.84"
Ministry of Defence,Ministry of Defence,15/05/2013,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,177018,External military training ,"56,616.82"
Ministry of Defence,Ministry of Defence,10/05/2013,Spend on Inventory - General,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,205073,Spend on Inventory - General,"56,582.40"
Ministry of Defence,Ministry of Defence,09/05/2013,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,204174,Utilities consumed - electricity,"56,558.19"
Ministry of Defence,Ministry of Defence,16/05/2013,Externally delivered education and training,Land Forces,STRATFORD BUSINESS SCHOOL  LIMITED,CV37 6TW,207136,External military training ,"56,474.57"
Ministry of Defence,Ministry of Defence,09/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,BRUHN NEWTECH LTD,SP4 6EB,204089,Equipment support non-project costs,"56,463.00"
Ministry of Defence,Ministry of Defence,30/05/2013,Spend on Inventory - General,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,211705,Spend on Inventory - General,"56,341.96"
Ministry of Defence,Ministry of Defence,10/05/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,204625,Cost of food services,"56,291.18"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000151784 - 00158923,,"56,269.00"
Ministry of Defence,National Army Museum  GIA,08/05/2013,Legal Fees,Operations,BUILDING DESIGN PARTNERSHIP LTD,,LN000069203  ,,"56,000.00"
Ministry of Defence,Ministry of Defence,29/05/2013,Fuel for military use,Land Forces,EUROSHELL DEUTSCHLAND GMBH,,5000097189,Oil and lubricants consumed excluding those from the inventory system,"55,958.40"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Research,Programme Office,UNIVERSITY OF BIRMINGHAM,,V - 9000151930 - 00161136,,"55,836.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Spend on Inventory - General,Defence Equipment & Support,GBR TECHNOLOGY LIMITED,RG7 8NN,203051,Spend on Inventory - General,"55,799.78"
Ministry of Defence,Ministry of Defence,17/05/2013,Estate management,Land Forces,ARAMARK LTD,LS16 6QY,207247,Estate + facilities management services - accommodation inventory + service,"55,797.02"
