Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Amount,VAT Registration Number
DFID,DFID,01/06/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",GRM INTERNATIONAL LTD,400100937,95901.21
DFID,DFID,01/06/2010,Aid to civil society organisations / NGOs,West and Southern Africa,CARE INTERNATIONAL,400101218,96541.75
DFID,DFID,02/06/2010,Aid to civil society organisations / NGOs,East and Central Africa,BioClimate Research and Development Limited,400101089,159682.28
DFID,DFID,02/06/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,21051.96
DFID,DFID,02/06/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400101648,50407.33
DFID,DFID,02/06/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400101648,-1228.5
DFID,DFID,02/06/2010,Technical & Advisory services,Policy and Research Directorate,BeCitizen,400101481,48728.84
DFID,DFID,02/06/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400101225,1048.85
DFID,DFID,02/06/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,1160.09
DFID,DFID,02/06/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,15.5
DFID,DFID,02/06/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate, Economic Policy Research Institute,400101126,154600
DFID,DFID,02/06/2010,Technical & Advisory services,Policy and Research Directorate,University Of Oxford,400101069,199810
DFID,DFID,02/06/2010,Technical & Advisory services,Human Resources Division,DMA CONSULTANCY LTD,400101381,74416.98
DFID,DFID,02/06/2010,Technical & Advisory services,Human Resources Division,DMA CONSULTANCY LTD,400101381,935.77
DFID,DFID,02/06/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400101225,80.58
DFID,DFID,02/06/2010,Technical & Advisory services,Asia Division,CARE INTERNATIONAL,400101628,53113.81
DFID,DFID,02/06/2010,Auditors Renumeration,Internal Audit,RSM Tenon Limited,400101551,29423.99
