Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Defra,Natural England,May-10,Grants & contributions,National Delivery,Campaign For National Parks,ERS-972790-27572,"88,532.87"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,Chilterns Conservation Board,ERS-972764-27564,"140,159.50"
Defra,Natural England,May-10,Grants & contributions,Evidence and Analysis,Cornwall Wildlife Trust,ERS-972787-27561,"26,059.65"
Defra,Natural England,May-10,Land Management payments,Regional Delivery,Cumbria Wildlife Trust,68510,"35,409.00"
Defra,Natural England,May-10,Electricity,Corporate Services,D T Z,22597,"113,649.40"
Defra,Natural England,May-10,Rent & Management Charges,Corporate Services,DEFRA,1.00001E+15,"48,183.52"
Defra,Natural England,May-10,Other programme expenditure,Chief Scientist,Economics For The Environ Cons,607,"71,356.58"
Defra,Natural England,May-10,"IT services, equipment & consumables",Corporate Services,ExeGesIS SDM Ltd,9554,"35,132.50"
Defra,Natural England,May-10,Telephony costs,Corporate Services,Global Crossing,IN004028,"60,724.00"
Defra,Natural England,May-10,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5802101765,"43,039.08"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,Norfolk County Council,1169637,"47,864.96"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,Northumberland County Council,ERS-972755-27555,"59,724.10"
Defra,Natural England,May-10,Grants & contributions,National Delivery,Northumberland Wildlife Trust,ERS-972767-27563,"27,626.00"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,R S P B,ERS-972758-27556,"36,709.00"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,South West Food & Drink Ltd,1628,"127,000.00"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,The National Trust,AR280441,"50,000.00"
Defra,Natural England,May-10,Grants & contributions,National Delivery,University Of Leeds,ERS-972768-27557,"39,621.83"
Defra,Natural England,May-10,Other programme expenditure,Evidence and Analysis,Bat Conservation Trust,1009,"47,000.00"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,Cotswold Aonb Conservation Boa,ERS-972803-27603,"144,481.50"
Defra,Natural England,May-10,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5804100625,"94,533.45"
Defra,Natural England,May-10,Grants & contributions,Evidence and Analysis,Kent Wildlife Trust,ERS-972789-27571,"76,937.78"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,Lake District National Park Au,697197,"30,000.00"
Defra,Natural England,May-10,Grants & contributions,Evidence and Analysis,Sheffield Wildlife Trust,ERS-972817-27606,"34,882.83"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,South Hams District Council,ERS-972813-27595,"50,595.00"
Defra,Natural England,May-10,Grants & contributions,Evidence and Analysis,The Greensand Trust,ERS-972816-27608,"29,487.98"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,University Of Kent,ERS-972851-27600,"39,111.00"
Defra,Natural England,May-10,Grants & contributions,Regional Delivery,Worcestershire County Council,ERS-972832-27596,"87,699.00"
Defra,Natural England,May-10,Other programme expenditure,Regional Delivery,Scott Wilson Ltd,666449,"25,279.48"
