Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier,Account Description
FCO,FCO,29/01/2014,4578692,29558.76,FCO SERVICES,Estates - Other Machinery and Equipment
FCO,FCO,29/01/2014,4573728,29334.00,FCO SERVICES,Post - Air Travel
FCO,FCO,08/01/2014,4553439,28944.00,FCO SERVICES,Mail & Porterage Services
FCO,FCO,27/01/2014,4575154,28940.75,TURNER AND TOWNSEND PROPERTY SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,28/01/2014,4576800,28858.25,PEACEFUL CHANGE INITIATIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/01/2014,4567072,28561.05,G4S SECURITY SERVICE (DRC) SPRL,Local Guards
FCO,FCO,31/01/2014,4564896,28400.10,KINGS COLLEGE LONDON,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/01/2014,4566209,28356.77,ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,28/01/2014,4576089,28288.54,WJ TOWELL AND CO LLC,Rental Payments - residential
FCO,FCO,23/01/2014,4568803,28246.00,BIDWELLS,Rental Payments - non residential
FCO,FCO,22/01/2014,4571972,28186.35,DFID-SHARED SERVICES,"Accommodation, Cleaning & Waste, Electricity Residential, Estates Management Services, Fuel Oil Non-Residential, Information Systems Under £3000 (non-capitalised), Le Staff Overtime Expenditure, Le Staff Pay, Learning and Development for overseas staff, Local Staff Bonus Scheme, Local Staff Pension Contributions, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Postal Services, Repair and maintenance of furniture and fittings, Subsidy To Local Medical Schemes, Telephone Call Charges, Vehicle Maintenance, Water Non-Residential"
FCO,FCO,13/01/2014,4559991,28180.00,UNIVERSITY OF WESTMINSTER,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/01/2014,4566100,28077.05,INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,31/01/2014,4582373,28048.11,INSTITUTE FOR WAR AND PEACE REPORTING IWPR,Programme Spend (Oracle Projects Control Account)
FCO,FCO,31/01/2014,4582361,27997.20,PACE FUELCARE LIMITED,Fuel Oil Non-Residential
FCO,FCO,20/01/2014,4566230,27951.06,ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,30/01/2014,4580186,27907.62,TENNESSEE,Rental Payments - non residential
FCO,FCO,17/01/2014,4566877,27903.36,CROWN AGENTS BANK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/01/2014,4561444,27788.01,BANK OF ENGLAND,UK Based Staff Pay (Oracle PAY Control Account)
