Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend,
Home Office ,Home Office ,04/04/2012,GPC Card,PFD*,BARCLAYS BANK,1001239447,"399,939.34",
Home Office ,Home Office ,30/04/2012,Fleet,PFD*,ENTERPRISE RENT-A-CAR UK LTD,1001249472,"46,958.67",
Home Office ,Home Office ,10/04/2012,Fleet,PFD*,LEX AUTOLEASE LTD,1001240715,"38,360.05",
Home Office ,Home Office ,20/04/2012,Fleet,PFD*,LEX AUTOLEASE LTD,1001245904,"25,404.75",
Home Office ,Home Office ,03/04/2012,Conferences,PFD*,NYS CORPORATE LTD,1001238611,"140,825.19",
Home Office ,Home Office ,26/04/2012,"IT, Telecoms.Telecoms",PFD*,VODAPHONE LTD (G),1001248659,"832,877.18",
Home Office ,Home Office ,26/04/2012,"IT, Telecoms.Telecoms",PFD*,VODAPHONE LTD (G),1001248659,"832,877.18",
Home Office ,Home Office ,26/04/2012,"IT, Telecoms.Telecoms",PFD*,VODAPHONE LTD (G),1001248659,"89,825.00",
Home Office ,Home Office ,17/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",SSD - Shared Services Directorate,2E2 UK LTD,1001244352,"30,235.20",
Home Office ,Home Office ,04/04/2012,"Transport, Storage & Mail Serv.Visa stock",SSD - Shared Services Directorate,3M SECURITY PRINTING & SYSTEMS LTD,6200025120,"26,827.98",
Home Office ,Home Office ,11/04/2012,"Transport, Storage & Mail Serv.Visa stock",SSD - Shared Services Directorate,3M SECURITY PRINTING & SYSTEMS LTD,6200025129,"25,995.03",
Home Office ,Home Office ,04/04/2012,"Transport, Storage & Mail Serv.Visa stock",SSD - Shared Services Directorate,3M SECURITY PRINTING & SYSTEMS LTD,6200025120,"-26,827.98",
Home Office ,Home Office ,11/04/2012,"Transport, Storage & Mail Serv.Visa stock",SSD - Shared Services Directorate,3M SECURITY PRINTING & SYSTEMS LTD,6200025129,"-25,995.03",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,ABEL ALARM LTD,1001239438,"35,046.08",
Home Office ,Home Office ,12/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,AC MECHANICAL SERVICES LTD,1001242121,"89,323.57",
Home Office ,Home Office ,12/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001242124,"72,965.24",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"72,838.08",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"72,721.54",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"25,973.40",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001238447,"991,132.02",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001238447,"408,953.89",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001238447,"682,503.12",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"76,722.38",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"44,502.68",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"72,358.67",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001238447,"393,736.44",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Planned Minor Works-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"33,667.69",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"90,242.15",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"60,708.31",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"158,222.65",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"46,639.76",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"124,084.08",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"68,441.20",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"121,442.40",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"49,749.67",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"308,623.31",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"71,055.41",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"30,246.86",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"93,287.08",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"42,417.11",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"221,895.56",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001241431,"308,308.31",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"27,694.28",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001240038,"70,155.73",
Home Office ,Home Office ,30/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001249432,"991,132.02",
Home Office ,Home Office ,30/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001249432,"408,953.89",
Home Office ,Home Office ,30/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001249432,"682,503.12",
Home Office ,Home Office ,30/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,AMEY COMMUNITY,1001249432,"393,736.44",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001239441,"97,157.51",
Home Office ,Home Office ,25/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001247584,"61,265.85",
Home Office ,Home Office ,18/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,AMEY COMMUNITY,1001244608,"180,144.60",
Home Office ,Home Office ,24/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,AMEY COMMUNITY,1001247003,"39,052.37",
Home Office ,Home Office ,30/04/2012,Contingent Labour.Manager – IT - ADMN,SSD - Shared Services Directorate,AMTEC CONSULTING GROUP,1001249433,"31,536.00",
Home Office ,Home Office ,17/04/2012,FM Contract Services. FM Contract Services,SSD - Shared Services Directorate,ANNES GATE PROPERTY PLC,1001244363,"42,107.78",
Home Office ,Home Office ,30/04/2012,Construction  Framework .Construction Fit Out Framework,SSD - Shared Services Directorate,ANNES GATE PROPERTY PLC,1001249435,"164,216.87",
Home Office ,Home Office ,26/04/2012,FM Contract Services. FM Contract Services,SSD - Shared Services Directorate,ANNES GATE PROPERTY PLC,1001248169,"4,035,732.04",
Home Office ,Home Office ,30/04/2012,FM Contract Services. FM Contract Services,SSD - Shared Services Directorate,ANNES GATE PROPERTY PLC,1001249435,"75,943.26",
Home Office ,Home Office ,17/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,ATOS I T SERVICES UK LTD,1001244369,"26,621.76",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",SSD - Shared Services Directorate,ATOS I T SERVICES UK LTD,1001238454,"221,268.29",
Home Office ,Home Office ,13/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",SSD - Shared Services Directorate,ATOS I T SERVICES UK LTD,1001242689,"489,309.94",
Home Office ,Home Office ,17/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",SSD - Shared Services Directorate,ATOS I T SERVICES UK LTD,1001244369,"32,121.11",
Home Office ,Home Office ,23/04/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Services Directorate,ATOS I T SERVICES UK LTD,1001246369,"85,719.17",
Home Office ,Home Office ,20/04/2012,"IT, TelecommsHardware Laptop.Support and Maintenance - PROG",SSD - Shared Services Directorate,AUTONOMY SYSTEMS LTD,1001245850,"56,400.00",
Home Office ,Home Office ,27/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,BBI LTD,1001248757,"98,062.73",
Home Office ,Home Office ,27/04/2012,Building Maintenance Reactive (77063).Building Maintenance,SSD - Shared Services Directorate,BBI LTD,1001248757,"98,062.73",
Home Office ,Home Office ,05/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001240046,"115,296.08",
Home Office ,Home Office ,13/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001242701,"74,364.29",
Home Office ,Home Office ,18/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001244643,"87,359.12",
Home Office ,Home Office ,26/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001248186,"156,517.51",
Home Office ,Home Office ,05/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001240046,"59,916.43",
Home Office ,Home Office ,13/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001242701,"42,536.69",
Home Office ,Home Office ,18/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001244643,"32,134.22",
Home Office ,Home Office ,26/04/2012,Asylum Services,SSD - Shared Services Directorate,CARLSON WAGONLIT TRAVEL,1001248186,"69,966.17",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Services Directorate,CROWN FLOORING LTD,1001239474,"93,022.44",
Home Office ,Home Office ,16/04/2012,"IT, TelecommsHardware Server.Support and Maintenance - PROG",SSD - Shared Services Directorate,DETICA LTD,1001243351,"45,405.00",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,DRIVERS JONAS DELOITTE,1001239480,"60,833.75",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,DRIVERS JONAS DELOITTE,1001239480,"59,633.75",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,DRIVERS JONAS DELOITTE,1001239480,"27,594.61",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.Planned Interior finish-ADMN",SSD - Shared Services Directorate,DRIVERS JONAS DELOITTE,1001238502,"29,397.54",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001238504,"28,350.00",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001238504,"43,476.58",
Home Office ,Home Office ,20/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001245877,"1,247,365.13",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001240061,"281,930.84",
Home Office ,Home Office ,12/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001242166,"59,436.02",
Home Office ,Home Office ,19/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001245348,"1,312,014.92",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001240062,"165,935.50",
Home Office ,Home Office ,12/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001242167,"34,561.56",
Home Office ,Home Office ,20/04/2012,"Building, Construction Service.Maintenance & Repair services - PROG",SSD - Shared Services Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001245876,"2,178,999.91",
Home Office ,Home Office ,20/04/2012,Utilities Electric.Utilities Electric,SSD - Shared Services Directorate,EDF ENERGY,1001245881,"84,521.08",
Home Office ,Home Office ,16/04/2012,"IT, TelecommsHardware Laptop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001243361,"27,435.39",
Home Office ,Home Office ,13/04/2012,"IT, TelecommsHardware.Laptop - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001242725,"277,202.40",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"88,939.46",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsHardware Server.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"78,272.23",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"86,305.58",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"55,605.88",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"75,686.66",
Home Office ,Home Office ,03/04/2012,"IT,TelecomTelephNtworkTelephon.Voice lines and Calls - PROG",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"42,296.32",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsManaged Service.AMSDevelopment - PROG",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001238526,"107,935.15",
Home Office ,Home Office ,16/04/2012,"IT, TelecommsHardware.Peripheral - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001243361,"215,758.92",
Home Office ,Home Office ,16/04/2012,"IT, TelecommsHardware.Peripheral - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001243361,"29,503.80",
Home Office ,Home Office ,16/04/2012,"IT, TelecommsHardware.Peripheral - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001243361,"238,676.40",
Home Office ,Home Office ,26/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001248207,"4,728,145.08",
Home Office ,Home Office ,26/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001248207,"-105,000.00",
Home Office ,Home Office ,26/04/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001248207,"90,095.53",
Home Office ,Home Office ,10/04/2012,"IT, TelecommsHardware Server.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001240698,"53,700.00",
Home Office ,Home Office ,11/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001241479,"325,691.64",
Home Office ,Home Office ,10/04/2012,"IT, TelecommsHardware.Laptop - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001240698,"651,012.00",
Home Office ,Home Office ,10/04/2012,"IT, TelecommsHardware.Peripheral - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001240698,"93,595.92",
Home Office ,Home Office ,10/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001240698,"32,090.29",
Home Office ,Home Office ,10/04/2012,"IT, Broadcasting & Telecomms. IT Run Cost Info Support-PROG",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001240698,"78,013.20",
Home Office ,Home Office ,24/04/2012,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001247045,"1,080,000.00",
Home Office ,Home Office ,27/04/2012,"IT,TelecommsManaged ServiceLAN.Support - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001248783,"503,560.05",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES LTD,1001238527,"676,522.86",
Home Office ,Home Office ,27/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES LTD,1001248784,"41,359.53",
Home Office ,Home Office ,04/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES LTD,6200025123,"-41,359.53",
Home Office ,Home Office ,03/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,FUJITSU SERVICES LTD,1001238527,"86,814.44",
Home Office ,Home Office ,23/04/2012,"IT, TelecommsHardware Server.Support and Maintenance - ADMN",SSD - Shared Services Directorate,HEWLETT PACKARD,1001246403,"222,936.71",
Home Office ,Home Office ,02/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,HM PRISON SERVICE,3000044603,"621,416.40",
Home Office ,Home Office ,25/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,HM PRISON SERVICE,3000044714,"251,524.80",
Home Office ,Home Office ,25/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,HM PRISON SERVICE,3000044714,"728,060.40",
Home Office ,Home Office ,18/04/2012,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Services Directorate,HM PRISON SERVICE,3000044683,"121,178.13",
Home Office ,Home Office ,18/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,HM REVENUE & CUSTOMS,1001244700,"861,948.17",
Home Office ,Home Office ,18/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,HM REVENUE & CUSTOMS,1001244700,"930,935.96",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,I M S (OFFICE FITTING & DESIGN) LTD,1001238554,"98,675.10",
Home Office ,Home Office ,25/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,I M S (OFFICE FITTING & DESIGN) LTD,1001247627,"45,625.20",
Home Office ,Home Office ,23/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,INTERSERVE CONSTRUCTION LTD,1001246405,"106,217.56",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"783,178.42",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"597,952.76",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"823,318.46",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"280,975.40",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"114,783.59",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"101,865.00",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"25,375.68",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"37,319.32",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001238563,"25,933.16",
Home Office ,Home Office ,25/04/2012,Building Maintenance Reactive (77063).Building Maintenance,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001247631,"175,529.04",
Home Office ,Home Office ,25/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001247631,"164,571.41",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001240077,"99,538.04",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001240077,"229,078.16",
Home Office ,Home Office ,11/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001241489,"176,134.52",
Home Office ,Home Office ,05/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001240077,"26,295.50",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239499,"33,352.10",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239499,"43,877.23",
Home Office ,Home Office ,26/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001248218,"151,017.89",
Home Office ,Home Office ,26/04/2012,Building Maintenance Reactive (77063).Building Maintenance,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001248218,"39,446.04",
Home Office ,Home Office ,26/04/2012,Building Maintenance Reactive (77063).Building Maintenance,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001248218,"131,782.07",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239499,"71,298.64",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239499,"170,400.00",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239499,"114,757.64",
Home Office ,Home Office ,26/04/2012,Building Maintenance Reactive (77063).Building Maintenance,SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001248218,"380,046.48",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239500,"254,754.72",
Home Office ,Home Office ,04/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001239500,"72,543.28",
Home Office ,Home Office ,18/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001244703,"53,627.43",
Home Office ,Home Office ,25/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,INTERSERVE FACILITIES MANAGEMENT,1001247632,"78,043.83",
Home Office ,Home Office ,25/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Services Directorate,KANA SOFTWARE IRELAND LTD,1001247634,"26,341.40",
Home Office ,Home Office ,04/04/2012,Learning Solutions,SSD - Shared Services Directorate,KINEO,6200025124,"-56,574.00",
Home Office ,Home Office ,04/04/2012,Learning Solutions,SSD - Shared Services Directorate,KINEO,6200025124,"56,574.00",
Home Office ,Home Office ,18/04/2012,Automation & Navigation Systems,SSD - Shared Services Directorate,KONGSBERG MARITIME LTD,6200025145,"35,431.14",
Home Office ,Home Office ,18/04/2012,Automation & Navigation Systems,SSD - Shared Services Directorate,KONGSBERG MARITIME LTD,6200025145,"-35,431.14",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Business admin services - ADMN,SSD - Shared Services Directorate,KPMG,1001238574,"187,133.20",
Home Office ,Home Office ,30/04/2012,Professional & Admin Services.Business admin services - ADMN,SSD - Shared Services Directorate,KPMG,1001249492,"180,000.00",
Home Office ,Home Office ,20/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,MABER CONSTRUCTION & INTERIOR LTD,1001245908,"215,342.65",
Home Office ,Home Office ,26/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,MABER CONSTRUCTION & INTERIOR LTD,1001248228,"125,618.16",
