Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Allerdale Borough Council,ERS-973423-28872,"84,016.32"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Forestry Commission,ERS-973372-28874,"41,119.35"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Kent County Council,ERS-973407-28875,"43,048.37"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Kent Enterprise Trust,ERS-973379-28920,"75,661.27"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Lancaster City Council,ERS-973426-28877,"97,570.77"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Lincolnshire County Council,90601223,"30,071.45"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,University Of Kent,ERS-973431-28881,"33,416.00"
Defra,Natural England,Aug-10,Science & Evidence Studies,Evidence and Analysis,A B P Marine Environmental Res,3538,"35,250.00"
Defra,Natural England,Aug-10,Barclaycard purchases,Corporate Services,Barclaycard Business Issuing,4.71532E+21,"345,402.44"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Derbyshire County Council,ERS-973469-28937,"30,000.00"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Harrogate Borough Council,ERS-973435-28942,"129,585.91"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Plymouth City Council,ERS-973494-28938,"72,293.31"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Campaign For National Parks,ERS-973557-29004,"75,526.71"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Dorset County Council,ERS-973564-28983,"158,575.42"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Hadrians Wall Heritage Ltd,ERS-973497-29000,"53,975.00"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Hadrians Wall Heritage Ltd,ERS-973498-29001,"42,420.00"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Imayla.,ERS-973562-29008,"52,300.25"
Defra,Natural England,Aug-10,Grants & contributions,National Delivery,Linking Environment & Farming,ERS-973514-28974,"156,380.70"
Defra,Natural England,Aug-10,Grants & contributions,Regional Delivery,Somerset County Council,ERS-973507-28981,"103,854.00"
