Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£)
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"3,403.12"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"4,201.12"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,850.78
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,258.24
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"11,008.42"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"9,782.38"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"1,272.58"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,227.66
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,131.14
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"1,110.13"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,85.57
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,84.54
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,101.13
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,680.63
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,840.23
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,170.16
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,51.65
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"2,201.68"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001909,"1,956.48"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"2,182.89"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,488.66
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,352.37
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"2,761.26"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,206.68
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,431.35
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,144.48
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"3,941.56"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"2,151.01"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,985.39
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,122.99
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"6,241.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"2,922.23"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"3,826.58"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,414.75
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,92.84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,66.95
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,524.64
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,39.27
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,81.96
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,27.46
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,748.89
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,408.69
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,187.23
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,23.36
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,"1,185.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,555.22
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001911,727.05
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"2,131.55"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance B and Ce,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,64.45
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,500.11
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,115.44
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"3,279.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,135.96
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,154.9
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,373.77
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"5,836.55"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"4,674.26"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"1,459.13"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,82.16
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,416.24
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,463.54
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"3,687.11"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,404.99
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,12.25
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,95.02
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,21.93
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,623.07
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,25.83
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,29.43
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,71.02
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,"1,108.94"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,888.11
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,277.23
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,15.61
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,79.09
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,88.07
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001912,700.55
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"14,222.64"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"9,934.75"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,511.7
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"30,123.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,71.31
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"1,081.44"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,646.9
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"13,571.68"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"8,476.08"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"3,392.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"32,300.16"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"7,773.57"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001915,"12,079.38"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"15,551.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"10,862.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,559.5
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"32,938.12"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,77.98
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"1,182.47"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,707.33
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"14,839.57"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"9,267.94"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"3,709.90"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"35,317.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"8,499.79"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001917,"13,207.87"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"2,330.69"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance B and Ce,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,70.48
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,546.84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,126.23
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"3,585.66"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,148.66
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,169.37
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,408.7
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"6,381.81"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"5,110.94"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"1,595.45"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,89.84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,455.12
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,506.84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"4,031.57"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,442.83
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,13.39
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,103.9
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,23.98
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,681.28
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,28.24
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,32.18
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,77.65
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,"1,212.54"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,971.08
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,303.13
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,17.07
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,86.47
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,96.3
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001918,765.99
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"2,350.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,534.31
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,385.28
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"3,019.23"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,225.99
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,471.65
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,157.98
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"4,309.79"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"2,351.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"1,077.45"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,134.48
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"6,825.11"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"3,195.23"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"4,181.38"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,446.68
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,101.52
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,73.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,573.65
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,42.94
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,89.61
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,30.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,818.86
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,446.88
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,204.71
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,25.55
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,"1,296.77"
