CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Nov-14
IT CONSUMBLES CONTRACT,"217,094.67"
NEW STATIONERY CONTRACT,"244,316.10"

DEFENCE TRAVEL CONTRACT - HOTELS,"184,420.06"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"4,952,554.27"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"885,936.77"
DEFENCE TRAVEL CONTRACT - RAIL,"2,098,889.63"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"295,243.28"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"20,423.21"
