Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,07/04/2014,4664494,"33,080.39",HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,03/04/2014,4660537,"33,056.86",LEOPARDO COMPANIES INC,Construction Project more than £10k
FCO,FCO,07/04/2014,4661717,"32,882.57",AMERICAN DREW FURNITURE,"Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,09/04/2014,4661557,"32,860",HEWLETT PACKARD LTD,IT/IS Consultancy
FCO,FCO,22/04/2014,4677053,"32,446.19",UNIVERSITY OF NOTTINGHAM NINGBO CHINA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/04/2014,4675486,"32,151.12",HEWLETT PACKARD LTD,Information Systems Under £3000 (non-capitalised)
FCO,FCO,08/04/2014,4665339,"31,926.20",CARBON DISCLOSURE PROJECT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/04/2014,4681183,"31,812.29",IFES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/04/2014,4679719,"31,717.40",IMPERIAL COLLEGE LONDON,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/04/2014,4677376,"31,700",MEDIA DIVERSITY INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/04/2014,4677642,"31,448.39",THE CITIZENS ARCHIVE OF PAKISTAN,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/04/2014,4663035,"31,372",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,04/04/2014,4663353,"31,323",POWER ELECTRICS BRISTOL LTD,Repairs And Refurbishment: Works Residential
FCO,FCO,11/04/2014,4664591,"31,138.94",ERNST & YOUNG GLOBAL SERVICES LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,22/04/2014,4673827,"31,079.28",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Waste Disposal"
FCO,FCO,10/04/2014,4669531,"30,829.09",CROWNE PLAZA HOTELS AND RESORTS CONTINENTAL HOTELS GRP,"Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Post - Air Travel"
FCO,FCO,04/04/2014,4663369,"30,800",KINGS COLLEGE LONDON,Training Courses
FCO,FCO,29/04/2014,4684341,"30,737.56",SUPREME FUELS TRADING FZE,Fuel
FCO,FCO,29/04/2014,4678534,"30,736.39",AL BULOOGE GENERAL TRADING CO.W.L.L,Rental Payments - residential
FCO,FCO,07/04/2014,4664066,"30,732.40",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,29/04/2014,4681653,"30,464.74",ADILET LEGAL CLINIC PUBLIC FUND,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/04/2014,4673822,"30,444.96",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,22/04/2014,4676299,"30,315.60",SUPPLY PLUS,Technical Supplies (Maint)
FCO,FCO,17/04/2014,4673776,"30,274.24",ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,30/04/2014,4676544,"29,880",SECURITY SERVICES GROUP,Construction Project more than £10k
FCO,FCO,22/04/2014,4677260,"29,736.15",SUPREME FUELS TRADING FZE,Fuel
FCO,FCO,15/04/2014,4671915,"29,635.77",SYNERGY DOWNSTREAM SOLUTIONS PTE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/04/2014,4662129,"29,198.44",HEWLETT PACKARD LTD,Information Systems Under £3000 (non-capitalised)
FCO,FCO,25/04/2014,4678821,"29,065",ENSEMBLE CONTRE LA PEINE DE MORT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/04/2014,4662981,"29,004",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,03/04/2014,4662076,"28,972.95",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,03/04/2014,4661296,"28,521.60",CONFEDERATION OF INDIAN INDUSTRY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/04/2014,4669624,"28,368.80",G4S SECURITY SERVICE (DRC) SPRL,Local Guards
FCO,FCO,11/04/2014,4669626,"28,368.80",G4S SECURITY SERVICE (DRC) SPRL,Local Guards
FCO,FCO,22/04/2014,4675517,"28,250",HEWLETT PACKARD LTD,Information Systems Maintenance
FCO,FCO,04/04/2014,4663206,"28,188.41",THE CARTER CENTER INC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/04/2014,4668307,"28,169.78",SCOTTISH POLICE SERVICES AUTHORITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,02/04/2014,4660561,"28,001.20",HEWLETT PACKARD LTD,Information Systems Under £3000 (non-capitalised)
FCO,FCO,29/04/2014,4682968,"28,000",LPRC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/04/2014,4669919,"27,803.60",FROST & SULLIVAN,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,22/04/2014,4673815,"27,763.71",INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,17/04/2014,4673797,"27,449.86",ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,15/04/2014,4671057,"27,212.37",HYUNDAI SANDTON,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/04/2014,4673828,"27,113.31",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Rematching / Reinstatement"
FCO,FCO,16/04/2014,4668593,"26,897.30",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,15/04/2014,4672077,"26,847.02",SUPREME FUELS TRADING FZE,Fuel
FCO,FCO,22/04/2014,4675514,"26,732",HEWLETT PACKARD LTD,Technical Consultancy
