Organisation,,Partnerships for Schools,,,,,,
Submitted By,,,,,,,,
Spend Tolerance,,"25,000",,,,,,
Month,,01.12.2010 to 31.12.2010,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,STOCKPORT METROPOLITAN BOROUGH COUNCIL,298648,2820503.73
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,TAMESIDE METROPOLITAN BOROUGH COUNCIL,298650,6449630.51
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,TRAFFORD METROPOLITAN BOROUGH COUNCIL,298652,5252965.44
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WIGAN METROPOLITAN BOROUGH COUNCIL,298654,3478860.6
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BARNSLEY METROPOLITAN BOROUGH COUNCIL,298656,1626241.7
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DONCASTER METROPOLITAN BOROUGH COUNCIL,298658,3466300.38
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,298660,3950003.56
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SHEFFIELD COUNTY COUNCIL,298662,46534576.87
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BRADFORD METROPOLITAN BOROUGH COUNCIL,298664,7805394.34
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,CALDERDALE METROPOLITAN BOROUGH COUNCIL,298666,3166874.17
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,KIRKLEES COUNCIL,298668,4914628.56
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,LEEDS CITY COUNCIL,298670,20066058.67
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,298672,4276970.11
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,GATESHEAD METROPOLITAN BOROUGH COUNCIL,298674,6394029.47
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE CITY COUNCIL,298676,1954568.62
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,298678,1756207.56
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,298680,3055045.53
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SUNDERLAND COUNTY COUNCIL,298682,2441609.26
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,ISLE OF SCILLY COUNCIL,298684,1351704.71
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BATH AND NE SOMERSET COUNCIL,298686,1786667.3
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BRISTOL CITY COUNCIL,298688,5610637.19
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH SOMERSET DC,298690,959413.45
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTH GLOUCESTERSHIRE COUNCIL,298692,5642766.73
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,HARTLEPOOL BOROUGH COUNCIL,298694,5547619.79
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,MIDDLESBOROUGH COUNCIL,298696,16041331.8
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,REDCAR AND CLEVELAND BOROUGH COUNCIL,298698,1428149.23
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,STOCKTON ON TEES,298700,2345185.33
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,KINGSTON UPON HULL CITY COUNCIL,298702,29265949.09
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,EAST RIDING OF YORKSHIRE,298704,5954180.13
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH EAST LINCOLNSHIRE COUNCIL,298706,4863697.67
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH LINCOLNSHIRE COUNCIL,298708,9856022.02
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTH YORKSHIRE COUNTY COUNCIL,298710,9947544.02
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,YORK CITY COUNCIL,298712,3885211.14
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,LUTON BOROUGH COUNCIL,298714,22694215.14
