Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Spend 
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001661654," 509,785.56 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,NORTHAMPTONSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER,1001661662," 31,032.99 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE,1001661667," 48,818.14 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORFOLK,1001661668," 26,381.25 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE,1001661670," 33,510.48 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER,1001661673," 71,267.32 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR CHESHIRE,1001661682," 43,020.80 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE,1001661683," 50,188.04 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL,1001661684," 35,319.41 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR GWENT,1001661685," 25,343.04 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR GWENT,1001661685," 25,444.57 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR NORTH WALES,1001661686," 44,901.13 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR NORTH WALES,1001661686," 49,709.59 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR SURREY,1001661688," 37,672.15 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,WEST MERCIA PCC,1001661731," 29,716.37 "
Home Office,DBS - Disclosure & Barring Service,21/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001661732," 445,412.79 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,AVON & SOMERSET POLICE & CRIME COMMISSIONER,1001662388," 89,791.13 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,BRITISH TRANSPORT POLICE,1001662397," 26,521.94 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER,1001662466," 34,002.08 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,CITY OF LONDON,1001662474," 29,898.43 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,CUMBRIA POLICE & CRIME COMMISSIONER,1001662482," 38,906.31 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE),1001662523," 30,270.73 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE KENT POLICE & CRIME COMMISSIONER,1001662526," 63,288.38 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER,1001662527," 190,132.80 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR HUMBERSIDE,1001662528," 39,894.96 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE),1001662529," 55,811.46 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE,1001662530," 50,630.51 "
Home Office,DBS - Disclosure & Barring Service,24/11/2014,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORFOLK,1001662531," 25,421.82 "
