Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,12054,Spend on Inventory - General,"£23,915.56"
Ministry of Defence,Ministry of Defence,29/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,VIASAT UK LIMITED,BH20 4DY,17082,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£23,829.00"
Ministry of Defence,Ministry of Defence,27/05/2015,"Transportation of personnel, freight and travel expenses",JFC,INTERSERVE (DEFENCE) LTD,B70 1DA,15824,Recreational facilities costs in support of social work,"£23,728.22"
Ministry of Defence,Ministry of Defence,27/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,15787,Spend on Inventory - General,"£23,706.99"
Ministry of Defence,Ministry of Defence,18/05/2015,Research and development,JFC,SOFTWARE BOX LIMITED,YO61 1ET,12821,Computer equipment costing below the capitalisation threshold,"£23,619.78"
Ministry of Defence,Ministry of Defence,21/05/2015,Medical treatment & stores and welfare services,HO+CS,HEALIX INTERNATIONAL LTD,KT10 8AB,14361,Medical health services,"£23,593.41"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,15554,IT Services -internal costs,"£23,507.28"
Ministry of Defence,Ministry of Defence,29/05/2015,Preparation of land & buildings for disposal,DEFENCE INFRASTRUCTURE ORGANISATION,YOUNG JOHNSON LTD,BA13 3EN,17102,Works in aid of disposal,"£23,480.00"
Ministry of Defence,Ministry of Defence,18/05/2015,"Purchase of munitions, other inventory or fuel",DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,10045,Spend on Inventory - General,"£23,426.50"
Ministry of Defence,Ministry of Defence,28/05/2015,Spend on Inventory - General,Land Forces,SERCO LIMITED,RG27 9UY,16499,Equipment support non-project costs,"£23,393.32"
Ministry of Defence,Ministry of Defence,20/05/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,NSAF LIMITED,NG7 2TD,13990,Intangible single use military equipment asset  - in year capital addition,"£23,391.96"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Air Command,XMA LTD,NG11 7EP,10838,Cost of other material consumed,"£23,381.74"
Ministry of Defence,Ministry of Defence,28/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FALKLAND ISLANDS GOVERNMENT,,3200115,Utilities consumed - electricity,"£23,297.75"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BMT RELIABILITY CONSULTANTS LTD,PO15 5SU,11981,Equipment support non-project costs,"£23,280.00"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,HO+CS,CAMBRIDGE INFORMATION LTD,IP14 2EN,10566,Cost of other material consumed,"£23,192.75"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,REXEL UK LTD,EN6 9EB,14536,Spend on Inventory - General,"£23,182.78"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,U.M.C. INTERNATIONAL PLC,SO53 4TE,15609,Equipment support non-project costs,"£23,176.68"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,13013,Cost of other material consumed,"£23,164.25"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,15168,Cost of other material consumed,"£23,149.26"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Utilities consumed - electricity,"£23,141.87"
Ministry of Defence,Ministry of Defence,20/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,13754,Equipment support non-project costs,"£23,092.96"
Ministry of Defence,Ministry of Defence,28/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SVO VERTRIEB GMBH,,6000001059,Utilities consumed - water + sewage,"£23,068.57"
Ministry of Defence,Ministry of Defence,27/05/2015,Fuel for military use,Air Command,HARVEST ENERGY LIMITED,W1H 7JT,15807,Cost of ground diesel fuel consumed,"£23,022.50"
Ministry of Defence,Ministry of Defence,20/05/2015,Fees for professional services,Land Forces,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,14081,Fees for professional services excluding legal fees,"£23,020.00"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,Land Forces,INTUITION PUBLISHING LIMITED,EC3V 9PD,10246,External military training ,"£22,911.50"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,16482,Military short term detached duty,"£22,885.30"
Ministry of Defence,Ministry of Defence,15/05/2015,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,11485,Information technology services,"£22,790.00"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,10667,Spend on Inventory - General,"£22,787.57"
Ministry of Defence,Ministry of Defence,29/05/2015,Spend on Inventory - General,Defence Equipment + Support,MARTIN-BAKER AIRCRAFT COMPANY LIMITED,UB9 5AL,16879,Spend on Inventory - General,"£22,768.32"
Ministry of Defence,Ministry of Defence,15/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,EATON AEROSPACE LIMITED,PO14 4QA,11385,Spend on Inventory - General,"£22,750.84"
Ministry of Defence,Ministry of Defence,13/05/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITAS SECURITY SERVICES (UK) LIMITED,B6 7SS,10761,Fees for professional services excluding legal fees,"£22,738.79"
Ministry of Defence,Ministry of Defence,21/05/2015,Spend on Inventory - General,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,14246,Equipment support non-project costs,"£22,726.77"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,15333,Spend on Inventory - General,"£22,720.45"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,12453,Freight movement costs,"£22,640.62"
Ministry of Defence,Ministry of Defence,19/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,13225,Spend on Inventory - General,"£22,625.76"
Ministry of Defence,Ministry of Defence,22/05/2015,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,14759,Equipment support project costs,"£22,620.00"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,14762,Cost of ground diesel fuel consumed,"£22,600.80"
Ministry of Defence,Ministry of Defence,20/05/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,10084,Spend on Inventory - General,"£22,599.07"
Ministry of Defence,Ministry of Defence,15/05/2015,Spend on Inventory - General,Land Forces,WFL (UK) LIMITED,SN15 5DN,11820,Cost of ground diesel fuel consumed,"£22,579.20"
Ministry of Defence,Ministry of Defence,21/05/2015,Fees for professional services,HO+CS,EXPERIAN LIMITED,NG80 1ZZ,14317,Fees for professional services excluding legal fees,"£22,537.35"
Ministry of Defence,Ministry of Defence,14/05/2015,Spend on Inventory - General,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,10901,Cost of ground unleaded fuel consumed,"£22,516.80"
Ministry of Defence,Ministry of Defence,14/05/2015,Fuel for military use,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,10901,Cost of ground unleaded fuel consumed,"£22,512.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Payment of utilities,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Works - estate management,"£22,500.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,MABANAFT DEUTSCHLAND GMBH,,6000000532,Utilities consumed - heating oil,"£22,499.56"
Ministry of Defence,Ministry of Defence,10/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,10365,Equipment support non-project costs,"£22,497.60"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,CRITERION A PSYCHOLOGY SERVICES LTD,GU27 1HD,12115,Fees for professional services excluding legal fees,"£22,464.00"
Ministry of Defence,Ministry of Defence,15/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,11470,Cost of clothing and textile services received,"£22,460.60"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,JFC,WILLIAMS LEA LIMITED,NR3 1PD,16131,Cost of other material consumed,"£22,363.56"
Ministry of Defence,Ministry of Defence,22/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,14778,Cost of clothing and textile services received,"£22,312.56"
Ministry of Defence,Ministry of Defence,19/05/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,13187,Spend on Inventory - General,"£22,295.23"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,SIGN PLUS LIMITED,KY11 9JH,12803,Spend on Inventory - General,"£22,186.59"
Ministry of Defence,Ministry of Defence,15/05/2015,Food and clothing,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,11443,Cost of ground diesel fuel consumed,"£22,030.08"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Land Forces,SERCO LIMITED,RG27 9UY,14560,External military training ,"£22,012.34"
Ministry of Defence,Ministry of Defence,14/05/2015,Fuel for military use,Air Command,HARVEST ENERGY LIMITED,W1H 7JT,10993,Cost of ground diesel fuel consumed,"£21,996.78"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,15251,Spend on Inventory - General,"£21,967.01"
Ministry of Defence,Ministry of Defence,22/05/2015,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,14838,Spend on Inventory - General,"£21,857.03"
Ministry of Defence,Ministry of Defence,28/05/2015,Externally delivered education and training,Land Forces,JSMDT LTD,N18 2QD,16330,External military training ,"£21,616.47"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,12692,"Advice and guidance on how to produce the product, but not production of the product itself.","£21,600.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,ACCIDON'T LIMITED,G84 7RR,11846,External military training ,"£21,566.50"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,11955,Cost of other material consumed,"£21,558.61"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,12150,Freight movement costs,"£21,465.51"
Ministry of Defence,Ministry of Defence,27/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,GU14 7JP,15661,Estate + facilities management services - accommodation inventory + service,"£21,452.63"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,10765,Works - estate management,"£21,399.21"
Ministry of Defence,Ministry of Defence,27/05/2015,Externally delivered education and training,Land Forces,JSMDT LTD,N18 2QD,185881,External military training ,"£21,361.09"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,EGLINTON (TIMBER PRODUCTS)  LIMITED,BT47 3PY,10046,Spend on Inventory - General,"£21,359.52"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,PROFILE SECURITY SERVICES LIMITED,EH6 8LE,10733,Fees for professional services excluding legal fees,"£21,324.50"
Ministry of Defence,Ministry of Defence,20/05/2015,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,14102,Cost of purchasing and repairing clothing,"£21,242.77"
Ministry of Defence,Ministry of Defence,21/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,14309,Estate + facilities management services - accommodation inventory + service,"£21,228.93"
Ministry of Defence,Ministry of Defence,27/05/2015,Fees for professional services,HO+CS,THE OUTSIDE ORGANISATION LIMITED,SW1Y 4LR,185934,Fees for professional services excluding legal fees,"£21,207.50"
Ministry of Defence,Ministry of Defence,14/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,THALES UK LIMITED,RH10 9HA,11188,Equipment support non-project costs,"£21,128.47"
Ministry of Defence,Ministry of Defence,15/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,11728,Cost of clothing and textile services received,"£21,121.86"
Ministry of Defence,Ministry of Defence,13/05/2015,Spend on Inventory - General,Defence Equipment + Support,HINDLE COCKBURNS LTD,LS11 5UG,10644,Capital spares engineering and technical inventory fiscal capital in year addition,"£21,051.60"
Ministry of Defence,Ministry of Defence,15/05/2015,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,11728,Cost of food services,"£21,035.94"
Ministry of Defence,Ministry of Defence,19/05/2015,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED.,KY1 2SB,13225,Spend on Inventory - General,"£21,019.83"
Ministry of Defence,Ministry of Defence,13/05/2015,Spend on Inventory - General,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,10685,Equipment support project costs,"£20,978.91"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,15268,Equipment support non-project costs,"£20,859.35"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,11950,Equipment support project costs,"£20,853.68"
Ministry of Defence,Ministry of Defence,21/05/2015,Payment of utilities,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Military air travel costs for short term detached duty,"£20,837.41"
Ministry of Defence,Ministry of Defence,21/05/2015,General services and support,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,14287,Equipment support non-project costs,"£20,833.33"
Ministry of Defence,Ministry of Defence,28/05/2015,Transport hire charges,Land Forces,REXEL UK LTD,NR3 2BE,16485,Spend on Inventory - General,"£20,810.40"
Ministry of Defence,Ministry of Defence,18/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,12939,Equipment support non-project costs,"£20,750.97"
Ministry of Defence,Ministry of Defence,20/05/2015,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,14054,Computer equipment costing below the capitalisation threshold,"£20,640.62"
Ministry of Defence,Ministry of Defence,18/05/2015,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,12123,Bulk aviation fuel consumed,"£20,449.28"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,15807,Cost of ground diesel fuel consumed,"£20,404.90"
Ministry of Defence,Ministry of Defence,20/05/2015,Food and clothing,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,13831,Cost of ground diesel fuel consumed,"£20,396.03"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,AVIATION REQUIREMENTS LTD,DT9 4JW,11916,Equipment support project costs,"£20,350.00"
Ministry of Defence,Ministry of Defence,29/05/2015,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,16740,Research and development incurred on projects with defence science and technology laboratory,"£20,337.06"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,VISION SUPPORT SERVICES LIMITED,BB1 2QE,12977,Spend on Inventory - General,"£20,239.39"
Ministry of Defence,Ministry of Defence,18/05/2015,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,12248,Medical-non hospital treatment,"£20,230.92"
Ministry of Defence,Ministry of Defence,20/05/2015,Spend on Inventory - General,Air Command,HARVEST ENERGY LIMITED,W1H 7JT,13831,Cost of ground diesel fuel consumed,"£20,128.45"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DUNLOP AIRCRAFT TYRES LTD,B24 9HL,16245,Spend on Inventory - General,"£20,100.00"
Ministry of Defence,Ministry of Defence,26/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BP INTERNATIONAL LIMITED,SN3 1RE,15239,Spend on Inventory - General,"£20,095.20"
Ministry of Defence,Ministry of Defence,22/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SERVEST GROUP LIMITED,IP28 6LG,15073,Estate + facilities management services - accommodation inventory + service,"£20,089.92"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,HAMILTON SUNDSTRAND CORPORATION,,2000000097,Equipment support non-project costs,"£20,002.74"
Ministry of Defence,Ministry of Defence,22/05/2015,Food and clothing,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,14902,Cost of purchasing and repairing clothing,"£19,984.80"
Ministry of Defence,Ministry of Defence,15/05/2015,Spend on Inventory - General,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,11443,Cost of ground diesel fuel consumed,"£19,941.06"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,16241,Freight movement costs,"£19,869.00"
Ministry of Defence,Ministry of Defence,19/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,13511,Estate + facilities management services - accommodation inventory + service,"£19,799.09"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,CERTAS ENERGY UK LIMITED,WA3 6XG,15726,Cost of ground diesel fuel consumed,"£19,776.83"
Ministry of Defence,Ministry of Defence,27/05/2015,Spend on Inventory - General,Land Forces,WFL (UK) LIMITED,SN15 5DN,16130,Cost of ground diesel fuel consumed,"£19,771.00"
Ministry of Defence,Ministry of Defence,14/05/2015,IT and communication services,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,10901,Cost of ground unleaded fuel consumed,"£19,656.00"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of inventory and services ,Land Forces,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,13621,Cost of purchasing and repairing clothing,"£19,634.40"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,ERNST & YOUNG LLP,SE1 2AF,13208,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£19,616.14"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,PALLETWAYS (U K) LTD,WS13 8NE,12635,Freight movement costs,"£19,525.09"
Ministry of Defence,Ministry of Defence,22/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,14885,Works - estate management,"£19,477.92"
Ministry of Defence,Ministry of Defence,19/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,13185,Freight movement costs,"£19,413.56"
Ministry of Defence,Ministry of Defence,29/05/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GVA GRIMLEY LIMITED,B1 2JB,16808,Rent land - non civil estate property + married quarter property,"£19,371.60"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,12783,Equipment support non-project costs,"£19,345.50"
Ministry of Defence,Ministry of Defence,29/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,16740,Equipment support non-project costs,"£19,289.24"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,15274,Cost of ground diesel fuel consumed,"£19,210.68"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,12677,Fees for professional services excluding legal fees,"£19,207.42"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,Air Command,HARVEST ENERGY LIMITED,W1H 7JT,15807,Cost of ground diesel fuel consumed,"£19,163.76"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,14524,Equipment support non-project costs,"£19,115.00"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,12707,Freight movement costs,"£19,111.50"
Ministry of Defence,Ministry of Defence,22/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERVEST GROUP LIMITED,IP28 6LG,15073,Estate + facilities management services - accommodation inventory + service,"£19,096.63"
Ministry of Defence,Ministry of Defence,21/05/2015,Payment of utilities,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Cost of claims/compensation and related expenses against MOD,"£19,047.13"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,15635,Cost of other material consumed,"£18,978.25"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,Air Command,XMA LTD,NG11 7EP,13013,Cost of other material consumed,"£18,977.16"
Ministry of Defence,Ministry of Defence,21/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,AVIATION REQUIREMENTS LTD,DT9 4JW,14183,Equipment support non-project costs,"£18,956.42"
Ministry of Defence,Ministry of Defence,18/05/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,12939,Works - estate management,"£18,915.71"
Ministry of Defence,Ministry of Defence,22/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,15138,Spend on Inventory - General,"£18,905.16"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,JFC,BABCOCK COMMUNICATIONS LIMITED,B37 7YB,185757,Oil and lubricants consumed excluding those from the inventory system,"£18,900.00"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,JFC,PULSE FITNESS LTD,CW12 4TW,10363,Equipment support non-project costs,"£18,882.30"
Ministry of Defence,Ministry of Defence,15/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,WFL (UK) LIMITED,SN15 5DN,11820,Cost of ground diesel fuel consumed,"£18,851.37"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,BRAMMER UK LIMITED,M23 9NE,16182,Spend on Inventory - General,"£18,716.58"
Ministry of Defence,Ministry of Defence,22/05/2015,Fees for professional services,Land Forces,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,15118,Fees for professional services excluding legal fees,"£18,682.00"
Ministry of Defence,Ministry of Defence,29/05/2015,Fuel for military use,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,17094,Cost of other material consumed,"£18,655.45"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,HO+CS,QINETIQ LIMITED,GU14 0LX,12692,Equipment support non-project costs,"£18,591.60"
Ministry of Defence,Ministry of Defence,18/05/2015,Property leases,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,12231,Property dwellings private finance initiative - service concession arrangement service charge,"£18,532.00"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,HME CLEAR-COM LTD,CB25 9TP,185874,Equipment support project costs,"£18,444.00"
Ministry of Defence,Ministry of Defence,29/05/2015,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,17094,Cost of other material consumed,"£18,416.58"
Ministry of Defence,Ministry of Defence,20/05/2015,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,13652,Cost of food services,"£18,386.57"
Ministry of Defence,Ministry of Defence,28/05/2015,IT and communication services,DES Bespoke Trading Entity,CARILLIONAMEY LIMITED,WV1 4HY,16207,Estate core services charge,"£18,358.16"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,LOGISTICAL SUPPORT SERVICES  LIMITED,BS36 2RL,12418,Freight movement costs,"£18,326.57"
Ministry of Defence,Ministry of Defence,21/05/2015,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000058,Defence military assistance fund international subscriptions and other payments,"£18,280.60"
Ministry of Defence,Ministry of Defence,14/05/2015,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,11225,Cost of other material consumed,"£18,267.17"
Ministry of Defence,Ministry of Defence,10/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,10048,Spend on Inventory - General,"£18,216.58"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,DES Bespoke Trading Entity,CERTAS ENERGY UK LIMITED,WA3 6XG,14250,Cost of ground diesel fuel consumed,"£18,183.36"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,10548,Cost of other material consumed,"£18,149.64"
Ministry of Defence,Ministry of Defence,15/05/2015,Fuel for military use,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,11356,Equipment support project costs,"£18,128.92"
Ministry of Defence,Ministry of Defence,14/05/2015,Fuel for military use,DES Bespoke Trading Entity,CERTAS ENERGY UK LIMITED,WA3 6XG,10901,Cost of ground unleaded fuel consumed,"£18,109.44"
Ministry of Defence,Ministry of Defence,18/05/2015,Externally delivered education and training,Land Forces,XMA LTD,NG11 7EP,13013,Cost of other material consumed,"£18,089.24"
