Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Spend 
Home Office,CPG - Crime & Policing Group,04/12/2014,Contingent Labour,CPG - Crime & Policing Group,SELEX ES LTD,1001667177," 57,692.04 "
Home Office,CPG - Crime & Policing Group,12/12/2014,Contingent Labour,CPG - Crime & Policing Group,PA CONSULTING SERVICES LTD,1001670984," 266,636.56 "
Home Office,CPG - Crime & Policing Group,16/12/2014,Contingent Labour,CPG - Crime & Policing Group,SELEX ES LTD,1001672295," 96,000.00 "
Home Office,CPG - Crime & Policing Group,22/12/2014,Contingent Labour,CPG - Crime & Policing Group,PA CONSULTING SERVICES LTD,1001675277," 341,628.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001666271," 9,375,853.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001666271," 4,889,696.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001666271," 80,131.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001666271," 197,449.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001666271," 948,158.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001666274," 4,330,316.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001666274," 2,109,088.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001666274," 97,709.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001666274," 401,871.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001666274," 1,795,350.19 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001666275," 1,642,940.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001666275," 2,952,475.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,COLLEGE OF POLICING (G),1001666276," 3,800,000.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CUMBRIA POLICE & CRIME COMMISSIONER (G),1001666277," 2,564,054.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CUMBRIA POLICE & CRIME COMMISSIONER (G),1001666277," 2,695,032.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CUMBRIA POLICE & CRIME COMMISSIONER (G),1001666277," 71,484.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,CUMBRIA POLICE & CRIME COMMISSIONER (G),1001666277," 332,662.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,DORSET POLICE & CRIME COMMISSIONERS (G),1001666278," 3,681,311.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,DORSET POLICE & CRIME COMMISSIONERS (G),1001666278," 1,491,698.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,DORSET POLICE & CRIME COMMISSIONERS (G),1001666278," 110,876.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,DORSET POLICE & CRIME COMMISSIONERS (G),1001666278," 500,784.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001666279," 14,683,333.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001666279," 77,073,410.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001666279," 65,241,884.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001666279," 9,972,993.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,LOCAL PARTNERSHIPS (G),1001666280," 170,872.10 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001666281," 82,007.00 "
Home Office,CPG - Crime & Policing Group,03/12/2014,Grant,CPG - Crime & Policing Group,NORTHAMPTONSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (G),1001666285," 3,854,059.00 "
