CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Dec-13
IT CONSUMBLES CONTRACT,"286,444.55"
NEW STATIONERY CONTRACT,"252,766.84"

DEFENCE TRAVEL CONTRACT - HOTELS,"250,027.54"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"5,436,817.99"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"1,193,985.74"
DEFENCE TRAVEL CONTRACT - RAIL,"1,833,072.70"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"283,405.99"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"18,107.53"
