Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,25/06/2014,"4,738,975","101,399",CAPITA PROPERTY AND INFRASTRUCTURE LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,19/06/2014,"4,732,324","100,716",LANGUAGE SERVICES DIRECT,Language Tuition: Essential
FCO,FCO,20/06/2014,"4,726,605","96,234.04",PLUS SPACE INTERNATIONAL,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,20/06/2014,"4,733,899","92,636.22",FUJITSU SERVICES LIMITED,IT/IS Consultancy
FCO,FCO,16/06/2014,"4,728,813","91,601",G4S SECURE SOLUTIONS (UK),Manned Guarding Services
FCO,FCO,24/06/2014,"4,737,377","91,080.40",NATIONAL HOTEL COMPLEX,Rental Payments - non residential
FCO,FCO,26/06/2014,"4,739,664","87,880.01",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - non residential
FCO,FCO,26/06/2014,"4,739,664","87,880.01",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - non residential
FCO,FCO,10/06/2014,"4,716,438","85,318.56",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,04/06/2014,"4,717,196","84,625.87",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,25/06/2014,"4,739,420","83,935.25",THE ASIA FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/06/2014,"4,737,159","82,922.05",ADYAN FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/06/2014,"4,718,879","81,653",MERCY CORPS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/06/2014,"4,735,661","79,550.83",ARK FZC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,26/06/2014,"4,738,488","78,539.62",MERCY CORPS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/06/2014,"4,738,036","77,769.80",DIPLOMAT FREIGHT SERVICES LTD(DFS),Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,732,355","76,236.50",ARK FZC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/06/2014,"4,724,038","72,997.79",ALBANY ASSOCIATES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,734,012","70,238",BBC MEDIA ACTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,734,012","70,238",BBC MEDIA ACTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,734,012","70,215",BBC MEDIA ACTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/06/2014,"4,737,206","68,741",CENTER FOR THE STUDY OF ISLAM AND DEMOCRACY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,716,641","66,475.72",INTERSERVE FM LTD,Minor New Works <10K
FCO,FCO,18/06/2014,"4,731,069","66,075",I TO I RESEARCH LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/06/2014,"4,726,585","64,912.87",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,19/06/2014,"4,732,495","63,789.20",CAPITA PROPERTY AND INFRASTRUCTURE LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,11/06/2014,"4,723,772","63,666.10",CONCILIATION RESOURCES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/06/2014,"4,721,453","61,786.58",VODAFONE LTD CABLE AND WIRELESS UK,FTN Unitary Payment
FCO,FCO,20/06/2014,"4,734,274","61,367.15",INTERNATIONAL TALK NETWORK LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/06/2014,"4,718,642","61,157.05",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,10/06/2014,"4,722,577","61,000",ORGANISATION FOR ECONOMIC CO OPERATION AND DEVELOPMENT OECD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,734,268","60,254.41",INTERNATIONAL TALK NETWORK LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/06/2014,"4,725,731","59,564.98",CSC COMPUTER SCIENCES LTD,Information Systems Maintenance
FCO,FCO,26/06/2014,"4,741,229","59,357.13",HARIS ENTERPRISES PVT LTD,Local Guards
FCO,FCO,19/06/2014,"4,732,366","56,783.21",THE SLYNN FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/06/2014,"4,738,999","56,080",CAPITA PROPERTY AND INFRASTRUCTURE LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,04/06/2014,"4,716,641","55,728.75",INTERSERVE FM LTD,Contract Fees
FCO,FCO,23/06/2014,"4,735,688","53,569.96",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,30/06/2014,"4,742,926","53,552.30",GLOBAL PARTNERS GOVERNANCE PRACTICE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/06/2014,"4,732,370","53,430.23",LANGUAGE SERVICES DIRECT,Language Tuition: Essential
FCO,FCO,18/06/2014,"4,732,098","52,346.85",SKA INTERNATIONAL GROUP,Property Maintenance Overseas Non Residential
FCO,FCO,18/06/2014,"4,730,802","52,299.89",SOMALIA AID FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/06/2014,"4,721,193","52,205.36",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,18/06/2014,"4,728,251","52,201.89",UNITED TRAVEL LIMITED,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,19/06/2014,"4,732,495","52,082.80",CAPITA PROPERTY AND INFRASTRUCTURE LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,17/06/2014,"4,729,889","51,987.75",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,Payments On Behalf Of Other External Orgns
FCO,FCO,10/06/2014,"4,716,425","51,144.19",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,04/06/2014,"4,717,223","50,525.29",INTERSERVE FM LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,12/06/2014,"4,719,960","50,500.72",NATIONAL DEMOCRATIC INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/06/2014,"4,719,960","50,500.72",NATIONAL DEMOCRATIC INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/06/2014,"4,724,954","50,160.22",SOCIAL PIONEERS LTD.,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/06/2014,"4,716,364","50,115.50",JINNAH INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/06/2014,"4,729,938","49,995.38",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,Payments On Behalf Of Other External Orgns
FCO,FCO,25/06/2014,"4,739,000","49,914",CAPITA PROPERTY AND INFRASTRUCTURE LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,26/06/2014,"4,739,663","49,101.79",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - non residential
FCO,FCO,18/06/2014,"4,728,251","48,131.17",UNITED TRAVEL LIMITED,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,18/06/2014,"4,728,251","48,131.17",UNITED TRAVEL LIMITED,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,18/06/2014,"4,727,118","48,060",FCO SERVICES,IT/IS Consultancy
FCO,FCO,23/06/2014,"4,735,688","47,963.50",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,20/06/2014,"4,733,899","47,891.10",FUJITSU SERVICES LIMITED,IT/IS Consultancy
FCO,FCO,03/06/2014,"4,715,496","47,500",UK TRADE AND INVESTMENT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,716,641","47,073.27",INTERSERVE FM LTD,Mail & Porterage Services
FCO,FCO,18/06/2014,"4,732,087","46,972.96",HIDAAYO FURNITURE & ELECTRONICS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/06/2014,"4,738,094","46,726.21",Elixir Solutions,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/06/2014,"4,728,813","46,368",G4S SECURE SOLUTIONS (UK),Manned Guarding Services
FCO,FCO,26/06/2014,"4,739,678","45,325.42",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - non residential
FCO,FCO,23/06/2014,"4,736,521","45,274.05",REDR UK - ENGINEERS FOR DISASTER RELIEF,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/06/2014,"4,729,938","45,152.20",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,UK Mobile Guarding Contract overseas
FCO,FCO,17/06/2014,"4,729,889","45,124.64",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,UK Mobile Guarding Contract overseas
FCO,FCO,03/06/2014,"4,715,255","44,962.66",PAKISTAN PEACE COLLECTIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,03/06/2014,"4,715,255","44,962.66",PAKISTAN PEACE COLLECTIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,716,641","44,640.48",INTERSERVE FM LTD,Interim Helpdesk
FCO,FCO,13/06/2014,"4,725,394","43,877",TRANSPARENCY INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/06/2014,"4,728,653","42,733.14",HM TREASURY,UK Based Staff Pay (Oracle PAY Control Account)
FCO,FCO,13/06/2014,"4,727,308","42,709.98",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/06/2014,"4,731,025","42,464.77",ELECTORAL REFORM INTERNATIONAL SERVICES LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/06/2014,"4,716,831","42,357.97",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,25/06/2014,"4,738,499","42,342.45",OROSTREAM INTERNATIONAL CONTRACTS LTD,Local Guards
FCO,FCO,20/06/2014,"4,734,008","42,208.24",GLOBAL PARTNERS GOVERNANCE PRACTICE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,10/06/2014,"4,716,981","42,072.17",OSCE ORGANIZATION FOR SECURITY AND CO OPERATION IN EUROPE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,03/06/2014,"4,715,584","41,997.58",BRIGHT HORIZONS FAMILY SOLUTION LTD,FCO KCS Nursery
FCO,FCO,20/06/2014,"4,734,068","41,997.58",BRIGHT HORIZONS FAMILY SOLUTION LTD,FCO KCS Nursery
FCO,FCO,20/06/2014,"4,734,086","41,997.58",BRIGHT HORIZONS FAMILY SOLUTION LTD,FCO KCS Nursery
FCO,FCO,20/06/2014,"4,734,086","41,997.58",BRIGHT HORIZONS FAMILY SOLUTION LTD,FCO KCS Nursery
FCO,FCO,10/06/2014,"4,716,459","41,300.85",INTERSERVE FM LTD,Residential Property Services
FCO,FCO,27/06/2014,"4,741,688","40,783.20",GLOBAL PARTNERS GOVERNANCE PRACTICE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/06/2014,"4,717,099","40,317",MEGHRAJ CAPITAL ADVISORS PRIVATE LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,733,949","40,015.80",ARTEOS GMBH,Electricity Non-Residential
FCO,FCO,30/06/2014,"4,739,723","39,993.52",FOUNDATION FOR ACADEMIC EXCELLANCE AND ACCESS (FAEA),Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/06/2014,"4,735,688","39,361.93",INTERSERVE FM LTD,FM Interserve Works
FCO,FCO,24/06/2014,"4,736,820","38,840",PEACEFUL CHANGE INITIATIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,716,598","38,655.46",INTERSERVE FM LTD,FM Interserve BES Maintenance
FCO,FCO,19/06/2014,"4,732,589","38,488.02",CONTROL RISKS SERVICES WEST AFRICA LIMITED,Local Guards
FCO,FCO,17/06/2014,"4,724,977","38,224.76",ASEAN CSR NETWORK LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,717,739","37,993.58",AKIS BAGIMSIZ DENETIM VE SERBEST MUHASEBECI,UKTI HQ Allocation- Investment
FCO,FCO,13/06/2014,"4,727,308","37,764.57",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,23/06/2014,"4,726,490","37,674.59",ISS FACILITY SERVICES LTD FCO OP,Manned Guarding Services
FCO,FCO,10/06/2014,"4,722,584","37,499",ORGANISATION FOR ECONOMIC CO OPERATION AND DEVELOPMENT OECD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,26/06/2014,"4,739,675","37,082.58",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - residential
FCO,FCO,04/06/2014,"4,715,391","37,065.18",CAMERA DE COMERT BRITANICA ROMANA,UKTI HQ Allocation- DSO
FCO,FCO,23/06/2014,"4,736,610","37,064.60",HEALIX INTERNATIONAL LTD,Hospital/Specialist Treatment
FCO,FCO,12/06/2014,"4,726,917","37,051.13",CONTROL RISKS SERVICES WEST AFRICA LIMITED,Local Guards
FCO,FCO,24/06/2014,"4,736,470","36,972",CONFEDERATION OF INDIAN INDUSTRY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/06/2014,"4,726,484","36,955.20",ISS FACILITY SERVICES LTD FCO OP,Manned Guarding Services
FCO,FCO,06/06/2014,"4,718,997","36,832",OROSTREAM INTERNATIONAL CONTRACTS LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,13/06/2014,"4,726,697","36,514.08",KOIZA INTERNATIONAL LTD,Repair and maintenance of furniture and fittings
FCO,FCO,13/06/2014,"4,726,697","36,514.08",KOIZA INTERNATIONAL LTD,Repair and maintenance of furniture and fittings
FCO,FCO,20/06/2014,"4,734,097","36,425.99",VODAFONE LTD CABLE AND WIRELESS UK,Telephone line and equipment rental charges
FCO,FCO,03/06/2014,"4,715,311","36,380.91",G4S SECURITY SERVICES,Local Guards
FCO,FCO,11/06/2014,"4,723,364","36,333.95",THE FINANCE & BANKING RESEARCH INSTITUTE OF THE PEOPLE'S BANK OF CHINA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,26/06/2014,"4,739,662","35,967.57",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - non residential
FCO,FCO,10/06/2014,"4,723,443","35,847.01",SWAAT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/06/2014,"4,730,037","35,318.11",E2V TECHNOLOGIES,Vehicle Maintenance
FCO,FCO,19/06/2014,"4,732,833","34,875.80",AKTIS STRATEGY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,26/06/2014,"4,739,667","34,721.42",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - residential
