CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Nov-13
IT CONSUMBLES CONTRACT,"346,352.66"
NEW STATIONERY CONTRACT,"270,117.43"
,
DEFENCE TRAVEL CONTRACT - HOTELS,"245,133.55"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"6,055,712.52"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"1,133,333.17"
DEFENCE TRAVEL CONTRACT - RAIL,"2,011,132.57"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"327,648.38"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"16,122.61"
