Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,18-Feb-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,358.72
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,701.84
FCO,FCO,18-Feb-13,Freight & Customs Clearance Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,145.15
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,109.17
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"1,953.39"
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,219.91
FCO,FCO,18-Feb-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"2,878.90"
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,109.17
FCO,FCO,18-Feb-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,105.82
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,935.78
FCO,FCO,18-Feb-13,Freight & Customs Clearance Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,100.73
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,43.43
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,584.58
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,81.74
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"2,571.04"
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,35.47
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,38.99
FCO,FCO,18-Feb-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"123,579.91"
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,35.87
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,60.83
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,204.31
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,309.98
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,30.49
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,66.28
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,104.44
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,69.4
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,499.08
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,473.46
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,81.1
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,107.92
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,3.12
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,522.09
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,54.59
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,15.93
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,275.72
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,482.51
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,344.65
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,593.72
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,7.49
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,62.66
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,605.14
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,995.05
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,316.83
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,748.62
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,89.68
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,28.07
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,257.34
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,246.14
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,31.97
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,24.95
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"1,083.81"
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,18.72
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,294.93
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,59.27
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,74.11
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,352.98
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,505.32
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,328.64
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,120.87
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,249.54
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,49.91
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,361.84
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,249.54
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,18.87
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,356.14
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,60.83
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,264.11
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,748.62
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,13.47
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,40.87
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,73.3
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,852.66
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,125.33
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,74.16
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,3.62
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,59.7
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,249.54
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,304.13
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,38.99
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,388.35
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,550.55
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,9.36
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,42.89
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,40.47
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,144.39
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,26.51
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,82.11
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"1,501.23"
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,322.53
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,14.04
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,162.59
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,136.47
FCO,FCO,18-Feb-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000440,"1,933.95"
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,720.22
FCO,FCO,18-Feb-13,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"1,200.36"
FCO,FCO,18-Feb-13,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,264.08
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,150.04
FCO,FCO,18-Feb-13,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"2,400.71"
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,150.04
FCO,FCO,18-Feb-13,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"59,609.79"
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"1,020.30"
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"5,163.40"
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,180.06
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,72.02
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,360.1
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,26.41
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,480.14
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,240.07
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,180.06
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,600.18
FCO,FCO,18-Feb-13,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,18
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,156.04
FCO,FCO,18-Feb-13,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,198.06
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,480.14
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,438.13
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,360.1
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,420.12
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,90.02
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,228.06
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,120.04
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,108.03
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,102.03
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,240.07
FCO,FCO,18-Feb-13,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"9,002.68"
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,294.08
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,360.1
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,96.03
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"2,725.29"
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,90.02
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"3,527.28"
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,558.16
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,60.02
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"4,890.08"
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"2,008.10"
FCO,FCO,18-Feb-13,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"13,804.11"
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"2,725.27"
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,504.15
FCO,FCO,18-Feb-13,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,54.02
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,48.02
FCO,FCO,18-Feb-13,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"2,294.84"
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,336.1
FCO,FCO,18-Feb-13,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"4,801.43"
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"3,240.97"
FCO,FCO,18-Feb-13,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,"1,980.59"
FCO,FCO,18-Feb-13,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,24
FCO,FCO,18-Feb-13,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,408.12
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,120.04
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,15.01
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,15.01
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,102.03
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,18
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,36.01
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,48.02
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,18
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,60.02
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,1.8
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,15.61
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,19.81
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,48.02
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,43.81
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,36.01
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,42.01
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,9.01
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,22.81
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,12
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,10.8
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,10.2
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,24
FCO,FCO,18-Feb-13,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000444,900.27
