CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Sep-14
IT CONSUMBLES CONTRACT,"429,450.15"
NEW STATIONERY CONTRACT,"264,483.51"

DEFENCE TRAVEL CONTRACT - HOTELS,"224,869.37"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"6,523,982.85"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"1,075,221.37"
DEFENCE TRAVEL CONTRACT - RAIL,"1,884.192.19"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"273,872.94"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"24,718.65"
