Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend
Home Office,SIA - Security Industry Authority,18/03/2015,Licensing ,SIA - Security Industry Authority,Post Office,CPOS03,"25,510.20"
Home Office,SIA - Security Industry Authority,11/03/2015,Licensing ,SIA - Security Industry Authority,DBS,CDBS02,"262,132.00"
Home Office,SIA - Security Industry Authority,11/03/2015,NAO Charges,SIA - Security Industry Authority,National Audit Office,CNAO01,"38,000.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Professional & Administration Services,SIA - Security Industry Authority,PA Consulting ,CPAC02,"30,000.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Professional & Administration Services,SIA - Security Industry Authority,PA Consulting ,CPAC02,"30,000.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Professional & Administration Services,SIA - Security Industry Authority,PA Consulting ,CPAC02,"30,000.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Professional & Administration Services,SIA - Security Industry Authority,PA Consulting ,CPAC02,"41,880.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Professional & Administration Services,SIA - Security Industry Authority,PA Consulting ,CPAC02,"30,000.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Professional & Administration Services,SIA - Security Industry Authority,PA Consulting ,CPAC02,"29,700.00"
Home Office,SIA - Security Industry Authority,11/03/2015,Licensing ,SIA - Security Industry Authority,Post Office,CPOS03,"26,224.20"
