CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Apr-15
IT CONSUMBLES CONTRACT,"352,969.74"
NEW STATIONERY CONTRACT,"268,713.25"

DEFENCE TRAVEL CONTRACT - HOTELS,"144,766.96"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"5,740,666.30"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"915,184.53"
DEFENCE TRAVEL CONTRACT - RAIL,"1,652,155.03"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"352,707.34"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"26,017.86"
