Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  ,
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001793709," 5,983,712.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001793710," 142,841.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001793710," 534,768.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001793710," 6,634,091.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001793710," 926,054.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001793710," 8,427,698.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001793711," 88,222.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001793711," 188,975.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001793711," 1,703,447.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001793711," 481,241.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001793711," 3,218,632.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001793712," 225,254.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001793712," 537,972.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001793712," 3,783,232.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001793713," 51,630.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001793713," 127,685.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001793713," 210,118.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001793713," 2,266,316.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001793713," 478,842.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001793713," 3,493,459.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001793714," 475,035.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001793714," 7,444,798.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001793715," 105,745.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001793715," 522,140.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001793715," 6,492,429.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001793715," 799,270.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001793715," 8,431,206.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001793716," 205,069.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001793716," 298,840.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001793716," 2,448,823.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001793716," 563,209.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001793716," 5,210,130.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001793717," 73,873.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001793717," 181,293.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001793717," 441,529.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001793717," 4,516,747.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001793717," 844,969.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001793717," 8,199,147.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001793718," 33,524.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001793718," 82,546.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001793718," 198,198.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001793718," 1,733,462.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001793718," 320,166.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001793718," 3,141,658.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001793719," 62,578.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001793719," 204,704.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001793719," 1,955,086.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001793719," 323,866.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001793719," 3,380,541.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,SUFFOLK COUNTY COUNCIL (G),1001793720," 27,295.68 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001793721," 32,426.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001793721," 75,994.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001793721," 615,653.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001793721," 8,998,972.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001793721," 572,223.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001793721," 9,229,890.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001793723," 66,627.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001793723," 164,640.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001793723," 355,999.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001793723," 3,636,416.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001793723," 766,660.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001793723," 5,560,752.00 ",`
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001793724," 165,945.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001793724," 1,199,797.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001793724," 15,109,206.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001793724," 1,419,533.00 ",
Home Office,Home Office,04/11/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001793724," 21,021,902.00 ",
Home Office,Home Office,05/11/2015,Grant,CPG - Crime & Policing Group,INDEPENDENT POLICE COMPLAINTS COMISSION (G),3000050771," 6,000,000.00 ",
Home Office,Home Office,05/11/2015,Legal Services,CPG - Crime & Policing Group,THREE RAYMOND BUILDINGS,1001794355," 64,162.50 ",
Home Office,Home Office,06/11/2015,"IT, TelecommsHardware",CPG - Crime & Policing Group,FUJITSU SERVICES LTD,1001794749," 35,411.64 ",
Home Office,Home Office,09/11/2015,Grant,CPG - Crime & Policing Group,HAMPSHIRE COUNTY COUNCIL 1 (G),1001795144," 30,521.15 ",
Home Office,Home Office,09/11/2015,Education & Training Services & Materials,CPG - Crime & Policing Group,L3 COMMUNICATIONS LTD,1001795271," 46,599.18 ",
Home Office,Home Office,09/11/2015,Grant,CPG - Crime & Policing Group,MANCHESTER CITY COUNCIL (G),1001795146," 27,106.60 ",
Home Office,Home Office,09/11/2015,Consultancy & Contingent Labour,CPG - Crime & Policing Group,SELEX ES LTD,1001795302," 30,835.20 ",
Home Office,Home Office,09/11/2015,Grant,CPG - Crime & Policing Group,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001795149," 34,721.98 ",
Home Office,Home Office,09/11/2015,Grant,CPG - Crime & Policing Group,WARWICKSHIRE COUNTY COUNCIL (G),1001795152," 32,494.00 ",
Home Office,Home Office,10/11/2015,Grant,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001795663," 438,395.00 ",
Home Office,Home Office,11/11/2015,Professional & Admin Services,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE),1001796221," 8,615.88 ",
Home Office,Home Office,11/11/2015,Professional & Admin Services,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE),1001796221," 9,283.54 ",
Home Office,Home Office,11/11/2015,Professional & Admin Services,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE),1001796221," 8,240.87 ",
Home Office,Home Office,11/11/2015,Professional & Admin Services,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE),1001796221," 8,329.43 ",
Home Office,Home Office,11/11/2015,Professional & Admin Services,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE),1001796221," 10,069.67 ",
Home Office,Home Office,12/11/2015,Professional & Admin Services,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001796637," 149,139.55 ",
Home Office,Home Office,12/11/2015,Defense & Law Enforcement.Police Liaison Officers,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE,1001796659," 31,000.00 ",
Home Office,Home Office,16/11/2015,Grant,CPG - Crime & Policing Group,CITY OF WAKEFIELD METROPOLITAN DISTRICT COUNCIL (G),1001797741," 31,605.49 ",
Home Office,Home Office,16/11/2015,Grant,CPG - Crime & Policing Group,DURHAM COUNTY COUNCIL 1 (G),1001797743," 25,300.66 ",
Home Office,Home Office,16/11/2015,Grant,CPG - Crime & Policing Group,MERTHYR TYDFIL BOROUGH COUNCIL (G),1001797753," 31,163.95 ",
Home Office,Home Office,16/11/2015,Grant,CPG - Crime & Policing Group,NORTH YORKSHIRE COUNTY COUNCIL (G),1001797755," 29,602.00 ",
Home Office,Home Office,16/11/2015,Grant,CPG - Crime & Policing Group,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001797756," 25,109.00 ",
Home Office,Home Office,16/11/2015,Grant,CPG - Crime & Policing Group,PLYMOUTH CITY COUNCIL 1 (G),1001797758," 71,700.00 ",
Home Office,Home Office,18/11/2015,Grant,CPG - Crime & Policing Group,CUMBRIA COUNTY COUNCIL 1 (G),1001798778," 40,000.00 ",
Home Office,Home Office,18/11/2015,Grant,CPG - Crime & Policing Group,RAPE & SEXUAL ABUSE SUPPORT CENTRE (RASASC) (G),1001798788," 40,000.00 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,BLACKBURN WITH DARWEN BOROUGH COUNCIL (G),1001799693," 53,178.24 ",
Home Office,Home Office,20/11/2015,Learning & Development,CPG - Crime & Policing Group,CAPITA BUSINESS SERVICES LTD (E),1001799845," 57,755.34 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,CARMARTHENSHIRE COUNTY COUNCIL 1 (G),1001799695," 25,018.68 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,GANGMASTERS LICENSING AUTHORITY (G),1001799698," 42,859.00 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,GATESHEAD COUNCIL (G),1001799699," 30,392.93 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,KENT COUNTY COUNCIL 1 (G),1001799701," 30,230.64 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,KNOWSLEY METROPOLITAN BOROUGH COUNCIL (G),1001799702," 31,619.87 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001799707," 255,203.00 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001799707," 36,192.00 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,NEIGHBOURHOOD AND HOMEWATCH NETWORK (ENGLAND AND WALES) NETWORK (G),1001799708," 62,500.00 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,NOTTINGHAMSHIRE COUNTY COUNCIL 2 (G),1001799710," 27,925.39 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001799711," 2,973,580.00 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,ROTHERHAM METROPOLITAN BOROUGH COUNCIL (G),1001799714," 33,456.55 ",
Home Office,Home Office,20/11/2015,Healthcare Services,CPG - Crime & Policing Group,SALVATION ARMY (THE),1001799925," 689,607.55 ",
Home Office,Home Office,20/11/2015,Grant,CPG - Crime & Policing Group,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001799716," 27,345.99 ",
Home Office,Home Office,23/11/2015,Social Research,CPG - Crime & Policing Group,UNIVERSITY OF BEDFORDSHIRE,1001800459," 25,314.00 ",
Home Office,Home Office,25/11/2015,Legal Services,CPG - Crime & Policing Group,DENTONS UKMEA LLP,6200057563," 89,509.50 ",
Home Office,Home Office,25/11/2015,Legal Services,CPG - Crime & Policing Group,DENTONS UKMEA LLP,6200057563,"-82,759.93 ",
Home Office,Home Office,26/11/2015,Grant,CPG - Crime & Policing Group,REDUCING THE RISK (G),1001801683," 40,000.00 ",
Home Office,Home Office,27/11/2015,Defense & Law Enforcement.Police Liaison Officers,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER,1001802448," 32,500.00 ",
Home Office,Home Office,27/11/2015,Grant,CPG - Crime & Policing Group,GANGMASTERS LICENSING AUTHORITY (G),4000004288," 218,799.00 ",
Home Office,Home Office,06/11/2015,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001794749," 107,869.03 ",
Home Office,Home Office,09/11/2015,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001795303," 1,384,170.71 ",
Home Office,Home Office,20/11/2015,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001799928," 334,778.40 ",
Home Office,Home Office,24/11/2015,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001800908," 1,016,756.79 ",
Home Office,Home Office,04/11/2015,"IT, Broadcasting & Telecomms",CSL - Civil Service Learning ,CAPITA BUSINESS SERVICES LTD,1001793808," 70,324.19 ",
Home Office,Home Office,04/11/2015,"IT, Broadcasting & Telecomms",CSL - Civil Service Learning ,CAPITA BUSINESS SERVICES LTD,1001793808," 12,410.15 ",
Home Office,Home Office,13/11/2015,"IT, Broadcasting & Telecomms",CSL - Civil Service Learning ,CABINET OFFICE,1001797146," 47,499.30 ",
Home Office,Home Office,13/11/2015,"IT, Broadcasting & Telecomms",CSL - Civil Service Learning ,CABINET OFFICE,1001797146," 105,291.92 ",
Home Office,Home Office,03/11/2015,Professional & Admin Services,Group HR,ECA INTERNATIONAL,1001793328," 26,587.20 ",
Home Office,Home Office,05/11/2015,Healthcare Services,Group HR,HEALTH MANAGEMENT LTD,1001794295," 150,403.78 ",
Home Office,Home Office,10/11/2015,Learning & Development,Group HR,CAPITA BUSINESS SERVICES LTD,1001795783," 33,490.91 ",
Home Office,Home Office,11/11/2015,Professional & Admin Services,Group HR,MINISTRY OF JUSTICE,3000050800," 166,999.20 ",
Home Office,Home Office,13/11/2015,Professional & Admin Services,Group HR,MINISTRY OF JUSTICE,3000050815,"-333,998.40 ",
Home Office,Home Office,13/11/2015,Professional & Admin Services,Group HR,MINISTRY OF JUSTICE,3000050815," 333,998.40 ",
Home Office,Home Office,20/11/2015,Education & Training Services & Materials,Group HR,CABINET OFFICE,1001799842," 1,112,301.98 ",
Home Office,Home Office,20/11/2015,Healthcare Services,Group HR,HEALTH MANAGEMENT LTD,1001799880," 44,939.60 ",
Home Office,Home Office,23/11/2015,Education & Training Services & Materials,Group HR,HM REVENUE & CUSTOMS,3000050850," 373,412.08 ",
Home Office,Home Office,26/11/2015,Learning & Development,Group HR,CAPITA BUSINESS SERVICES LTD,1001801785," 28,791.70 ",
Home Office,Home Office,02/11/2015,"IT, TelecommsManaged Service",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001792867," 25,101.64 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 681,164.08 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 292,008.81 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 185,536.82 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 186,571.92 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 185,991.04 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 185,758.69 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 185,123.57 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 201,801.35 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 185,110.16 ",
Home Office,Home Office,02/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001792946," 476,402.37 ",
Home Office,Home Office,03/11/2015,"IT, TelecommsManaged Service",HMPO - HM Passport Office,BRAMBLE HUB LTD,1001793305," 14,982.48 ",
Home Office,Home Office,03/11/2015,"IT, TelecommsManaged Service",HMPO - HM Passport Office,BRAMBLE HUB LTD,1001793305," 14,982.48 ",
Home Office,Home Office,03/11/2015,"IT, TelecommsManaged Service",HMPO - HM Passport Office,BRAMBLE HUB LTD,1001793305," 14,982.48 ",
Home Office,Home Office,03/11/2015,"IT, TelecommsManaged Service",HMPO - HM Passport Office,BRAMBLE HUB LTD,1001793305," 14,982.48 ",
Home Office,Home Office,05/11/2015,Advertising & Media,HMPO - HM Passport Office,WILLIAMS LEA,1001794381," 33,221.33 ",
Home Office,Home Office,05/11/2015,Advertising & Media,HMPO - HM Passport Office,WILLIAMS LEA,1001794381," 25,896.36 ",
Home Office,Home Office,05/11/2015,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001794381," 50,253.84 ",
Home Office,Home Office,05/11/2015,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001794381," 36,756.72 ",
Home Office,Home Office,06/11/2015,Facilities Management Services,HMPO - HM Passport Office,CARILLION (MAPLE OAK) LTD,1001794725," 439,383.96 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 4,334.40 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 1,082.30 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835, 810.00 ,
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 37,484.78 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835, 60.00 ,
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 4,334.40 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 76,694.33 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 6,476.40 ",
Home Office,Home Office,10/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001795835," 11,873.40 ",
Home Office,Home Office,12/11/2015,"IT, Broadcasting & Telecomms",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001796607," 39,619.85 ",
Home Office,Home Office,13/11/2015,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001797175," 168,520.42 ",
Home Office,Home Office,13/11/2015,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001797175," 33,099.74 ",
Home Office,Home Office,13/11/2015,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001797175," 109,430.65 ",
Home Office,Home Office,13/11/2015,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001797175," 825,276.48 ",
Home Office,Home Office,13/11/2015,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001797191," 608,411.00 ",
Home Office,Home Office,16/11/2015,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001797949," 49,615.01 ",
Home Office,Home Office,16/11/2015,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001797949," 577,100.23 ",
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425," 4,540.80 ",
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425, 927.68 ,
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425," 33,977.77 ",
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425," 4,334.40 ",
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425," 73,934.71 ",
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425," 5,936.70 ",
Home Office,Home Office,17/11/2015,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001798425," 12,413.10 ",
Home Office,Home Office,18/11/2015,Professional & Admin Services,HMPO - HM Passport Office,FOREIGN AND COMMONWEALTH OFFICE,3000050826," 53,074.99 ",
Home Office,Home Office,18/11/2015,Facilities Management Services,HMPO - HM Passport Office,TELEREAL TRILLIUM,1001799001," 55,175.27 ",
Home Office,Home Office,19/11/2015,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001799370," 759,995.84 ",
Home Office,Home Office,20/11/2015,Professional & Admin Services,HMPO - HM Passport Office,HIGHLAND COUNCIL (THE),1001799881," 35,650.00 ",
Home Office,Home Office,25/11/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001801373," 462,724.69 ",
