Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£)
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,500
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,200
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,"11,106.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,18
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,14
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,"1,943.55"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1170081,35
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1170081,"8,512.70"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,-224
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,-14
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1170081,-41.65
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,224
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1170081,14
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"3,744.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"6,833.58"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,481
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"9,522.08"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"9,234.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"5,400.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"8,512.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"2,515.33"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"3,738.08"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"3,097.95"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"7,992.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"12,161.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,315.23
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,389.08
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,468.78
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,394.92
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"5,849.61"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"2,643.85"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"13,585.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,241.43
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,360.69
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,371.96
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,326.7
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"8,452.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"3,415.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"3,712.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"11,520.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"-11,520.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"11,158.56"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,"18,329.85"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"10,051.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"9,044.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"11,469.60"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,326.7
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,400.41
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,823.5
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"10,467.70"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"3,024.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,-481
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,216.12
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"1,615.95"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"2,128.22"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"2,007.18"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"1,952.75"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170097,"1,398.60"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,462.67
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,597.71
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,440.18
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,649.74
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,655.27
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,654.16
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,271.35
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,274.41
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170097,"1,666.36"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1170097,"18,228.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,-216.12
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170097,216.12
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1170199,"31,573.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1170199,"20,636.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1170199,"9,136.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1170199,-0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1170199,"-31,573.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1170199,"-20,636.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1170199,"31,573.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1170199,"20,636.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GMW ARCHITECTS,1170207,"35,186.85"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GMW ARCHITECTS,1170207,"-35,186.85"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GMW ARCHITECTS,1170207,"28,674.65"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GMW ARCHITECTS,1170207,"6,512.20"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,470.3
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"14,055.02"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,567.21
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,416.04
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"20,235.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,860.54
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"81,269.59"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"3,729.18"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"3,329.29"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"1,882.84"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,654.8
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,545
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"2,820.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"1,715.06"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"1,410.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"2,131.01"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,470.12
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"1,892.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,655.37
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"1,310.02"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"19,444.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,563.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,"4,048.96"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1170221,958.19
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,PUBLIC ADMINISTRATION INTERNATIONAL,1170279,"27,754.95"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Information Systems Maintenance,DG CENTRAL GROUP,SYMANTEC LIRIC LTD,1170301,"186,555.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,13-Aug-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,THE CARBON TRUST,1170305,"27,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1008432,"46,378.42"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,Information Systems Under Â£3000,DG CENTRAL GROUP,BRITISH TELECOM  PLC,1170364,"86,094.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,Information Systems Under Â£3000,DG CENTRAL GROUP,BRITISH TELECOM  PLC,1170364,"15,066.45"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,COFFEY INTERNATIONAL DEVELOPMENT,1170377,"108,356.31"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,Inward Visits/Uk Conferences,DG CHANGE & DELIVERY,THE QUEEN ELIZABETH II CONFERENCE CENTRE,1170480,"135,927.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE QUEEN ELIZABETH II CONFERENCE CENTRE,1170480,"23,787.23"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE QUEEN ELIZABETH II CONFERENCE CENTRE,1170480,-0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1170510,"35,996.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1170517,"278,937.04"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1170517,"48,813.98"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1170517,314.47
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Aslc Contribution,NON CASH & UNALLOCATED COSTS,CABINET OFFICE,3000069,"3,529,558.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Added Years and Wwpsc,NON CASH & UNALLOCATED COSTS,CABINET OFFICE,3000069,"403,993.60"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Added Years and Wwpsc,NON CASH & UNALLOCATED COSTS,CABINET OFFICE,3000069,"68,200.01"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Unidentified Bank Deposits/Receipts,NON CASH & UNALLOCATED COSTS,HOME OFFICE,3000086,"6,680,428.86"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,INTERNATIONAL PEACE COOPERATION CENTER,600000301,374.5
Foreign & Commonwealth Office,Foreign & Commonwealth Office,18-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,INTERNATIONAL PEACE COOPERATION CENTER,600000301,"69,137.70"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ISCOS,1021516,"39,255.13"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,808.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,581.9
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,576.98"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Specialist Contractors,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"8,410.56"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"11,902.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,430.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"15,600.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"11,286.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"8,960.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"3,023.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,808.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,936.1
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,380.49"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,815.29"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,552.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,296.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,406.26
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,246.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"4,499.70"
