Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"30,403.20"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"2,891,509.44"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"2,891,509.44"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"2,891,509.44"
Home Office,DBS - Disclosure & Barring Service,19/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001516204,"1,384,438.55"
Home Office,DBS - Disclosure & Barring Service,19/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001516204,"80,278.75"
Home Office,DBS - Disclosure & Barring Service,19/12/2013,Business Process Outsourcing,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001516204,"448,199.71"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER,1001512522,"32,962.38"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,NORTHAMPTONSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER,1001512587,"52,921.81"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE),1001512595,"28,518.27"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR CHESHIRE,1001512607,"42,285.28"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL,1001512609,"32,746.92"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE,1001512612,"40,679.10"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR SURREY,1001512616,"36,466.00"
Home Office,DBS - Disclosure & Barring Service,12/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,THAMES VALLEY POLICE,1001512604,"130,658.84"
Home Office,DBS - Disclosure & Barring Service,24/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER,1001518689,"182,850.45"
Home Office,DBS - Disclosure & Barring Service,24/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE,1001518699,"65,442.88"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001519060,"420,888.11"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE KENT POLICE & CRIME COMMISSIONER,1001519065,"50,988.08"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR HUMBERSIDE,1001519068,"45,264.25"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER,1001519073,"53,243.19"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL,1001519081,"32,103.40"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,POLICE & CRIME COMMISSIONER FOR NORTH WALES,1001519086,"34,564.08"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,THE POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE,1001519113,"25,459.00"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,WEST MERCIA PCC,1001519122,"62,693.36"
Home Office,DBS - Disclosure & Barring Service,27/12/2013,Criminal Record Checks,DBS - Disclosure & Barring Service,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001519123,"98,999.88"
Home Office,DBS - Disclosure & Barring Service,02/12/2013,DBS Police Services,DBS - Disclosure & Barring Service,HOME OFFICE,9000058,"1,120,834.16"
Home Office,DBS - Disclosure & Barring Service,02/12/2013,DBS Police Services,DBS - Disclosure & Barring Service,HOME OFFICE,9000059,"183,175.99"
Home Office,DBS - Disclosure & Barring Service,17/12/2013,HO Independent Monitor charges,DBS - Disclosure & Barring Service,HOME OFFICE,9000060,"25,758.59"
Home Office,DBS - Disclosure & Barring Service,19/12/2013,HO Programme Team recharge,DBS - Disclosure & Barring Service,HOME OFFICE,9000064,"54,052.96"
Home Office,DBS - Disclosure & Barring Service,19/12/2013,IT Running Costs,DBS - Disclosure & Barring Service,HOME OFFICE,9000063,"62,564.88"
Home Office,DBS - Disclosure & Barring Service,02/12/2013,IT Running Costs,DBS - Disclosure & Barring Service,CGI IT UK LTD,1001505954,"52,320.00"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Service Transfer Costs,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"-54,902.21"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Service Transfer Costs,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"-62,772.00"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Service Transfer Costs,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"27,864.00"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Service Transfer Costs,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"35,190.00"
Home Office,DBS - Disclosure & Barring Service,11/12/2013,Service Transfer Costs,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001511817,"27,162.00"
Home Office,DBS - Disclosure & Barring Service,17/12/2013,Service Transfer Costs,DBS - Disclosure & Barring Service,CAPITA BUSINESS SERVICES LTD,1001514645,"354,683.52"
