Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/02/2013,Spend on Inventory - General,Defence Equipment & Support,HONEYWELL AEROSPACE UK,BA20 2YD,168694,Spend on Inventory - General,"48,538.88"
Ministry of Defence,Ministry of Defence,14/02/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,167268,Spend on Inventory - General,"48,460.54"
Ministry of Defence,Ministry of Defence,28/02/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,173551,Fees for professional services excluding legal fees,"48,318.99"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,05/02/2013,Reactive Maintenance – Emergencies,Estates Management,JADE ADEN SERVICES,,9053,Works - civil estate,"48,318.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Work,Operations,MBDA UK LIMITED,,V - 9000149600 - 00154489,,"48,312.19"
Ministry of Defence,Defence Science and Technology Laboratory,01/02/2013,Sub Contracted Research,Programme Office,2 EXCEL AVIATION LIMITED,,V - 9000149087 - 00153682,,"48,285.00"
Ministry of Defence,Defence Science and Technology Laboratory,08/02/2013,Sub Contracted Work,Programme Office,THALES UK LIMITED,,V - 9000149208 - 00149031,,"48,195.80"
Ministry of Defence,Ministry of Defence,18/02/2013,Spend on Inventory - General,Defence Equipment & Support,CAPARO ENGINEERING LTD,B64 7DQ,168485,Spend on Inventory - General,"48,193.67"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000149397 - 00153285,,"48,180.73"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000149596 - 00154560,,"48,180.73"
Ministry of Defence,National Army Museum  GIA,19/02/2013,Legal Fees,Operations,HALAHAN ASSOCIATES,,A4517,Lease Costs ,48097.75
Ministry of Defence,Royal Hospital Chelsea GIA,22/02/2013,Property Management,Royal Hospital Chelsea,NORLAND MANAGED SERVICES,,PIN120046,,"48,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Work,Operations,IDUS CONSULTANCY LIMITED,,V - 9000149672 - 00153835,,"48,000.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,01/02/2013,Assets in the Course of Construction,Capital Expenditure,E G CARTER,,9035,Assets in the Course of Construction,"47,993.00"
Ministry of Defence,Ministry of Defence,07/02/2013,International contributions,Head Office & Corporate Services,NIC INSTRUMENTS LTD,CT19 5NF,164142,Defence military assistance fund international subscriptions and other payments,"47,909.60"
Ministry of Defence,Ministry of Defence,05/02/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,162660,Cost of other material consumed,"47,881.48"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,06/02/2013,Condition Grade Improvement,Estates Management,E G CARTER,,9136,Works - civil estate,"47,880.00"
Ministry of Defence,Ministry of Defence,13/02/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE MAERSK COMPANY LTD,BH21 6QS,2000018219,Raw materials and consumable marine fuel inventory purchased,"47,819.37"
Ministry of Defence,Defence Science and Technology Laboratory,08/02/2013,Sub Contracted Work,Programme Office,FRONTIER BALLISTIC VENTURES LIMITED,,V - 9000149301 - 00149788,,"47,712.50"
Ministry of Defence,Ministry of Defence,13/02/2013,Spend on Inventory - General,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,167054,Spend on Inventory - General,"47,676.68"
Ministry of Defence,Ministry of Defence,01/02/2013,Spend on Inventory - General,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,B24 9HL,161698,Spend on Inventory - General,"47,661.00"
Ministry of Defence,Ministry of Defence,27/02/2013,Spend on Inventory - General,Defence Equipment & Support,FIRMIN & SONS LIMITED,B6 4HU,172959,Spend on Inventory - General,"47,566.88"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000149472 - 00154108,,"47,500.00"
Ministry of Defence,Ministry of Defence,01/02/2013,Medical treatment & stores and welfare services,Joint Forces Command,1ST DENTAL PRODUCTS LIMITED,HG2 7AB,161345,Medical health services,"47,333.23"
Ministry of Defence,Ministry of Defence,05/02/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,162801,Medical health services,"47,166.48"
Ministry of Defence,Ministry of Defence,14/02/2013,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,167298,Spend on Inventory - General,"46,870.24"
Ministry of Defence,Ministry of Defence,21/02/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,170102,Utilities consumed - electricity,"46,851.73"
Ministry of Defence,Defence Support Group,07/02/2013,Works - Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10188855,Works - Fees,"46,845.51"
Ministry of Defence,Defence Support Group,07/02/2013,Works - Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10191373,Works - Fees,"46,845.51"
Ministry of Defence,Ministry of Defence,27/02/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,172839,Consumption of engineering and technical inventory,"46,842.98"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Work,Operations,SVGC LIMITED,,V - 9000149615 - 00153122,,"46,824.03"
Ministry of Defence,Ministry of Defence,12/02/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,165600,Cost of food services,"46,809.46"
Ministry of Defence,Ministry of Defence,01/02/2013,Food and clothing,Defence Equipment & Support,PURCHASING PRICE INDEX LIMITED,PL25 3SF,162007,Cost of food purchases,"46,800.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000149500 - 00155952,,"46,762.38"
Ministry of Defence,Ministry of Defence,25/02/2013,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 8PE,172002,Cost of purchasing and repairing clothing,"46,748.26"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000149408 - 00154852,,"46,687.78"
Ministry of Defence,Ministry of Defence,22/02/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,170787,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"46,641.46"
Ministry of Defence,Ministry of Defence,18/02/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,168418,Cost of clothing and textile services received,"46,545.66"
Ministry of Defence,Ministry of Defence,05/02/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,162642,Spend on Inventory - General,"46,443.60"
Ministry of Defence,Ministry of Defence,14/02/2013,Spend on Inventory - General,Defence Equipment & Support,AMSAFE BRIDPORT LTD,DT6 3QU,167109,Spend on Inventory - General,"46,328.46"
Ministry of Defence,Ministry of Defence,28/02/2013,Payment of utilities,Head Office & Corporate Services,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,173531,Utilities consumed - gas,"46,316.75"
Ministry of Defence,Ministry of Defence,26/02/2013,Estate management,Defence Infrastructure Organisation ,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,172182,Estate + facilities management services - accommodation inventory + service,"46,222.30"
Ministry of Defence,Ministry of Defence,07/02/2013,Fuel for military use,Land Forces,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000018170,Bulk aviation fuel consumed,"46,221.26"
Ministry of Defence,Ministry of Defence,14/02/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,167087,Consumption of medical dental and veterinary inventory,"46,198.94"
Ministry of Defence,Ministry of Defence,19/02/2013,Spend on Inventory - General,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,169521,Spend on Inventory - General,"46,169.93"
Ministry of Defence,Ministry of Defence,20/02/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,RAMBOLL UK LIMITED,W1T 3DA,169917,Fiscal asset under construction - capital in year addition,"46,088.00"
Ministry of Defence,Ministry of Defence,20/02/2013,Estates-Equipment/Works,Defence Infrastructure Organisation - Security Services Group,ELECTRONIC SECURITY SOLUTIONS,DL1 1QE,AP111213002, Works - estate management ,"46,037.22"
Ministry of Defence,Ministry of Defence,01/02/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,161428,Consumption of engineering and technical inventory,"45,997.24"
Ministry of Defence,Ministry of Defence,22/02/2013,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,171186,Spend on Inventory - General,"45,842.08"
Ministry of Defence,Ministry of Defence,18/02/2013,Dilapidation charges  ,Defence Equipment & Support,JACOBS U.K. LIMITED,RG41 5TU,168714,Other provisions payment against provision,"45,818.84"
Ministry of Defence,Ministry of Defence,05/02/2013,"Transportation of personnel, freight and travel expenses",Air Command,EUROCONTROL,,5000091319,Aircraft landing fees,"45,771.29"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Work,Operations,DETICA LIMITED,,V - 9000149603 - 00153357,,"45,767.33"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Sub Contracted Work,Operations,HELYX SECURE INFORMATION SYSTEMS LIMITED,,V - 9000149455 - 00153069,,"45,730.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,01/02/2013,Assets in the Course of Construction,Capital Expenditure,E G CARTER,,9036,Assets in the Course of Construction,"45,385.00"
Ministry of Defence,Ministry of Defence,27/02/2013,Payment of utilities,Defence Infrastructure Organisation ,IMSERV EUROPE LIMITED,MK14 6LY,173025,Utilities consumed - electricity,"45,310.37"
Ministry of Defence,Ministry of Defence,06/02/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,163688,Utilities consumed - heating oil,"45,292.46"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000149438 - 00155065,,"45,275.00"
Ministry of Defence,Ministry of Defence,25/02/2013,Payment of utilities,Defence Infrastructure Organisation ,BP OIL UK LTD,BS11 8DL,171394,Utilities consumed - gas,"45,157.75"
Ministry of Defence,Ministry of Defence,20/02/2013,Design services and minor equipment purchases,Defence Equipment & Support,KPMG LLP,WD17 1DE,169780,Equipment support non-project costs,"45,040.00"
Ministry of Defence,Ministry of Defence,05/02/2013,Fees for professional services,Defence Equipment & Support,LINE COMMUNICATIONS GROUP  LIMITED,W2 1LA,162845,Fees for professional services excluding legal fees,"45,000.00"
Ministry of Defence,Ministry of Defence,12/02/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,WEST LOTHIAN COUNCIL,EH48 1TT,166332,Cost of claims/compensation and related expenses against MOD,"45,000.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,27/02/2013,Life Cycle Replacement,Estates Management,NORTHERN STORAGE ,,13416,Works - civil estate,"44,832.31"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,27/02/2013,Life Cycle Replacement,Estates Management,NORTHERN STORAGE ,,13517,Works - civil estate,"44,832.31"
Ministry of Defence,Ministry of Defence,22/02/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000092353,Works - estate management,"44,775.72"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000149397 - 00154086,,"44,706.53"
Ministry of Defence,Ministry of Defence,18/02/2013,Fees for professional services,Head Office & Corporate Services,LOGICA UK LIMITED,KT22 7LP,168729,"Advice and guidance on how to produce the product, but not production of the product itself.","44,654.53"
Ministry of Defence,Ministry of Defence,15/02/2013,Fuel for military use,Air Command,HENTY OIL LTD,SW1E 5BH,168024,Cost of ground diesel fuel consumed,"44,576.40"
Ministry of Defence,Ministry of Defence,21/02/2013,IT and communication services,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,170062,Information technology services,"44,474.00"
Ministry of Defence,Ministry of Defence,11/02/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,165336,Freight movement costs,"44,440.05"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,08/02/2013,Life Cycle Replacement,Estates Management,QUBE CONSTRUCT,,9039,Works - civil estate,"44,370.00"
Ministry of Defence,Ministry of Defence,12/02/2013,Fees for professional services,Land Forces,EXPERIS LIMITED,EC1R 3DR,165884,Fees for professional services excluding legal fees,"44,229.55"
Ministry of Defence,Defence Science and Technology Laboratory,08/02/2013,Sub Contracted Research,Programme Office,WEIDLINGER ASSOCIATES LIMITED,,V - 9000149237 - 00149867,,"44,210.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Professional Services,Operations,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000149611 - 00155319,,"44,183.00"
Ministry of Defence,Ministry of Defence,19/02/2013,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,169241,Spend on Inventory - General,"44,109.55"
Ministry of Defence,Ministry of Defence,20/02/2013,Spend on Inventory - General,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,169936,Spend on Inventory - General,"44,101.35"
Ministry of Defence,Ministry of Defence,01/02/2013,Food and clothing,Land Forces,FIRMIN & SONS LIMITED,B6 4HU,161730,Cost of purchasing and repairing clothing,"44,064.00"
Ministry of Defence,Ministry of Defence,26/02/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,"44,046.86"
Ministry of Defence,Ministry of Defence,13/02/2013,Externally delivered education and training,Land Forces,OPEN UNIVERSITY (THE),MK7 6BT,166863,External military training ,"44,017.00"
Ministry of Defence,Ministry of Defence,18/02/2013,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,168972,Cost of purchasing and repairing clothing,"43,972.65"
Ministry of Defence,Ministry of Defence,18/02/2013,Fuel for military use,Defence Infrastructure Organisation ,COAL 4 ENERGY LIMITED,DH7 9PT,168508,Oil and lubricants consumed excluding those from the inventory system,"43,887.06"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Work,Operations,RJD TECHNOLOGY LIMITED,,V - 9000149674 - 00153452,,"43,842.21"
Ministry of Defence,Ministry of Defence,28/02/2013,Utilities consumed - water + sewage,Defence Infrastructure Organisation ,BABCOCK COMMS LTD,,27196,Utilities consumed - water + sewage,"43,723.92"
Ministry of Defence,Ministry of Defence,01/02/2013,Purchase of inventory and services ,Defence Equipment & Support,CALUMET PHOTOGRAPHIC LTD,MK7 8AJ,161450,Cost of other material consumed,"43,676.01"
Ministry of Defence,United Kingom Hydrographic Office,06/02/2013,Raw Material/ Finished Goods,Print & Supply,HOWARD SMITH PAPER GROUP LTD,,2000062871,Raw Material/ Finished Goods,"43,635.64"
Ministry of Defence,Ministry of Defence,22/02/2013,Spend on Inventory - General,Defence Equipment & Support,OSHKOSH CORPORATION,,3000008838,Spend on Inventory - General,"43,635.61"
Ministry of Defence,Ministry of Defence,28/02/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,173432,Spend on Inventory - General,"43,555.61"
Ministry of Defence,Ministry of Defence,01/02/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,161801,Works services - excluding United States forces/NATO + married quarters,"43,517.55"
Ministry of Defence,United Kingom Hydrographic Office,25/02/2013,Accommodation expenses,Facilities Management,DGFM,,1500014770,Accommodation expenses,"43,412.42"
Ministry of Defence,Ministry of Defence,08/02/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,164889,Medical health services,"43,387.76"
Ministry of Defence,Ministry of Defence,25/02/2013,Design services and minor equipment purchases,Defence Equipment & Support,YOUNGMAN GROUP LTD,CM9 4LJ,172069,Equipment support non-project costs,"43,378.47"
Ministry of Defence,Ministry of Defence,18/02/2013,Design services and minor equipment purchases,Defence Equipment & Support,HYDRASUN LIMITED,AB12 3GQ,168698,Equipment support project costs,"43,316.07"
Ministry of Defence,Ministry of Defence,18/02/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,168535,Freight movement costs,"43,254.99"
Ministry of Defence,Ministry of Defence,27/02/2013,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,173330,Utilities consumed - gas,"43,174.06"
Ministry of Defence,Ministry of Defence,26/02/2013,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,172530,Estate core services charge,"43,129.73"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,,V - 9000149443 - 00154685,,"43,110.65"
Ministry of Defence,Ministry of Defence,05/02/2013,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,162689,Information technology services,"43,028.70"
Ministry of Defence,Ministry of Defence,13/02/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BRITISH AIRWAYS PLC,UB7 0GB,166429,Freight movement costs,"43,022.81"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Research,Programme Office,UNIVERSITY OF GLASGOW,,V - 9000149629 - 00152278,,"43,009.40"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Work,Programme Office,THALES UK LIMITED,,V - 9000149607 - 00155479,,"43,000.00"
Ministry of Defence,United Kingom Hydrographic Office,26/02/2013,Raw Material/ Finished Goods,Print & Supply,ANTALIS MCNAUGHTON,,2000063125,Raw Material/ Finished Goods,"42,940.00"
Ministry of Defence,Ministry of Defence,20/02/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,169695,Spend on Inventory - General,"42,818.67"
Ministry of Defence,Ministry of Defence,28/02/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,173804,Spend on Inventory - General,"42,777.37"
Ministry of Defence,Ministry of Defence,08/02/2013,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,164964,Estate core services charge,"42,775.00"
Ministry of Defence,Ministry of Defence,20/02/2013,Design services and minor equipment purchases,Defence Equipment & Support,FBS LIMITED,RG24 8AG,169710,Equipment support non-project costs,"42,764.40"
Ministry of Defence,Ministry of Defence,01/02/2013,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,162142,Utilities consumed - gas,"42,732.63"
Ministry of Defence,Ministry of Defence,27/02/2013,Rent and rates,Defence Infrastructure Organisation ,NIGEL A COLLINS,WC2H 7JD,173146,Rent land - non civil estate property + married quarter property,"42,720.52"
Ministry of Defence,Ministry of Defence,05/02/2013,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,162632,Property dwellings private finance initiative - service concession arrangement service charge,"42,581.96"
Ministry of Defence,Ministry of Defence,25/02/2013,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,171537,Spend on Inventory - General,"42,567.84"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,19/02/2013,Assets in the Course of Construction,Capital Expenditure,LANDONS SOLICITORS,,7347,Assets in the Course of Construction,"42,500.00"
Ministry of Defence,Ministry of Defence,27/02/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,173013,Medical health services,"42,404.07"
Ministry of Defence,Ministry of Defence,27/02/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"42,380.86"
Ministry of Defence,Ministry of Defence,07/02/2013,Design services and minor equipment purchases,Air Command,"ALTERG EUROPE, LTD",NW1 4QS,163730,Equipment support non-project costs,"42,360.00"
Ministry of Defence,Ministry of Defence,12/02/2013,Design services and minor equipment purchases,Air Command,"ALTERG EUROPE, LTD",NW1 4QS,165588,Equipment support non-project costs,"42,360.00"
Ministry of Defence,Ministry of Defence,22/02/2013,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,170650,Movement of service personnel,"42,312.07"
Ministry of Defence,Ministry of Defence,22/02/2013,IT and communication services,Head Office & Corporate Services,BINARY VISION LIMITED,WC1X 0DS,170707,Information technology services,"42,255.60"
Ministry of Defence,Ministry of Defence,28/02/2013,Spend on Inventory - General,Defence Equipment & Support,SHERWIN-WILLIAMS PROTECTIVE & MARINE COATINGS,BL2 2AL,174177,Spend on Inventory - General,"42,177.64"
Ministry of Defence,Defence Science and Technology Laboratory,01/02/2013,Sub Contracted Work,Programme Office,BAE SYSTEMS MARINE LIMITED,,V - 9000149006 - 00152899,,"42,150.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000149473 - 00154751,,"42,137.02"
Ministry of Defence,Defence Science and Technology Laboratory,08/02/2013,Consumable Materials,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000149309 - 00154158,,"42,089.68"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,06/02/2013,Life Cycle Replacement,Estates Management,LPS,,8453,Works - civil estate,"42,087.00"
Ministry of Defence,Ministry of Defence,08/02/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,164570,Spend on Inventory - General,"42,086.96"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,11/02/2013,Heating Oil,Infrastructure,BRITISH GAS,,8523,Utilities consumed - electricity,"42,050.02"
Ministry of Defence,Defence Science and Technology Laboratory,01/02/2013,Sub Contracted Work,Programme Office,QINETIQ LIMITED,,V - 9000149067 - 00151272,,"42,009.00"
Ministry of Defence,Ministry of Defence,14/02/2013,Fees for professional services,Head Office & Corporate Services,TNT UK LIMITED,BL0 9AR,167639,Fees for professional services excluding legal fees,"41,615.28"
Ministry of Defence,Ministry of Defence,12/02/2013,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,165932,Consumption of medical dental and veterinary inventory,"41,513.82"
Ministry of Defence,Defence Science and Technology Laboratory,22/02/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000149680 - 00153205,,"41,464.68"
Ministry of Defence,United Kingom Hydrographic Office,15/02/2013,Raw Material/ Finished Goods,IMT Programme,FUJIFILM UK LTD,,2000063002,Raw Material/ Finished Goods,"41,444.73"
Ministry of Defence,Ministry of Defence,13/02/2013,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,166375,Estate + facilities management services - accommodation inventory + service,"41,380.60"
Ministry of Defence,Ministry of Defence,11/02/2013,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,165366,Utilities consumed - gas,"41,367.23"
Ministry of Defence,National Army Museum  GIA,25/02/2013,Storage Costs,Collections,SHAUN HINDLE,,2652,Casual Security  ,41320.55
Ministry of Defence,Ministry of Defence,12/02/2013,Externally delivered education and training,Land Forces,DE MONTFORT UNIVERSITY LEICESTER,LE2 7BY,165742,External military training ,"41,300.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000149174 - 00153451,,"41,250.00"
Ministry of Defence,Ministry of Defence,07/02/2013,Externally delivered education and training,Air Command,STAFFORDSHIRE UNIVERSITY,ST16 9EF,164405,External military training ,"41,228.00"
Ministry of Defence,Ministry of Defence,04/02/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,GREENWICH COUNCIL,SE18 6RS,162388,Cost of claims/compensation and related expenses against MOD,"41,094.20"
Ministry of Defence,Ministry of Defence,15/02/2013,Externally delivered education and training,Land Forces,RIGHT MANAGEMENT LIMITED,EC4N 7BE,168220,External military training ,"41,038.84"
Ministry of Defence,Defence Science and Technology Laboratory,15/02/2013,Sub Contracted Research,Programme Office,ITSUS CONSULTING LIMITED,,V - 9000149484 - 00152246,,"41,013.00"
Ministry of Defence,Ministry of Defence,05/02/2013,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,162795,Consumption of medical dental and veterinary inventory,"40,965.53"
Ministry of Defence,Ministry of Defence,13/02/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,166375,Cost of food services,"40,950.11"
Ministry of Defence,Ministry of Defence,01/02/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,162072,Estate + facilities management services - accommodation inventory + service,"40,940.00"
Ministry of Defence,Ministry of Defence,08/02/2013,Spend on Inventory - General,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,164920,Spend on Inventory - General,"40,913.95"
Ministry of Defence,Ministry of Defence,11/02/2013,Estate management,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,165364,Estate + facilities management services - accommodation inventory + service,"40,889.98"
Ministry of Defence,Defence Science and Technology Laboratory,01/02/2013,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000149036 - 00153698,,"40,876.89"
Ministry of Defence,Ministry of Defence,19/02/2013,Medical treatment & stores and welfare services,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,NW3 6AL,169235,Medical inventory and services excluding the inventory system,"40,800.00"
Ministry of Defence,Ministry of Defence,19/02/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000092181,Works - estate management,"40,635.28"
Ministry of Defence,Ministry of Defence,13/02/2013,Purchase of inventory and services ,Land Forces,CALUMET PHOTOGRAPHIC LTD,MK7 8AJ,166443,Cost of other material consumed,"40,630.55"
Ministry of Defence,Ministry of Defence,05/02/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,162963,Military short term detached duty,"40,562.00"
Ministry of Defence,Ministry of Defence,20/02/2013,Design services and minor equipment purchases,Defence Equipment & Support,LLOYD INSTRUMENTS LTD,RG41 2TZ,169788,Equipment support project costs,"40,562.00"
Ministry of Defence,Ministry of Defence,21/02/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,170335,Fees for professional services excluding legal fees,"40,560.34"
Ministry of Defence,Ministry of Defence,12/02/2013,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,166225,Aviation fuel casual uplift consumed,"40,553.87"
Ministry of Defence,Ministry of Defence,14/02/2013,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,167313,Utilities consumed - heating oil,"40,534.67"
