UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC34121,12-Jun-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"Ł4,928.23",34121
MODGPC34122,01-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł522.00,34122
MODGPC34123,08-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł586.66,34123
MODGPC34124,08-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł659.99,34124
MODGPC34125,11-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł624.67,34125
MODGPC34126,12-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,124.04",34126
MODGPC34127,01-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł3,283.00",34127
MODGPC34128,12-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł560.00,34128
MODGPC34129,06-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł581.40,34129
MODGPC34130,01-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł984.00,34130
MODGPC34131,07-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,188.00",34131
MODGPC34132,12-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł4,631.94",34132
MODGPC34133,12-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,450.76",34133
MODGPC34134,11-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,488.80",34134
MODGPC34135,11-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,523.14",34135
MODGPC34136,06-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,858.80",34136
MODGPC34137,07-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,398.80",34137
MODGPC34138,11-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł765.60,34138
MODGPC34139,12-Jun-12,Print and Advertising              , ADVERTISING SERVICES,"Ł7,072.50",34139
MODGPC34140,11-Jun-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,425.60",34140
MODGPC34141,06-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł598.80,34141
MODGPC34142,13-Jun-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,345.20",34142
MODGPC34143,12-Jun-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł2,039.40",34143
MODGPC34144,08-Jun-12,Professional Services              , VETERINARY SERVICES,Ł703.50,34144
MODGPC34145,06-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł806.66,34145
MODGPC34146,12-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł894.00,34146
MODGPC34147,11-Jun-12,Professional Services              , VETERINARY SERVICES,"Ł1,496.79",34147
MODGPC34148,13-Jun-12,Professional Services              , VETERINARY SERVICES,Ł744.21,34148
MODGPC34149,13-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł696.00,34149
MODGPC34150,07-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł534.00,34150
MODGPC34151,08-Jun-12,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł600.00,34151
MODGPC34152,13-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,220.45",34152
MODGPC34153,13-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł3,269.26",34153
MODGPC34154,07-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,566.40",34154
MODGPC34155,11-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł685.73,34155
MODGPC34156,07-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,518.56",34156
MODGPC34157,08-Jun-12,Professional Services              , VETERINARY SERVICES,Ł775.03,34157
MODGPC34158,13-Jun-12,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł963.65,34158
MODGPC34159,11-Jun-12,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł598.22,34159
MODGPC34160,12-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,108.80",34160
MODGPC34161,08-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,260.00",34161
MODGPC34162,12-Jun-12,Professional Services              , VETERINARY SERVICES,"Ł1,748.28",34162
MODGPC34163,12-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,253.64",34163
MODGPC34164,13-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł516.00,34164
MODGPC34165,11-Jun-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł956.40,34165
MODGPC34166,06-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,252.40",34166
MODGPC34167,12-Jun-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,881.60",34167
MODGPC34168,13-Jun-12,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł528.00,34168
MODGPC34169,03-Jun-12,"Hotels,Restaurants and Bars               ", RESTAURANTS,Ł729.00,34169
MODGPC34170,03-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł525.00,34170
MODGPC34171,02-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,"Ł1,050.00",34171
MODGPC34172,04-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł525.00,34172
MODGPC34173,05-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,"Ł1,050.00",34173
MODGPC34174,06-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł525.00,34174
MODGPC34175,09-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł525.00,34175
MODGPC34176,09-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł525.00,34176
MODGPC34177,10-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł975.00,34177
MODGPC34178,12-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,"Ł1,050.00",34178
MODGPC34179,13-Jun-12,"Hotels,Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,Ł525.00,34179
MODGPC34180,13-Jun-12,"Hotels,Restaurants and Bars               ", RESTAURANTS,"Ł4,754.80",34180
MODGPC34181,11-Jun-12,"Hotels,Restaurants and Bars               ", RESTAURANTS,"Ł3,400.00",34181
MODGPC34182,11-Jun-12,"Hotels,Restaurants and Bars               ", RESTAURANTS,"Ł3,400.00",34182
MODGPC34183,13-Jun-12,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,Ł528.00,34183
MODGPC34184,06-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,000.00",34184
MODGPC34185,11-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł667.40,34185
MODGPC34186,08-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,104.00",34186
MODGPC34187,08-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,344.00",34187
MODGPC34188,12-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,000.00",34188
MODGPC34189,07-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł528.00,34189
MODGPC34190,07-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł528.00,34190
MODGPC34191,13-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł699.60,34191
MODGPC34192,06-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,608.00",34192
MODGPC34193,13-Jun-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł2,384.48",34193
MODGPC34194,12-Jun-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł635.84,34194
MODGPC34195,12-Jun-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"Ł1,901.16",34195
MODGPC34196,12-Jun-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"Ł1,276.80",34196
MODGPC34197,12-Jun-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"Ł1,276.80",34197
MODGPC34198,06-Jun-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,Ł810.30,34198
MODGPC34199,13-Jun-12,Telecommunication Services         , CABLE/PAY TV SERVICES,Ł702.00,34199
MODGPC34200,13-Jun-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł5,000.00",34200
MODGPC34201,07-Jun-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł3,182.40",34201
MODGPC34202,01-Jun-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł1,887.22",34202
MODGPC34203,13-Jun-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,Ł540.00,34203
MODGPC34204,01-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,172.40",34204
MODGPC34205,01-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,462.50",34205
MODGPC34206,06-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,366.10",34206
MODGPC34207,08-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł877.80,34207
MODGPC34208,06-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,100.00",34208
MODGPC34209,06-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł525.00,34209
MODGPC34210,07-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,280.00",34210
MODGPC34211,06-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,200.00",34211
MODGPC34212,06-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,970.00",34212
MODGPC34213,01-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,350.87",34213
MODGPC34214,08-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,136.13",34214
MODGPC34215,08-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,603.65",34215
MODGPC34216,07-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,Ł768.00,34216
MODGPC34217,07-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,Ł799.20,34217
MODGPC34218,07-Jun-12,Training and Educational           , SCHOOLS - DEFAULT,Ł799.20,34218
MODGPC34219,06-Jun-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł1,830.00",34219
MODGPC34220,12-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,925.00",34220
MODGPC34221,12-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,925.00",34221
MODGPC34222,13-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł795.00,34222
MODGPC34223,11-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,482.00",34223
MODGPC34224,08-Jun-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,Ł966.00,34224
MODGPC34225,11-Jun-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,Ł774.00,34225
MODGPC34226,13-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,000.00",34226
MODGPC34227,07-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł595.00,34227
MODGPC34228,01-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,176.00",34228
MODGPC34229,07-Jun-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,740.00",34229
MODGPC34230,06-Jun-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł900.00,34230
MODGPC34231,12-Jun-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"Ł1,122.18",34231
MODGPC34232,12-Jun-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł958.64,34232
MODGPC34233,01-Jun-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł602.08,34233
MODGPC34234,07-Jun-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł692.22,34234
MODGPC34235,11-Jun-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł773.46,34235
MODGPC34236,06-Jun-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł724.55,34236
MODGPC34237,07-Jun-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł695.79,34237
MODGPC34238,11-Jun-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł612.71,34238
MODGPC34239,06-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł917.40,34239
MODGPC34240,13-Jun-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł2,467.59",34240
MODGPC34241,13-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł556.16,34241
MODGPC34242,13-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł2,035.27",34242
MODGPC34243,07-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,056.78",34243
MODGPC34244,07-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,240.37",34244
MODGPC34245,12-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł724.24,34245
MODGPC34246,07-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,888.97",34246
MODGPC34247,07-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,844.48",34247
MODGPC34248,07-Jun-12,"Vehicles, Servicing and Spares     ", MOTORCYCLE DEALERS,"Ł1,000.00",34248
MODGPC34249,07-Jun-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł624.05,34249
MODGPC34250,06-Jun-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł632.39,34250
MODGPC34251,12-Jun-12,"Vehicles, Servicing and Spares     ", MOTORCYCLE DEALERS,"Ł2,807.53",34251
MODGPC34252,11-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł3,333.36",34252
MODGPC34253,11-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł4,500.78",34253
MODGPC34254,11-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł4,347.18",34254
MODGPC34255,11-Jun-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,240.53",34255
MODGPC34256,11-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł640.28,34256
MODGPC34257,07-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł653.40,34257
MODGPC34258,09-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł528.33,34258
MODGPC34259,13-Jun-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł629.14,34259
MODGPC34260,12-Jun-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł990.00,34260
MODGPC34261,11-Jun-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,Ł765.60,34261
MODGPC34262,06-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,042.84",34262
MODGPC34263,06-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł540.00,34263
MODGPC34264,06-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,406.64",34264
MODGPC34265,01-Jun-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,102.20",34265
MODGPC34266,06-Jun-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł948.00,34266
MODGPC34267,08-Jun-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł1,593.72",34267
MODGPC34268,11-Jun-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł4,412.52",34268
MODGPC34269,11-Jun-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł9,875.64",34269
MODGPC34270,12-Jun-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł2,991.62",34270
MODGPC34271,13-Jun-12,Auto Rental                        ,Auto Rental                        ,"Ł1,007.40",34271
MODGPC34272,19-Jun-12,Auto Rental                        ,Auto Rental                        ,"Ł4,100.78",34272
MODGPC34273,19-Jun-12,Auto Rental                        ,Auto Rental                        ,"Ł2,450.00",34273
MODGPC34274,15-Jun-12,Auto Rental                        ,Auto Rental                        ,"Ł1,293.60",34274
MODGPC34275,26-Jun-12,Automotive Fuel                    , SERVICE STATIONS,"Ł1,487.04",34275
MODGPC34276,27-Jun-12,Books and Periodicals              , BOOK STORES,Ł727.27,34276
MODGPC34277,28-Jun-12,Books and Periodicals              , BOOK STORES,Ł867.67,34277
MODGPC34278,16-Jun-12,Books and Periodicals              , BOOK STORES,Ł750.00,34278
MODGPC34279,27-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł689.45,34279
MODGPC34280,27-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł706.17,34280
MODGPC34281,13-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł1,005.15",34281
MODGPC34282,22-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł608.60,34282
MODGPC34283,25-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł649.60,34283
MODGPC34284,22-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł1,193.10",34284
MODGPC34285,20-Jun-12,Books and Periodicals              , BOOK STORES,Ł843.37,34285
MODGPC34286,28-Jun-12,Books and Periodicals              , BOOK STORES,Ł614.95,34286
MODGPC34287,20-Jun-12,Books and Periodicals              , BOOK STORES,"Ł1,721.38",34287
MODGPC34288,22-Jun-12,Books and Periodicals              , BOOK STORES,Ł966.00,34288
MODGPC34289,19-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł833.05,34289
MODGPC34290,21-Jun-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł564.90,34290
MODGPC34291,25-Jun-12,Books and Periodicals              , BOOK STORES,Ł516.85,34291
MODGPC34292,18-Jun-12,Books and Periodicals              , BOOK STORES,Ł727.50,34292
MODGPC34293,27-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,672.58",34293
MODGPC34294,29-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,436.83",34294
MODGPC34295,21-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł604.44,34295
MODGPC34296,21-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł778.01,34296
MODGPC34297,22-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł885.20,34297
MODGPC34298,19-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,005.72",34298
MODGPC34299,18-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,198.08",34299
MODGPC34300,28-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,111.60",34300
MODGPC34301,15-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł4,480.03",34301
MODGPC34302,14-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł643.20,34302
MODGPC34303,20-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,833.72",34303
MODGPC34304,27-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,124.47",34304
MODGPC34305,18-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł527.22,34305
MODGPC34306,29-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł684.18,34306
MODGPC34307,22-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł991.14,34307
MODGPC34308,26-Jun-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"Ł1,034.40",34308
MODGPC34309,15-Jun-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"Ł2,677.44",34309
MODGPC34310,21-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł903.69,34310
MODGPC34311,25-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł785.78,34311
MODGPC34312,14-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł654.82,34312
MODGPC34313,19-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł4,378.46",34313
MODGPC34314,19-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł8,649.48",34314
MODGPC34315,21-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,578.45",34315
MODGPC34316,22-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,652.16",34316
MODGPC34317,25-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł781.20,34317
MODGPC34318,22-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł552.00,34318
MODGPC34319,20-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,114.15",34319
MODGPC34320,27-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł952.34,34320
MODGPC34321,13-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,402.36",34321
MODGPC34322,19-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,962.40",34322
MODGPC34323,28-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł2,733.60",34323
MODGPC34324,18-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,317.60",34324
MODGPC34325,15-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,225.20",34325
MODGPC34326,25-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł2,064.56",34326
MODGPC34327,15-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,838.80",34327
MODGPC34328,14-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł2,340.00",34328
MODGPC34329,21-Jun-12,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,Ł538.48,34329
MODGPC34330,22-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł943.59,34330
MODGPC34331,18-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł804.98,34331
MODGPC34332,21-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł873.60,34332
MODGPC34333,25-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł2,886.00",34333
MODGPC34334,15-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł6,116.58",34334
MODGPC34335,19-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,256.40",34335
MODGPC34336,19-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł558.53,34336
MODGPC34337,22-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł682.78,34337
MODGPC34338,23-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł727.92,34338
MODGPC34339,23-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł555.24,34339
MODGPC34340,13-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł945.64,34340
MODGPC34341,24-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł918.92,34341
MODGPC34342,29-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł725.73,34342
MODGPC34343,19-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł516.41,34343
MODGPC34344,21-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,002.77",34344
MODGPC34345,18-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł933.20,34345
MODGPC34346,20-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,429.20",34346
MODGPC34347,20-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł561.60,34347
MODGPC34348,23-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł528.24,34348
MODGPC34349,20-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł528.99,34349
MODGPC34350,22-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,014.66",34350
MODGPC34351,15-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,662.91",34351
MODGPC34352,26-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł632.40,34352
MODGPC34353,29-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,327.74",34353
MODGPC34354,29-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł639.84,34354
MODGPC34355,27-Jun-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,919.88",34355
MODGPC34356,12-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł540.65,34356
MODGPC34357,23-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,243.31",34357
MODGPC34358,12-Jun-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,055.90",34358
MODGPC34359,20-Jun-12,Building Services                  ," HEATING, PLUMBING, AIR COND","Ł2,790.12",34359
MODGPC34360,29-Jun-12,Building Services                  ," HEATING, PLUMBING, AIR COND","Ł1,677.60",34360
MODGPC34361,15-Jun-12,Building Services                  , ELECTRICAL CONTRACTORS,Ł728.40,34361
MODGPC34362,19-Jun-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł1,819.20",34362
