Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Defra,Natural England,01-Nov-10,Grants & contributions,Delivering with Communities,Red Squirrel Survival Trust,NE002,"80,938.00"
Defra,Natural England,01-Nov-10,Library costs,Capability,The Copyright Licensing Agency,438035,"54,630.45"
Defra,Natural England,01-Nov-10,Telephony costs,Capability,Global Crossing,80220619,"25,859.98"
Defra,Natural England,01-Nov-10,"IT services, equipment & consumables",Capability,IBM United Kingdom Ltd,5810100677,"46,374.90"
Defra,Natural England,01-Nov-10,Protective clothing,Delivering with Communities,Monsoon Marketing Ltd,58112,"60,657.02"
Defra,Natural England,03-Nov-10,Grants & contributions,Delivering with Communities,C E F A S,8000468,"58,276.48"
Defra,Natural England,03-Nov-10,Service charges,Capability,DEFRA,193239,"969,375.00"
Defra,Natural England,03-Nov-10,Grants & contributions,Science and Evidence,People's Trust For Endangered Species,ERS-974359-30467,"29,734.29"
Defra,Natural England,03-Nov-10,Grants & contributions,Science and Evidence,R S P B,ERS-974348-30452,"59,382.71"
Defra,Natural England,03-Nov-10,Rent & Management Charges,Capability,D T Z,24910,"102,015.18"
Defra,Natural England,03-Nov-10,Grants & contributions,Science and Evidence,Eden Rivers Trust,ERS-974349-30457,"33,346.31"
Defra,Natural England,05-Nov-10,Grants & contributions,Delivering with Communities,The Wildlife Trusts,2836,"31,131.00"
Defra,Natural England,09-Nov-10,Barclaycard purchases,Capability,Barclaycard Business Issuing,2.46447E+11,"370,831.64"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25042,"45,603.82"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25044,"25,512.33"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25047,"45,130.11"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25057,"51,726.11"
Defra,Natural England,09-Nov-10,Insurance,Capability,D T Z,25055,"44,505.45"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25040,"36,309.76"
Defra,Natural England,09-Nov-10,Gas,Capability,D T Z,24968,"161,381.04"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,24950,"73,447.14"
Defra,Natural England,09-Nov-10,Electricity,Capability,D T Z,25016,"133,858.86"
Defra,Natural England,09-Nov-10,Electricity,Capability,D T Z,25022,"47,212.84"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25048,"236,655.43"
Defra,Natural England,09-Nov-10,Electricity,Capability,D T Z,25033,"226,060.38"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25035,"36,264.70"
Defra,Natural England,09-Nov-10,Rent & Management Charges,Capability,D T Z,25039,"27,784.46"
Defra,Natural England,09-Nov-10,Water,Capability,D T Z,25010,"112,809.02"
Defra,Natural England,09-Nov-10,Gas,Capability,D T Z,24954,"34,542.84"
Defra,Natural England,09-Nov-10,Telephony costs,Capability,Global Crossing,IN004434,"60,724.00"
Defra,Natural England,09-Nov-10,Other programme expenditure,Delivering with Communities,A E A Technology plc,6141226,"60,626.10"
Defra,Natural England,11-Nov-10,Grants & contributions,Delivering with Communities,O.C.N North Community Interest Co.,ERS-974422-30532,"61,545.25"
Defra,Natural England,11-Nov-10,Grants & contributions,Delivering with Communities,Campaign For National Parks,ERS-974427-30518,"66,288.74"
Defra,Natural England,11-Nov-10,Rent & Management Charges,Capability,D T Z,25050,"82,199.59"
Defra,Natural England,11-Nov-10,Rent & Management Charges,Capability,D T Z,25032,"57,781.34"
Defra,Natural England,11-Nov-10,Science & Evidence Studies,Science and Evidence,ExeGesIS SDM Ltd,10127,"29,372.65"
