Spend over £25000 - Publication template,,,,,,,

Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Education,National College for Leadership of Schools and Children's Services,20/07/2010,Advertising and Marketing,Continuous Leadership Learning,Central Office of Information (COI),101505,27520
Department for Education,National College for Leadership of Schools and Children's Services,20/07/2010,Irrecoverable Input VAT,Continuous Leadership Learning,Central Office of Information (COI),101505,4816
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Irrecoverable Input VAT,Children's Services,Deloitte,101229,99185.28
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Programme Costs,Children's Services,Deloitte,101229,566773
Department for Education,National College for Leadership of Schools and Children's Services,22/07/2010,Consultancy Fees,Children's Services,Deloitte,101395,28540.03
Department for Education,National College for Leadership of Schools and Children's Services,22/07/2010,Irrecoverable Input VAT,Children's Services,Deloitte,101395,4994.51
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Finance Leases,Corporate Services,Department for Education,LCC Lease ,187500
Department for Education,National College for Leadership of Schools and Children's Services,02/07/2010,Grants Made,School Leadership Dev,Earls High School,Teaching & Learning Progs,30000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",East Riding of Yorkshire Council,Succession Planning RGTF Grant,30000
Department for Education,National College for Leadership of Schools and Children's Services,27/07/2010,Programme Costs,Continuous Leadership Learning,Eastern Leadership Centre,101687,33197.75
Department for Education,National College for Leadership of Schools and Children's Services,14/07/2010,Grants Made,School Leadership Dev,Elmridge Primary School,Collaborative fund grant,43146.66
Department for Education,National College for Leadership of Schools and Children's Services,21/07/2010,Programme Costs,Continuous Leadership Learning,EMLC,101511,66528
Department for Education,National College for Leadership of Schools and Children's Services,27/07/2010,Programme Costs,Continuous Leadership Learning,EMLC,101762,59304.09
Department for Education,National College for Leadership of Schools and Children's Services,27/07/2010,Programme Costs,Continuous Leadership Learning,EMLC,101773,99792
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Programme Costs,Continuous Leadership Learning,EMLC,Nat Col EHP Payment Scheme,56760.67
Department for Education,National College for Leadership of Schools and Children's Services,30/07/2010,Programme Costs,Continuous Leadership Learning,EMLC,Nat Col EHP Payment Scheme,29260.53
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Externals Travel & Subsistence,Continuous Leadership Learning,EMLC,101857,-1125
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Training,Continuous Leadership Learning,EMLC,101857,-4050
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Programme Costs,School Leadership Dev,EMLC,101863,-8.85
Department for Education,National College for Leadership of Schools and Children's Services,26/07/2010,Grants Made,School Leadership Dev,Freehold Community School,Collaborative fund grant,31431
Department for Education,National College for Leadership of Schools and Children's Services,07/07/2010,Programme Costs,Continuous Leadership Learning,Future Leaders Ltd,101088,26000
Department for Education,National College for Leadership of Schools and Children's Services,07/07/2010,Programme Costs,Continuous Leadership Learning,Future Leaders Ltd,101089,128500
Department for Education,National College for Leadership of Schools and Children's Services,07/07/2010,Programme Costs,Continuous Leadership Learning,Future Leaders Ltd,101090,284400
Department for Education,National College for Leadership of Schools and Children's Services,07/07/2010,Programme Costs,Continuous Leadership Learning,Future Leaders Ltd,101091,269300
Department for Education,National College for Leadership of Schools and Children's Services,07/07/2010,Programme Costs,Continuous Leadership Learning,Future Leaders Ltd,101092,26000
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,School Leadership Dev,Granada Learning Limited,101945,45045
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Granada Learning Limited,101945,257400
Department for Education,National College for Leadership of Schools and Children's Services,02/07/2010,Grants Made,School Leadership Dev,Heath Park Business and Enterprise College,Teaching & Learning Progs,43000
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Programme Costs,Continuous Leadership Learning,HTI Leadership Centre Ltd,100895,79365.44
Department for Education,National College for Leadership of Schools and Children's Services,22/07/2010,Programme Costs,Continuous Leadership Learning,HTI Leadership Centre Ltd,100919,67188.56
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Programme Costs,Children's Services,HTI Leadership Centre Ltd,101348,30744
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,Continuous Leadership Learning,HTI Leadership Centre Ltd,101891,57600
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Irrecoverable Input VAT,School Leadership Dev,IAM,101354,3414.25
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Professional Fees,School Leadership Dev,IAM,101354,30760
Department for Education,National College for Leadership of Schools and Children's Services,19/07/2010,Programme Costs,Continuous Leadership Learning,Institute Of Education,100978,64684.62
Department for Education,National College for Leadership of Schools and Children's Services,26/07/2010,Grants Made,School Leadership Dev,Lampton School Sundries Account,Collaborative Fund Grant,52340
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,Irrecoverable Input VAT,Continuous Leadership Learning,Lightbox Education,101014,17062.68
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,Outsourcing,Continuous Leadership Learning,Lightbox Education,101014,97501
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Grants Made,Children's Services,London Borough of Bexley,DCS Grant for succession plan,60000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",London Borough of Enfield,Succession Planning RGTF Grant,30000
Department for Education,National College for Leadership of Schools and Children's Services,21/07/2010,Grants Made,"Policy, Research & Development",London Borough of Havering,Succession Planning RGTF Grant,30000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Programme Costs,School Leadership Dev,Manchester Metropolitan Uni,101788,57405.6
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Programme Costs,School Leadership Dev,Manchester Metropolitan Uni,101789,32803.2
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Programme Costs,School Leadership Dev,Manchester Metropolitan Uni,101791,49446.82
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Manchester Metropolitan Uni,101885,30900
Department for Education,National College for Leadership of Schools and Children's Services,19/07/2010,Programme Costs,Continuous Leadership Learning,Manchester Uni,101342,26454
Department for Education,National College for Leadership of Schools and Children's Services,19/07/2010,Programme Costs,Continuous Leadership Learning,Manchester Uni,101343,135758.85
Department for Education,National College for Leadership of Schools and Children's Services,21/07/2010,Programme Costs,School Leadership Dev,Manchester Uni,101568,30000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Programme Costs,Continuous Leadership Learning,Manchester Uni,101841,41191.03
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Programme Costs,Continuous Leadership Learning,Manchester Uni,101842,29634.95
Department for Education,National College for Leadership of Schools and Children's Services,19/07/2010,Irrecoverable Input VAT,Continuous Leadership Learning,Nord Anglia Education Ltd,101366,14448.18
Department for Education,National College for Leadership of Schools and Children's Services,19/07/2010,Programme Costs,Continuous Leadership Learning,Nord Anglia Education Ltd,101366,82561
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Building Running Costs,Corporate Services,Nottingham Uni,101328,25677.9
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Irrecoverable Input VAT,Corporate Services,Nottingham Uni,101328,4493.63
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Grants Made,Children's Services,Nottinghamshire County Cnl,DCS Grant for succession plan,60000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,School Leadership Dev,Oakwood High School,Collaborative fund grant,42295
Department for Education,National College for Leadership of Schools and Children's Services,21/07/2010,Grants Made,"Policy, Research & Development",Plymouth City Council,Succession Planning RGTF Grant,20000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",Plymouth City Council,Succession Planning RGTF Grant,17000
Department for Education,National College for Leadership of Schools and Children's Services,21/07/2010,Grants Made,"Policy, Research & Development",RB of Kingston,Succession Planning RGTF Grant,36000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",RB of Kingston,Succession Planning RGTF Grant,6000
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Grants Made,Children's Services,Reading Borough Council,DCS Grant for succession plan,60000
Department for Education,National College for Leadership of Schools and Children's Services,14/07/2010,Grants Made,School Leadership Dev,Romiley Primary Sch,Collaborative fund grant,33660
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",Rotherham Metropolitan Borough Council,Succession Planning RGTF Grant,55000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,"Conference, Events, Exhibitions and Seminars",School Leadership Dev,Royal Lancaster Hotel,101827,39842.25
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Irrecoverable Input VAT,School Leadership Dev,Royal Lancaster Hotel,101827,6972.4
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,"Conference, Events, Exhibitions and Seminars",School Leadership Dev,RS Live,100849,22000
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Irrecoverable Input VAT,School Leadership Dev,RS Live,100849,3850
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,"Conference, Events, Exhibitions and Seminars",Continuous Leadership Learning,RS Live,100944,22467.43
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Irrecoverable Input VAT,Continuous Leadership Learning,RS Live,100944,3931.8
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,"Conference, Events, Exhibitions and Seminars",School Leadership Dev,RS Live,100947,25295.38
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,Irrecoverable Input VAT,School Leadership Dev,RS Live,100947,4426.69
Department for Education,National College for Leadership of Schools and Children's Services,26/07/2010,"Conference, Events, Exhibitions and Seminars",School Leadership Dev,RS Live,101669,319204.89
Department for Education,National College for Leadership of Schools and Children's Services,26/07/2010,Irrecoverable Input VAT,School Leadership Dev,RS Live,101669,55860.86
Department for Education,National College for Leadership of Schools and Children's Services,14/07/2010,Grants Made,School Leadership Dev,Rumworth Sch,Collaborative fund grant,38031
Department for Education,National College for Leadership of Schools and Children's Services,21/07/2010,Grants Made,"Policy, Research & Development",School Development Support Age,Succession Planning RGTF Grant,40000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",SCHOOL DEVELOPMENT SUPPORT AGENCY,Succession Planning RGTF Grant,35000
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Programme Costs,Continuous Leadership Learning,SELT,100356,39301.8
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Programme Costs,Continuous Leadership Learning,SELT,100905,48880.8
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,Programme Costs,Continuous Leadership Learning,SELT,100977,68400
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Programme Costs,Continuous Leadership Learning,SELT,101379,28000
Department for Education,National College for Leadership of Schools and Children's Services,19/07/2010,Programme Costs,Continuous Leadership Learning,SELT,101380,36800
Department for Education,National College for Leadership of Schools and Children's Services,27/07/2010,Programme Costs,Continuous Leadership Learning,SELT,101724,44363.66
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Programme Costs,Continuous Leadership Learning,SELT,Nat Col EHP Payment Scheme,40529.64
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,100887,11229.5
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,100887,64168.53
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,100970,6041.18
Department for Education,National College for Leadership of Schools and Children's Services,05/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,100970,34521.05
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,101903,9424.8
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,101903,53856
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,Continuous Leadership Learning,Serco Learning Solutions,101906,4279.1
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,Continuous Leadership Learning,Serco Learning Solutions,101906,24452
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,101907,5609.52
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,101907,32054.4
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,101908,4986.24
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,101908,28492.8
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,101910,4105.12
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,101910,23457.84
Department for Education,National College for Leadership of Schools and Children's Services,30/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,101911,18919.77
Department for Education,National College for Leadership of Schools and Children's Services,30/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,101911,108112.98
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Irrecoverable Input VAT,School Leadership Dev,Serco Learning Solutions,101912,3454.45
Department for Education,National College for Leadership of Schools and Children's Services,29/07/2010,Programme Costs,School Leadership Dev,Serco Learning Solutions,101912,23029.65
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",Sheffield Council,Succession Planning RGTF Grant,25000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Building Running Costs,Corporate Services,Sodexo Ltd,101805,211674.11
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Irrecoverable Input VAT,Corporate Services,Sodexo Ltd,101805,37042.97
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Grants Made,Children's Services,Soth Tyneside Metropolitan Borough Council,DCS Grant for succession plan,60000
Department for Education,National College for Leadership of Schools and Children's Services,26/07/2010,Grants Made,School Leadership Dev,St Chad's CE Primary School,Collaborative fund grant,36547
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,School Leadership Dev,St Josephs RC Primary School,Collaborative Fund Grant,13745
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Grants Made,School Leadership Dev,St Josephs RC Primary School,Collaborative fund grant,48071.67
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,School Leadership Dev,St Mary's CE VC First School,School Business Mangmnt Supp,30000
Department for Education,National College for Leadership of Schools and Children's Services,28/07/2010,Grants Made,"Policy, Research & Development",Suffolk CC,Succession Planning RGTF Grant,35000
Department for Education,National College for Leadership of Schools and Children's Services,14/07/2010,Grants Made,School Leadership Dev,The Kingfisher Community Special School,Collaborative fund grant,31259.17
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Grants Made,School Leadership Dev,The Willows Primary School,Collaborative fund grant,26546.66
Department for Education,National College for Leadership of Schools and Children's Services,14/07/2010,Grants Made,School Leadership Dev,Tollgate Primary School,Collaborative Fund Grant,27720
Department for Education,National College for Leadership of Schools and Children's Services,01/07/2010,Grants Made,Children's Services,Wakefield Metropolitan District Council,DCS Grant for succession plan,60000
Department for Education,National College for Leadership of Schools and Children's Services,16/07/2010,Grants Made,School Leadership Dev,Wellacre Technology College,Collaborative fund grant,35787.5
Department for Education,National College for Leadership of Schools and Children's Services,26/07/2010,Grants Made,School Leadership Dev,Woodlands Sch,Collaborative Fund Grant,26680
