CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,May-13
IT CONSUMBLES CONTRACT,"311,288.33"
NEW STATIONERY CONTRACT,"271,510.39"

DEFENCE TRAVEL CONTRACT - HOTELS,"241,205.97"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"4,483,771.32"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"923,613.89"
DEFENCE TRAVEL CONTRACT - RAIL,"1,565,937.90"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"336,438.46"
DEFENCE TRAVEL CONTRACT - BOOKING FEES,"11,189.50"
