Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001873927," 281,035.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001873928," 5,123,415.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001873928," 525,779.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001873928," 3,730,629.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001873928," 48,794.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001873928," 113,452.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001873929," 3,846,026.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001873929," 572,352.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001873929," 3,210,983.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001873929," 66,666.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001873930," 5,176,803.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001873930," 612,165.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001873930," 3,142,611.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001873930," 112,834.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001873931," 8,560,797.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001873931," 1,089,093.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001873931," 5,259,901.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001873931," 199,354.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001873932," 2,670,990.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001873932," 422,095.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001873933," 8,565,203.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001873933," 916,030.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001873933," 4,661,035.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001873933," 177,748.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001873934," 2,865,833.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001873934," 373,207.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001873934," 1,627,678.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001873934," 40,578.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001873934," 93,063.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GWENT (G),1001873935," 3,532,774.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001873936," 10,001,027.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001873936," 868,681.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001873936," 5,261,625.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001873936," 209,995.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 5,949,576.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 545,275.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 3,030,731.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 56,594.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 56,442.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 55,695.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001873937," 138,358.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001873938," 8,379,619.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001873938," 926,054.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001873938," 6,596,244.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001873938," 142,841.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001873939," 3,200,270.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001873939," 481,241.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001873939," 1,693,729.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001873939," 88,222.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001873940," 3,857,465.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001873940," 406,479.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001873941," 3,473,529.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001873941," 478,842.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001873941," 2,253,387.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001873941," 51,630.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001873941," 127,685.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001873942," 7,288,551.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001873943," 8,383,107.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001873943," 799,270.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001873943," 6,455,390.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001873943," 105,745.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001873944," 5,180,407.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001873944," 563,209.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001873944," 2,434,853.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001873944," 205,069.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001873945," 8,152,372.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001873945," 844,969.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001873945," 4,490,980.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001873945," 73,873.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001873945," 181,293.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001873946," 3,123,735.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001873946," 320,166.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001873946," 1,723,573.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001873946," 33,524.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001873946," 82,546.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001873947," 3,361,255.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001873947," 323,866.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001873947," 1,943,933.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001873947," 62,578.00 "
Home Office,Home Office,03/06/2016,"IT, TelecommsManaged Service","CPFG - Crime, Policing and Fire Group",SELEX ES LTD,1001874161," 130,540.60 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001873948," 9,177,235.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001873948," 572,223.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001873948," 8,947,634.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001873948," 32,426.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001873948," 75,994.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001873949," 5,529,029.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001873949," 766,660.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001873949," 3,615,671.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001873949," 66,627.00 "
Home Office,Home Office,03/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001873949," 164,640.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",GREATER LONDON AUTHORITY (G),4000005002," 71,790,375.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",GREATER LONDON AUTHORITY (G),4000005002," 9,972,993.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",GREATER LONDON AUTHORITY (G),4000005002," 62,482,804.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",GREATER LONDON AUTHORITY (G),4000005002," 14,470,789.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),4000005003," 18,885,875.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),4000005003," 1,796,307.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),4000005003," 15,115,118.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),4000005003," 104,837.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),4000005003," 241,664.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),4000005004," 10,205,596.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),4000005004," 1,175,284.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),4000005004," 9,403,612.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),4000005004," 128,132.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),4000005006," 14,293,902.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),4000005006," 1,205,590.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),4000005006," 10,775,905.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),4000005006," 185,486.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),4000005005," 20,901,975.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),4000005005," 1,419,533.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),4000005005," 15,023,010.00 "
Home Office,Home Office,07/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),4000005005," 165,945.00 "
Home Office,Home Office,08/06/2016,Resource Grants - OGDs,"CPFG - Crime, Policing and Fire Group",DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,1001875670," 10,339,300.52 "
Home Office,Home Office,08/06/2016,Contingent Labour,"CPFG - Crime, Policing and Fire Group",PA CONSULTING SERVICES LTD,1001875714," 55,109.28 "
Home Office,Home Office,08/06/2016,Contingent Labour,"CPFG - Crime, Policing and Fire Group",PA CONSULTING SERVICES LTD,1001875714," 51,829.92 "
Home Office,Home Office,13/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",COMMUNITIES & LOCAL GOVERNMENT (G),3000052380," 18,211,225.00 "
Home Office,Home Office,13/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",COMMUNITIES & LOCAL GOVERNMENT (G),3000052380," 7,902,021.00 "
Home Office,Home Office,13/06/2016,Legal Services,"CPFG - Crime, Policing and Fire Group",GOVERNMENT LEGAL DEPARTMENT,3000052384," 42,370.10 "
Home Office,Home Office,15/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",LANCASHIRE COUNTY COUNCIL 1 (G),1001878185," 40,000.00 "
Home Office,Home Office,16/06/2016,"Messenger, Portering and Reception Services","CPFG - Crime, Policing and Fire Group",FORENSIC ARCHIVE LTD,1001878717," 259,200.00 "
Home Office,Home Office,16/06/2016,Professional & Admin Services,"CPFG - Crime, Policing and Fire Group",GOVERNMENT ACTUARY'S DEPARTMENT,3000052399," 32,537.62 "
Home Office,Home Office,17/06/2016,"IT,Telecomms NetworkTelephony","CPFG - Crime, Policing and Fire Group",BABCOCK CRITICAL SERVICES LTD,1001879194," 667,096.49 "
Home Office,Home Office,17/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",GANGMASTERS LICENSING AUTHORITY (G),1001879075," 411,937.00 "
Home Office,Home Office,17/06/2016,Legal Services,"CPFG - Crime, Policing and Fire Group",LINCOLN HOUSE CHAMBERS,1001879354," 25,056.00 "
Home Office,Home Office,17/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001879076," 583,596.00 "
Home Office,Home Office,17/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001879076," 34,913.00 "
Home Office,Home Office,21/06/2016,Public Administration Services,"CPFG - Crime, Policing and Fire Group","KELLOGG, BROWN AND ROOT LTD",1001880499," 1,454,424.85 "
Home Office,Home Office,21/06/2016,Professional & Admin Services,"CPFG - Crime, Policing and Fire Group",MOTT MACDONALD LTD,1001880508," 67,047.50 "
Home Office,Home Office,24/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",COLLEGE OF POLICING (G),1001881839," 42,074.18 "
Home Office,Home Office,24/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",NATIONAL OFFENDER MANAGEMENT SERVICE (G),3000052435," 38,500.00 "
Home Office,Home Office,28/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CRIMESTOPPERS TRUST (G),1001882973," 192,625.00 "
Home Office,Home Office,28/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001882976," 68,000.00 "
Home Office,Home Office,28/06/2016,"Science, Technical & Research","CPFG - Crime, Policing and Fire Group",SELEX ES LTD,1001883042," 60,448.06 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001883319," 300,178.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001883319," 213,833.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001883319," 147,052.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001883319," 500,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CHAMBERLAIN OF LONDON (G),1001883331," 37,008.32 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CUMBRIA POLICE & CRIME COMMISSIONER (G),1001883337," 31,195.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CUMBRIA POLICE & CRIME COMMISSIONER (G),1001883337," 102,469.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CUMBRIA POLICE & CRIME COMMISSIONER (G),1001883337," 92,418.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CUMBRIA POLICE & CRIME COMMISSIONER (G),1001883337," 263,281.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",CUMBRIA POLICE & CRIME COMMISSIONER (G),1001883337," 40,621.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001883365," 66,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001883365," 602,128.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001883365," 419,603.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001883378," 575,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001883378," 648,020.26 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001883378," 70,874.96 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001883378," 86,012.53 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE FOR THE POLICE & CRIME COMMISSIONER OF NORFOLK (G),1001883379," 54,224.30 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE DURHAM POLICE & CRIME COMMISSIONER (G),1001883380," 55,498.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE DURHAM POLICE & CRIME COMMISSIONER (G),1001883380," 36,390.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE DURHAM POLICE & CRIME COMMISSIONER (G),1001883380," 110,435.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001883381," 114,277.19 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001883381," 29,578.76 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001883381," 70,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001883381," 77,369.61 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001883381," 39,647.17 "
