Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,19/09/2014,"4,818,798","55,667.29",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,19/09/2014,"4,818,821","69,591.53",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,22/09/2014,"4,819,436","463,515",VODAFONE LTD CABLE AND WIRELESS UK,Telephone line and equipment rental charges
FCO,FCO,24/09/2014,"4,819,460","40,906.59",FCO SERVICES,Estates Management Services
FCO,FCO,24/09/2014,"4,819,462","55,300",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,24/09/2014,"4,819,493","147,466",FCO SERVICES,Misc Security Payments
FCO,FCO,24/09/2014,"4,819,525","109,117",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,24/09/2014,"4,819,545","30,143",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/09/2014,"4,819,616","52,143",CONSOLIDATED PR LTD,Public Relations
FCO,FCO,22/09/2014,"4,819,638","76,706.03",COGENT ELECTRICAL SERVICES LTD FORM WES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/09/2014,"4,819,642","66,783.60",SAHAN RESEARCH LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,819,711","31,500",MYSOCIETY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,819,717","268,336.40",AKTIS STRATEGY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/09/2014,"4,819,737","47,827.73",FGUP GLAVUPDK OF MFA RUSSIA,Rental Payments - residential
FCO,FCO,22/09/2014,"4,820,234","30,000",CAMBRIDGE CONSULTANTS,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/09/2014,"4,820,246","69,510",RIPA INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/09/2014,"4,820,252","158,057.50",CARDIFF INTERNATIONAL AIRPORT LTD,Inward visits to the UK and UK Conferences
FCO,FCO,29/09/2014,"4,820,266","1,013,100",THE CELTIC MANOR RESORT,Accommodation
FCO,FCO,23/09/2014,"4,820,525","26,757.50",TURK SANAYICILERI VE ISADAMLARI DERNEGI,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,820,624","25,973.94",BRITISH CHAMBER OF COMMERCE,UKTI HQ Allocation- DSO
FCO,FCO,23/09/2014,"4,820,720","78,999.95",ASSOCIATION OF MIDDLE EAST STUDIES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/09/2014,"4,820,953","835,377",MACE LIMITED,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/09/2014,"4,820,997","150,000",CROWN ESTATE COMMIS CASH A C,Rental Payments - non residential
FCO,FCO,23/09/2014,"4,821,009","29,999.96",THE EURASIA PARTNERSHIP FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,093","358,355.10",ARK FZC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,101","44,553.43",BRYTYJSKO POLSKIE USLUGI SP Z O O,UKTI HQ Allocation- DSO
FCO,FCO,23/09/2014,"4,821,106","150,000",GREENACRE ASSOCIATES LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/09/2014,"4,821,109","500,000",IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,112","113,098.30",ARK FZC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,117","240,141.50",ARK FZC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,120","52,000",PARTNERS FOR DEMOCRATIC CHANGE INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,146","141,510",KELLOGG BROWN AND ROOT,Estates Management Services
FCO,FCO,23/09/2014,"4,821,194","41,189",CROWN AGENTS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,197","37,415",CROWN AGENTS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/09/2014,"4,821,225","48,329",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/09/2014,"4,821,255","158,495",CONTROL RISKS GROUP,UK Mobile Guarding Contract overseas
FCO,FCO,26/09/2014,"4,821,311","26,185.63",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,359","42,962",THE HALO TRUST,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/09/2014,"4,821,378","54,606",CROWN AGENTS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/09/2014,"4,821,456","317,838.70",PERMANENT COURT OF ARBITRATION,Legal Consultancy
FCO,FCO,29/09/2014,"4,822,176","42,806.31",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Residential, Gas Non-Residential, Gas Residential, Property Maintenance Overseas Non Residential, Rates Taxes Non-Residential, Rates Taxes Residential, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Water Residential"
FCO,FCO,29/09/2014,"4,822,179","55,520.96",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Waste Disposal"
FCO,FCO,29/09/2014,"4,822,180","41,828.48",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Property Maintenance Overseas Non Residential, Rental Payments - non residential, Telephone Call Charges, Water Residential"
FCO,FCO,29/09/2014,"4,822,181","306,050.30",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Non-Residential, Gas Residential, Property Maintenance Overseas Non Residential, Property Maintenance Overseas Residential, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Water Non-Residential, Water Residential"
