EXAMPLES OF GPC EXPENDITURE,

Merchant Category Group/Code narrative,Examples of Expenditure

MODGPC49143,07-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł3,643.20",49143
MODGPC49144,08-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł4,749.60",49144
MODGPC49145,04-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł8,172.43",49145
MODGPC49146,08-Jan-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł750.20,49146
MODGPC49147,09-Jan-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł801.00,49147
MODGPC49148,07-Jan-13,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł510.30,49148
MODGPC49149,11-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł656.38,49149
MODGPC49150,09-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł2,023.20",49150
MODGPC49151,02-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł8,723.28",49151
MODGPC49152,02-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł2,106.00",49152
MODGPC49153,08-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł2,566.50",49153
MODGPC49154,02-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł630.24,49154
MODGPC49155,07-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł26,876.22",49155
MODGPC49156,10-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł577.32,49156
MODGPC49157,10-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł814.94,49157
MODGPC49158,10-Jan-13,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł504.00,49158
MODGPC49159,07-Jan-13,Building Services                  , ROOFING/SIDING/SHEET METAL,"Ł1,418.88",49159
MODGPC49160,11-Jan-13,Building Services                  , AIR COND/REFRIG REPAIR SHOP,"Ł4,639.00",49160
MODGPC49161,07-Jan-13,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"Ł1,170.00",49161
MODGPC49162,10-Jan-13,Building Services                  ," HEATING, PLUMBING, AIR COND",Ł735.07,49162
MODGPC49163,10-Jan-13,Building Services                  , ELECTRICAL CONTRACTORS,Ł714.00,49163
MODGPC49164,11-Jan-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł1,776.00",49164
MODGPC49165,09-Jan-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł989.47,49165
MODGPC49166,09-Jan-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł944.15,49166
MODGPC49167,11-Jan-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł764.64,49167
MODGPC49168,09-Jan-13,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł630.87,49168
MODGPC49169,09-Jan-13,Building Services                  , CARPENTRY,"Ł2,497.50",49169
MODGPC49170,07-Jan-13,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"Ł1,977.04",49170
MODGPC49171,10-Jan-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,Ł985.74,49171
MODGPC49172,07-Jan-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"Ł1,081.33",49172
MODGPC49173,08-Jan-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"Ł1,299.46",49173
MODGPC49174,10-Jan-13,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,Ł607.83,49174
MODGPC49175,08-Jan-13,Catering and Catering Supplies     , CATERERS,"Ł2,970.00",49175
MODGPC49176,08-Jan-13,Catering and Catering Supplies     , CATERERS,Ł897.11,49176
MODGPC49177,07-Jan-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł9,249.05",49177
MODGPC49178,08-Jan-13,Catering and Catering Supplies     , CATERERS,"Ł5,654.28",49178
MODGPC49179,10-Jan-13,Catering and Catering Supplies     , CATERERS,Ł514.40,49179
MODGPC49180,08-Jan-13,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł9,239.41",49180
MODGPC49181,08-Jan-13,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,Ł656.40,49181
MODGPC49182,11-Jan-13,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"Ł1,828.80",49182
MODGPC49183,10-Jan-13,Cleaning Services and Supplies     , DRY CLEANERS,"Ł1,113.42",49183
MODGPC49184,07-Jan-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,Ł721.61,49184
MODGPC49185,09-Jan-13,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"Ł1,384.70",49185
MODGPC49186,09-Jan-13,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,Ł506.75,49186
MODGPC49187,11-Jan-13,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"Ł1,020.00",49187
MODGPC49188,11-Jan-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,339.20",49188
MODGPC49189,09-Jan-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł2,874.00",49189
MODGPC49190,11-Jan-13,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,Ł734.40,49190
MODGPC49191,07-Jan-13,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,339.84",49191
MODGPC49192,02-Jan-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł695.91,49192
MODGPC49193,07-Jan-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł1,731.60",49193
MODGPC49194,04-Jan-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,49194
MODGPC49195,07-Jan-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,49195
MODGPC49196,07-Jan-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,49196
MODGPC49197,10-Jan-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,Ł500.00,49197
MODGPC49198,03-Jan-13,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,Ł708.00,49198
MODGPC49199,08-Jan-13,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł3,000.00",49199
MODGPC49200,11-Jan-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,202.18",49200
MODGPC49201,11-Jan-13,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"Ł2,500.00",49201
MODGPC49202,07-Jan-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł2,700.90",49202
MODGPC49203,03-Jan-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł2,736.00",49203
MODGPC49204,08-Jan-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,433.36",49204
MODGPC49205,10-Jan-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł880.60,49205
MODGPC49206,08-Jan-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,646.40",49206
MODGPC49207,04-Jan-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł962.31,49207
MODGPC49208,08-Jan-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł997.20,49208
MODGPC49209,11-Jan-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł4,081.68",49209
MODGPC49210,08-Jan-13,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł2,520.00",49210
MODGPC49211,09-Jan-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł1,000.00",49211
MODGPC49212,11-Jan-13,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł593.96,49212
MODGPC49213,09-Jan-13,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł645.65,49213
MODGPC49214,11-Jan-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","Ł1,665.64",49214
MODGPC49215,02-Jan-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",Ł867.00,49215
MODGPC49216,10-Jan-13,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","Ł3,314.27",49216
MODGPC49217,10-Jan-13,Financial Services                 , INSURANCE SALES/UNDERWRITE,"Ł2,845.20",49217
MODGPC49218,10-Jan-13,Financial Services                 , INSURANCE SALES/UNDERWRITE,"Ł5,035.00",49218
MODGPC49219,09-Jan-13,Freight and Storage                , MOTOR FREIGHT CARRIERS,"Ł1,218.68",49219
MODGPC49220,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł31,609.20",49220
MODGPC49221,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł6,364.56",49221
MODGPC49222,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł8,425.92",49222
MODGPC49223,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł25,458.24",49223
MODGPC49224,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł33,840.00",49224
MODGPC49225,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,247.23",49225
MODGPC49226,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł94,866.00",49226
MODGPC49227,11-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł4,101.39",49227
MODGPC49228,09-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,663.56",49228
MODGPC49229,11-Jan-13,General Retail and Wholesale       , SPORTING GOODS STORES,Ł576.00,49229
MODGPC49230,09-Jan-13,General Retail and Wholesale       , SHOE STORES,Ł716.82,49230
MODGPC49231,09-Jan-13,General Retail and Wholesale       , SHOE STORES,Ł860.18,49231
MODGPC49232,10-Jan-13,General Retail and Wholesale       , SHOE STORES,Ł536.45,49232
MODGPC49233,10-Jan-13,General Retail and Wholesale       , SHOE STORES,Ł573.46,49233
MODGPC49234,10-Jan-13,General Retail and Wholesale       , SHOE STORES,Ł832.43,49234
MODGPC49235,10-Jan-13,General Retail and Wholesale       , SHOE STORES,Ł860.18,49235
MODGPC49236,09-Jan-13,General Retail and Wholesale       , SHOE STORES,"Ł2,676.66",49236
MODGPC49237,11-Jan-13,General Retail and Wholesale       , SHOE STORES,"Ł1,811.98",49237
MODGPC49238,07-Jan-13,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"Ł1,080.00",49238
MODGPC49239,09-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,379.40",49239
MODGPC49240,08-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,643.71",49240
MODGPC49241,02-Jan-13,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"Ł1,116.00",49241
MODGPC49242,07-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł1,095.00",49242
MODGPC49243,07-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł972.00,49243
MODGPC49244,07-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł864.00,49244
MODGPC49245,07-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł660.00,49245
MODGPC49246,12-Jan-13,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł9,949.90",49246
MODGPC49247,04-Jan-13,General Retail and Wholesale       , HARDWARE STORES,"Ł1,469.64",49247
MODGPC49248,09-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,918.20",49248
MODGPC49249,11-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,243.29",49249
MODGPC49250,03-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł566.88,49250
MODGPC49251,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,987.98",49251
MODGPC49252,09-Jan-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,592.40",49252
MODGPC49253,08-Jan-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł735.00,49253
MODGPC49254,08-Jan-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,206.00",49254
MODGPC49255,08-Jan-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł558.00,49255
MODGPC49256,10-Jan-13,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,"Ł1,326.00",49256
MODGPC49257,11-Jan-13,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"Ł8,960.00",49257
MODGPC49258,11-Jan-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł982.00,49258
MODGPC49259,08-Jan-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł2,128.00",49259
MODGPC49260,10-Jan-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł2,222.00",49260
MODGPC49261,07-Jan-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł990.25,49261
MODGPC49262,10-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł9,031.80",49262
MODGPC49263,09-Jan-13,General Retail and Wholesale       , SPORTING GOODS STORES,Ł960.00,49263
MODGPC49264,08-Jan-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł941.47,49264
MODGPC49265,10-Jan-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł1,611.92",49265
MODGPC49266,03-Jan-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł2,217.00",49266
MODGPC49267,08-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,Ł600.00,49267
MODGPC49268,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł906.02,49268
MODGPC49269,04-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł3,476.40",49269
MODGPC49270,10-Jan-13,General Retail and Wholesale       , GLASSWARE/CRYSTAL STORES,"Ł1,252.23",49270
MODGPC49271,11-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,Ł739.74,49271
MODGPC49272,11-Jan-13,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,"Ł1,440.72",49272
MODGPC49273,04-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,214.99",49273
MODGPC49274,08-Jan-13,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,915.20",49274
MODGPC49275,08-Jan-13,General Retail and Wholesale       , USED MERCHANDISE STORES,Ł850.00,49275
MODGPC49276,10-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,191.48",49276
MODGPC49277,10-Jan-13,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,Ł599.60,49277
MODGPC49278,09-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł5,000.00",49278
MODGPC49279,09-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł5,250.00",49279
MODGPC49280,10-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł2,270.32",49280
MODGPC49281,07-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,050.94",49281
MODGPC49282,10-Jan-13,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł1,563.48",49282
MODGPC49283,10-Jan-13,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,Ł534.00,49283
MODGPC49284,09-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł3,296.00",49284
MODGPC49285,09-Jan-13,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł5,419.44",49285
MODGPC49286,08-Jan-13,General Retail and Wholesale       , VARIETY STORES,Ł999.00,49286
MODGPC49287,08-Jan-13,General Retail and Wholesale       , TENT AND AWNING SHOPS,Ł569.96,49287
MODGPC49288,08-Jan-13,General Retail and Wholesale       , TENT AND AWNING SHOPS,Ł569.96,49288
MODGPC49289,09-Jan-13,General Retail and Wholesale       , HARDWARE STORES,Ł566.88,49289
MODGPC49290,07-Jan-13,General Retail and Wholesale       , HARDWARE STORES,Ł623.57,49290
MODGPC49291,04-Jan-13,General Retail and Wholesale       , HARDWARE STORES,"Ł1,417.20",49291
MODGPC49292,07-Jan-13,General Retail and Wholesale       , HARDWARE STORES,"Ł1,137.78",49292
MODGPC49293,07-Jan-13,General Retail and Wholesale       , HARDWARE STORES,Ł796.32,49293
MODGPC49294,10-Jan-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł805.00,49294
MODGPC49295,11-Jan-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł1,544.00",49295
MODGPC49296,10-Jan-13,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"Ł3,682.40",49296
MODGPC49297,09-Jan-13,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"Ł11,463.86",49297
MODGPC49298,11-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł915.89,49298
MODGPC49299,08-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł4,680.00",49299
MODGPC49300,12-Jan-13,General Retail and Wholesale       , ELECTRONICS STORES,"Ł3,317.58",49300
MODGPC49301,04-Jan-13,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,120.80",49301
MODGPC49302,09-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł761.99,49302
MODGPC49303,09-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł939.24,49303
MODGPC49304,11-Jan-13,General Retail and Wholesale       , SPORTING GOODS STORES,Ł720.00,49304
MODGPC49305,07-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł11,370.00",49305
MODGPC49306,07-Jan-13,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł710.59,49306
MODGPC49307,04-Jan-13,General Retail and Wholesale       , SPORTING GOODS STORES,Ł909.00,49307
MODGPC49308,11-Jan-13,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł510.00,49308
MODGPC49309,03-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,665.49",49309
MODGPC49310,10-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,096.44",49310
MODGPC49311,10-Jan-13,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,917.68",49311
