Organisation,,Partnerships for Schools,,,,,,
Submitted By,,Management Accountant,,,,,,
Spend Tolerance,,"£25,000",,,,,,
Month,,01.09.2011 to 30.09.2011,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,MERTON LONDON BOROUGH COUNCIL,390265,1199234,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NEWHAM LONDON BOROUGH COUNCIL,390267,7175053.71,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NEWHAM LONDON BOROUGH COUNCIL,390267,3359810,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,REDBRIDGE LONDON BOROUGH COUNCIL,390269,5682023.1,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,REDBRIDGE LONDON BOROUGH COUNCIL,390269,419688,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,RICHMOND UPON THAMES LONDON BOROUGH COUNCIL,390271,8666573.25,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,RICHMOND UPON THAMES LONDON BOROUGH COUNCIL,390271,335417,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SUTTON LONDON BOROUGH COUNCIL,390273,809579,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WALTHAM FOREST LONDON BOROUGH COUNCIL,390275,1204477,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WALTHAM FOREST LONDON BOROUGH COUNCIL,390275,2138972,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CITY COUNCIL,390277,42367190.19,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,BIRMINGHAM CITY COUNCIL,390277,3707579,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,COVENTRY COUNTY COUNCIL,390279,1229339,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,COVENTRY COUNTY COUNCIL,390279,468762,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DUDELEY METROPOLITAN BOROUGH COUNCIL,390281,695567,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DUDELEY METROPOLITAN BOROUGH COUNCIL,390281,461861,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SANDWELL METROPOLITAN BOROUGH COUNCIL,390283,10560415.71,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SANDWELL METROPOLITAN BOROUGH COUNCIL,390283,1664952,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOLIHULL METROPOLITAN BOROUGH COUNCIL,390285,461249,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SOLIHULL METROPOLITAN BOROUGH COUNCIL,390285,1692234,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WALSALL METROPOLITAN BOROUGH COUNCIL,390287,6194454.91,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WALSALL METROPOLITAN BOROUGH COUNCIL,390287,193149,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WOLVERHAMPTON COUNTY COUNCIL,390289,13674080.14,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WOLVERHAMPTON COUNTY COUNCIL,390289,51689,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,390291,297312,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,390291,5171823,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LIVERPOOL COUNTY COUNCIL,390293,4703042.49,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LIVERPOOL COUNTY COUNCIL,390293,2040458,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,ST HELENS METROPOLITAN BOROUGH COUNCIL,390295,4659814.16,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SEFTON COUNCIL,390297,490072,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WIRRAL METROPOLITAN BOROUGH COUNCIL,390299,2957807.43,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WIRRAL METROPOLITAN BOROUGH COUNCIL,390299,1367885,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BOLTON METROPOLITAN BOROUGH COUNCIL,390301,6196936.65,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BURY METROPOLITAN BOROUGH COUNCIL,390303,447576,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER COUNTY COUNCIL,390305,18178416.44,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,MANCHESTER COUNTY COUNCIL,390305,915635,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,OLDHAM METROPOLITAN BOROUGH COUNCIL,390307,16925370.45,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,OLDHAM METROPOLITAN BOROUGH COUNCIL,390307,1175924,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,ROCHDALE METROPOLITAN BOROUGH COUNCIL,390309,3089609.42,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,ROCHDALE METROPOLITAN BOROUGH COUNCIL,390309,1140497,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD CITY COUNCIL,390311,4478215.5,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SALFORD CITY COUNCIL,390311,1365162,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,STOCKPORT METROPOLITAN BOROUGH COUNCIL,390313,804055,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,TAMESIDE METROPOLITAN BOROUGH COUNCIL,390315,5182766.25,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,TAMESIDE METROPOLITAN BOROUGH COUNCIL,390315,2430028,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,TRAFFORD METROPOLITAN BOROUGH COUNCIL,390317,805173,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WIGAN METROPOLITAN BOROUGH COUNCIL,390319,603009,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BARNSLEY METROPOLITAN BOROUGH COUNCIL,390321,643872,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,BARNSLEY METROPOLITAN BOROUGH COUNCIL,390321,6207116,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DONCASTER METROPOLITAN BOROUGH COUNCIL,390323,1690491,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DONCASTER METROPOLITAN BOROUGH COUNCIL,390323,869502,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,390325,719574,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,390325,1555627,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SHEFFIELD COUNTY COUNCIL,390327,23235780.72,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SHEFFIELD COUNTY COUNCIL,390327,5346946,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BRADFORD METROPOLITAN BOROUGH COUNCIL,390329,4028311.75,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,BRADFORD METROPOLITAN BOROUGH COUNCIL,390329,6825312,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CALDERDALE METROPOLITAN BOROUGH COUNCIL,390331,5807969.18,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,CALDERDALE METROPOLITAN BOROUGH COUNCIL,390331,1214904,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,KIRKLEES COUNCIL,390333,1726980,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,KIRKLEES COUNCIL,390333,2031799,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LEEDS CITY COUNCIL,390335,6896109.43,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LEEDS CITY COUNCIL,390335,7825701,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,390337,895315,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,GATESHEAD METROPOLITAN BOROUGH COUNCIL,390339,495175,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,GATESHEAD METROPOLITAN BOROUGH COUNCIL,390339,1264133,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE CITY COUNCIL,390341,707982,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NEWCASTLE CITY COUNCIL,390341,5167503.5,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,390343,706571,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,390343,671648,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,390345,5553140.7,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SOUTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,390345,1009084,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SUNDERLAND COUNTY COUNCIL,390347,809678,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SUNDERLAND COUNTY COUNCIL,390347,387132,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BATH AND NE SOMERSET COUNCIL,390351,513097,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BRISTOL CITY COUNCIL,390353,1654540,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,BRISTOL CITY COUNCIL,390353,4317782,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTH SOMERSET DC,390355,619202,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTH GLOUCESTERSHIRE COUNCIL,390357,3683926.11,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HARTLEPOOL BOROUGH COUNCIL,390359,3416650.58,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,MIDDLESBOROUGH COUNCIL,390361,3083982.73,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,REDCAR AND CLEVELAND BOROUGH COUNCIL,390363,385222,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,REDCAR AND CLEVELAND BOROUGH COUNCIL,390363,1022394,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,STOCKTON ON TEES,390365,936017,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,STOCKTON ON TEES,390365,138604,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,KINGSTON UPON HULL CITY COUNCIL,390367,11514395.91,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,KINGSTON UPON HULL CITY COUNCIL,390367,94013,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,EAST RIDING OF YORKSHIRE,390369,984819,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,EAST RIDING OF YORKSHIRE,390369,687433,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTH EAST LINCOLNSHIRE COUNCIL,390371,1534592,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTH LINCOLNSHIRE COUNCIL,390373,5173122,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTH YORKSHIRE COUNTY COUNCIL,390375,1926213,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NORTH YORKSHIRE COUNTY COUNCIL,390375,175996,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,YORK CITY COUNCIL,390377,567479,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,YORK CITY COUNCIL,390377,296545,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LUTON BOROUGH COUNCIL,390379,2811404.75,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LUTON BOROUGH COUNCIL,390379,702774,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BUCKINGAMSHIRE COUNTY COUNCIL,390381,2141132,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,MILTON KEYNES COUNCIL,390383,1422038,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DERBYSHIRE COUNTY COUNCIL,390385,6685487,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DERBYSHIRE COUNTY COUNCIL,390385,2625959,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DERBY CITY COUNCIL,390387,4608820.86,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DERBY CITY COUNCIL,390387,918347,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DORSET COUNTY COUNCIL,390389,1238614,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DORSET COUNTY COUNCIL,390389,389667,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,POOLE BOROUGH COUNCIL,390391,1246371,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BOURNEMOUTH BOROUGH COUNCIL,390393,500946,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DURHAM COUNTY COUNCIL,390395,9643461.27,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DURHAM COUNTY COUNCIL,390395,1379835,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DARLINGTON BOROUGH COUNCIL,390397,352446,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DARLINGTON BOROUGH COUNCIL,390397,800082,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,390399,4404175.75,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,390399,439615,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BRIGHTON AND HOVE CITY COUNCIL,390401,743717,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,BRIGHTON AND HOVE CITY COUNCIL,390401,597409,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL,390403,5315523.88,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH CITY COUNCIL,390405,621517,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,PORTSMOUTH CITY COUNCIL,390405,309396,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHAMPTON CITY COUNCIL,390407,4885415.98,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SOUTHAMPTON CITY COUNCIL,390407,964050,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE COUNTY COUNCIL,390409,2139193,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTER CITY COUNCIL,390411,0,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LEICESTER CITY COUNCIL,390411,1273914,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,RUTLAND COUNTY COUNCIL,390413,180331,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,STAFFORDSHIRE COUNTY COUNCIL,390415,3519074,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,STAFFORDSHIRE COUNTY COUNCIL,390415,344957,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,STOKE ON TRENT COUNTY COUNCIL,390417,17488059.7,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,STOKE ON TRENT COUNTY COUNCIL,390417,2073539,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WILTSHIRE COUNCIL,390419,1821649,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WILTSHIRE COUNCIL,390419,812699,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SWINDON BOROUGH COUNCIL,390421,711176,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SWINDON BOROUGH COUNCIL,390421,1252897,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BRACKNELL FOREST BOROUGH COUNCIL,390423,577940,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,390425,817648,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WEST BERKSHIRE COUNCIL,390427,550133,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,READING BOROUGH COUNCIL,390429,788105,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SLOUGH BOROUGH COUNCIL,390431,810477,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,SLOUGH BOROUGH COUNCIL,390431,919379,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WOKINGHAM BOROUGH COUNCIL,390433,1099652,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CAMBRIDGESHIRE COUNTY COUNCIL,390435,9618017.5,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,390437,4032532.74,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,390437,1182792,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HALTON BOROUGH COUNCIL,390439,6780605.8,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WARRINGTON BOROUGH COUNCIL,390441,380643,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,DEVON COUNTY COUNCIL,390443,2226964,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,DEVON COUNTY COUNCIL,390443,1734308,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,PLYMOUTH CITY COUNCIL,390445,867586,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,PLYMOUTH CITY COUNCIL,390445,995657,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,TORBAY COUNCIL,390447,347821,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,TORBAY COUNCIL,390447,356210,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,390449,8146877.29,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,390449,936182,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHEND-ON-SEA BOROUGH COUNCIL,390451,608540,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,THURROCK COUNCIL,390453,603414,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HEREFORDSHIRE COUNTY COUNCIL,390455,538818,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,HEREFORDSHIRE COUNTY COUNCIL,390455,429986,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,390457,4540452.1,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,390457,1251181,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,390459,18142405.97,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,390459,3699481,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,MEDWAY COUNCIL,390461,11337259.73,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,390463,7939855.72,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,390463,5466548,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN WITH DARWEN BOROUGH COUNCIL,390465,2602876.78,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKPOOL BOROUGH COUNCIL,390467,2201986.98,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,390469,2316277,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,390469,3084311,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,390471,3302607.15,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,390471,854685,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SHROPSHIRE COUNCIL,390473,989640,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,390475,3170997.64,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,390475,1464589,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CORNWALL COUNCIL,390477,1346102,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,CORNWALL COUNCIL,390477,2843962,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CUMBRIA COUNTY COUNCIL,390479,5310835.65,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTERSHIRE COUNTY COUNCIL,390481,2161620,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL,390483,16189802.36,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,ISLE OF WIGHT COUNCIL,390485,567851,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,390487,9592627.18,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,390487,289587,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,390489,7154299.16,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,390489,1209751,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,390491,13216859.53,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,390491,2774806,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHUMBERLAND COUNTY COUNCIL,390493,2381917,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORDSHIRE COUNTY COUNCIL,390495,2470307,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,390497,1984910,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SUFFOLK COUNTY COUNCIL,390499,3638481,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SURREY COUNTY COUNCIL,390501,3832337,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,390503,1943823,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,390503,433135,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,390505,20331399.91,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,390505,1132957,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER CITY COUNCIL,390507,3102863.11,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,390509,5055222.96,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,390509,918772,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,KENSINGTON AND CHELSEA ROYAL BOROUGH COUNCIL,390511,344226,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HACKNEY LONDON BOROUGH COUNCIL,390513,13185900.54,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,390515,8629136.63,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,390517,2537632.77,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,390519,8628452.67,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,390519,5629259,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,WANDSWORTH LONDON BOROUGH COUNCIL,390521,11062906.21,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,390523,5235431.14,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,390523,429343,
