Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/11/2014,Spend on Inventory - General,Defence Equipment + Support,SPANDEX LTD,BS32 4UA,402070,Spend on Inventory - General,"£34,584.85"
Ministry of Defence,Ministry of Defence,19/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,404558,Equipment support non-project costs,"£34,562.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,24/11/2014,Injections / Projects RDEL and MNW,Estates Management,D & K Heating Services Ltd,B44 8NH,6042,Injections / Projects RDEL and MNW,"£34,548.00"
Ministry of Defence,Ministry of Defence,28/11/2014,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,409537,Spend on Inventory - General,"£34,547.25"
Ministry of Defence,Ministry of Defence,04/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,398295,Equipment support non-project costs,"£34,489.28"
Ministry of Defence,Defence Science and Technology Laboratory,21/11/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000162292 - 00195563,Capital Asset expenditure,"£34,484.59"
Ministry of Defence,Defence Science and Technology Laboratory,04/11/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161953 - 00193973,Sub Contracted Work,"£34,461.00"
Ministry of Defence,Ministry of Defence,26/11/2014,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,184005,Cost of ground diesel fuel consumed,"£34,409.44"
Ministry of Defence,Ministry of Defence,21/11/2014,Design services and minor equipment purchases,Land Forces,AUTOMOBILE ASSOCIATION DEVELOPMENTS LTD,RG21 4EA,183947,Equipment support project costs,"£34,399.96"
Ministry of Defence,Ministry of Defence,05/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,398772,Equipment support non-project costs,"£34,390.73"
Ministry of Defence,Ministry of Defence,21/11/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,406111,Fiscal asset under construction - capital in year addition,"£34,362.00"
Ministry of Defence,Ministry of Defence,13/11/2014,IT and communication services,JFC,SERCO LIMITED,RG27 9UY,402637,Information technology services,"£34,359.43"
Ministry of Defence,Ministry of Defence,14/11/2014,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,402740,Consumption of medical dental and veterinary inventory,"£34,336.03"
Ministry of Defence,Ministry of Defence,24/11/2014,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,407236,Property non dwellings private finance initiative - service concession arrangement service charge,"£34,275.20"
Ministry of Defence,Ministry of Defence,25/11/2014,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,407656,Cost of other material consumed,"£34,239.93"
Ministry of Defence,Ministry of Defence,27/11/2014,Spend on Inventory - General,Air Command,KILFROST LTD,NE49 0HJ,408959,Spend on Inventory - General,"£34,233.60"
Ministry of Defence,Ministry of Defence,11/11/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,WINCANTON GROUP LIMITED,SN14 0WT,401631,Freight movement costs,"£34,221.40"
Ministry of Defence,Ministry of Defence,21/11/2014,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,ARVAL UK LTD,SN5 6PE,405634,Oil and lubricants consumed excluding those from the inventory system,"£34,201.53"
Ministry of Defence,Ministry of Defence,03/11/2014,Spend on Inventory - General,Defence Equipment + Support,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,397969,Spend on Inventory - General,"£34,173.71"
Ministry Of Defence,British Defence Staff - United States,03-Nov-14,MEDICAL-NON HOSPITAL TREATMENT,MEDICAL EXPENSE 201410,MERITAIN HEALTH,,381991,"MEDICAL EXPENSE 201410
UNSPECIFIED","£34,140.94"
Ministry of Defence,Ministry of Defence,28/11/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,409584,Freight movement costs,"£34,136.98"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH DEVON DISTRICT COUNCIL,EX31 1EA,405291,Rent buildings - non civil estate property and married quarter property,"£34,127.87"
Ministry of Defence,Ministry of Defence,25/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,407727,Equipment support non-project costs,"£34,113.28"
Ministry of Defence,Ministry of Defence,18/11/2014,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,NUFFIELD HEALTH,KT3 4QF,404160,External military training ,"£34,112.00"
Ministry of Defence,Ministry of Defence,10/11/2014,Agency Staff,HOCS,Saudi Catering & Contracting Company,,CO001,Agency Staff,"£34,102.50"
Ministry of Defence,Ministry of Defence,26/11/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,408411,Freight movement costs,"£34,101.37"
Ministry of Defence,Ministry of Defence,20/11/2014,Fees for professional services,Land Forces,ROYAL BRITISH LEGION INDUSTRIES LTD,ME20 7NL,405388,Fees for professional services excluding legal fees,"£34,056.00"
Ministry of Defence,Ministry of Defence,20/11/2014,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,405096,Cost of ground diesel fuel consumed,"£34,045.76"
Ministry of Defence,Ministry of Defence,18/11/2014,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000023544,Aviation fuel casual uplift consumed,"£34,041.64"
Ministry of Defence,Ministry of Defence,26/11/2014,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,408267,Freight movement costs,"£34,037.91"
Ministry of Defence,Ministry of Defence,05/11/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,398696,Freight movement costs,"£34,036.27"
Ministry of Defence,Ministry of Defence,18/11/2014,Spend on Inventory - General,Defence Equipment + Support,RACE INDUSTRIAL (PRODUCTS) LTD,DY5 1QA,404197,Spend on Inventory - General,"£34,032.51"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000162171 - 00191529,Sub Contracted Work,"£33,979.00"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,404864,Rent buildings - non civil estate property and married quarter property,"£33,977.86"
Ministry of Defence,Ministry of Defence,05/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,SITEC ENGINEERING LIMITED,BA20 2HL,399042,Equipment support non-project costs,"£33,930.00"
Ministry of Defence,Ministry of Defence,17/11/2014,Estate management,JFC,TNT UK LIMITED,BL10 9GR,183920,Estate + facilities management services - accommodation inventory + service,"£33,915.36"
Ministry of Defence,Ministry of Defence,20/11/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,KELDA WATER SERVICES (ESTATES) LIMITED,S75 3JR,405134,Fees for professional services excluding legal fees,"£33,811.43"
Ministry of Defence,Ministry of Defence,21/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,RFD BEAUFORT LIMITED,CH41 1HQ,405996,Equipment support non-project costs,"£33,793.88"
Ministry of Defence,Ministry of Defence,19/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,404546,Equipment support non-project costs,"£33,764.40"
Ministry of Defence,Ministry of Defence,12/11/2014,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,401641,Spend on Inventory - General,"£33,729.10"
Ministry of Defence,Ministry of Defence,25/11/2014,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,407602,Consumption of medical dental and veterinary inventory,"£33,679.76"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Sub Contracted Work,Programme Delivery Directorate,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000162174 - 00195044,Sub Contracted Work,"£33,679.24"
Ministry of Defence,Ministry of Defence,18/11/2014,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED,DE5 3NT,404028,Spend on Inventory - General,"£33,667.85"
Ministry of Defence,Ministry of Defence,18/11/2014,Medical treatment & stores and welfare services,JFC,DR S L BROWN AND PARTNERS,CV23 0LU,403989,Medical health services,"£33,637.50"
Ministry of Defence,Ministry of Defence,19/11/2014,"Transportation of personnel, freight and travel expenses",Air Command,MR HOWARD L TUCK T/A MINERVA SPECIALIST PROGRAMS,CB22 5DL,404596,Military short term detached duty,"£33,566.00"
Ministry of Defence,Ministry of Defence,14/11/2014,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,403145,Spend on Inventory - General,"£33,556.28"
Ministry of Defence,Ministry of Defence,27/11/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,THAMES WATER UTILITIES LIMITED,SN38 2TW,409375,Utilities consumed - water + sewage,"£33,553.90"
Ministry of Defence,Ministry of Defence,21/11/2014,Spend on Inventory - General,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,405948,Spend on Inventory - General,"£33,528.13"
Ministry of Defence,Ministry of Defence,12/11/2014,Medical treatment & stores and welfare services,HO+CS,HEALIX INTERNATIONAL LTD,KT10 8AB,401836,Medical health services,"£33,434.50"
Ministry of Defence,Ministry of Defence,17/11/2014,Externally delivered education and training,Navy Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,403812,External military training ,"£33,400.00"
Ministry of Defence,Ministry of Defence,10/11/2014,Spend on Inventory - General,Defence Equipment + Support,KEY INDUSTRIAL EQUIPMENT LIMITED,BH31 6AT,400942,Spend on Inventory - General,"£33,392.15"
Ministry of Defence,Ministry of Defence,13/11/2014,Fuel for military use,Land Forces,ARAL AG.,,5000120816,Oil and lubricants consumed excluding those from the inventory system,"£33,357.52"
Ministry of Defence,Ministry of Defence,21/11/2014,Fuel for military use,JFC,ARVAL UK LTD,SN5 6PE,405634,Oil and lubricants consumed excluding those from the inventory system,"£33,310.01"
Ministry of Defence,Defence Science and Technology Laboratory,07/11/2014,Sub Contracted Work,Programme Delivery Directorate,RED SCIENTIFIC LIMITED,,V - 9000162026 - 00194722,Sub Contracted Work,"£33,283.00"
Ministry of Defence,Ministry of Defence,19/11/2014,Inventory Accruals,Defence Equipment + Support,JOHNSON CONTROLS LIMITED,,404549,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£33,279.09"
Ministry of Defence,Ministry of Defence,11/11/2014,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,401636,Cost of other material consumed,"£33,239.30"
Ministry of Defence,Ministry of Defence,20/11/2014,Food and clothing,Defence Equipment + Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,404939,Cost of food purchases,"£33,192.84"
Ministry of Defence,Ministry of Defence,27/11/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"£33,183.55"
Ministry of Defence,Defence Science and Technology Laboratory,28/11/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF BRISTOL,,V - 9000162398 - 00195962,Sub Contracted Work,"£33,158.00"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NEW FOREST DISTRICT COUNCIL,SO41 9ZG,405268,Rent buildings - non civil estate property and married quarter property,"£33,042.49"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRECKLAND COUNCIL,NR19 1EE,404867,Rent buildings - non civil estate property and married quarter property,"£32,962.24"
Ministry of Defence,Ministry of Defence,06/11/2014,Spend on Inventory - General,Defence Equipment + Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,399238,Spend on Inventory - General,"£32,961.60"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2014,Sub Contracted Work,Programme Delivery Directorate,RED SCIENTIFIC LIMITED,,V - 9000162358 - 00195496,Sub Contracted Work,"£32,948.25"
Ministry of Defence,Ministry of Defence,05/11/2014,Spend on Inventory - General,Defence Equipment + Support,CAPARO ENGINEERING LTD,B64 7DQ,398642,Spend on Inventory - General,"£32,924.85"
Ministry of Defence,Ministry of Defence,27/11/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,408728,Spend on Inventory - General,"£32,889.16"
Ministry of Defence,Ministry of Defence,17/11/2014,Externally delivered education and training,Land Forces,CHARTERED MANAGEMENT INSTITUTE,NN17 1TT,403362,External military training ,"£32,869.00"
Ministry of Defence,Ministry of Defence,07/11/2014,Externally delivered education and training,Land Forces,HELI-UNION TRAINING CENTER,,5000120612,External military training ,"£32,755.91"
Ministry of Defence,Ministry of Defence,10/11/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,401152,Works - estate management,"£32,744.23"
Ministry of Defence,Ministry of Defence,25/11/2014,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,407603,Spend on Inventory - General,"£32,717.67"
Ministry of Defence,Ministry of Defence,06/11/2014,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,399190,Cost of other material consumed,"£32,697.68"
Ministry of Defence,Ministry of Defence,10/11/2014,"Transportation of personnel, freight and travel expenses",JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,400823,Military short term detached duty,"£32,694.42"
Ministry of Defence,Defence Science and Technology Laboratory,07/11/2014,Sub Contracted Work,Programme Delivery Directorate,T.S. COMMS LIMITED,,V - 9000162014 - 00194573,Sub Contracted Work,"£32,688.38"
Ministry Of Defence,British Defence Staff - United States,08-Dec-14,EQUIPMENT SUPPORT-OTHER,UKDPO-D-01619,HONEYWELL INC,,384536,"UKDPO-D-01619
CS BAE125 PLATFORM","£32,681.58"
Ministry of Defence,Ministry of Defence,17/11/2014,Spend on Inventory - General,Defence Equipment + Support,NYCO,,3000011203,Spend on Inventory - General,"£32,666.53"
Ministry of Defence,Ministry of Defence,04/11/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,398421,Fiscal asset under construction - capital in year addition,"£32,647.91"
Ministry of Defence,Ministry of Defence,05/11/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,398611,Spend on Inventory - General,"£32,599.55"
Ministry of Defence,Ministry of Defence,10/11/2014,"Transportation of personnel, freight and travel expenses",Land Forces,RAPID RESPONSE SOLUTIONS LIMITED,PO9 2NF,401055,Freight movement costs,"£32,577.44"
Ministry of Defence,Ministry of Defence,13/11/2014,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,402250,Spend on Inventory - General,"£32,550.11"
Ministry of Defence,Ministry of Defence,05/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,KY11 9HQ,398617,Equipment support project costs,"£32,395.17"
Ministry of Defence,Ministry of Defence,20/11/2014,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,405064,Fees for professional services excluding legal fees,"£32,380.99"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BABERGH DISTRICT COUNCIL,IP7 6SJ,404836,Rent buildings - non civil estate property and married quarter property,"£32,256.04"
Ministry of Defence,Ministry of Defence,06/11/2014,Spend on Inventory - General,Defence Equipment + Support,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,399327,Spend on Inventory - General,"£32,197.68"
Ministry of Defence,Ministry of Defence,10/11/2014,Fuel for military use,Land Forces,EUROSHELL DEUTSCHLAND GMBH,,5000120659,Oil and lubricants consumed excluding those from the inventory system,"£32,174.39"
Ministry of Defence,Defence Science and Technology Laboratory,11/11/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF OXFORD,,V - 9000162096 - 00193768,Sub Contracted Work,"£32,148.00"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GREENWICH COUNCIL,SE18 6BU,405082,Rent buildings - non civil estate property and married quarter property,"£32,104.42"
Ministry Of Defence,British Defence Staff - United States,25-Nov-14,Inventory Clearing FMSSC,INV0000001794,DRS DATA & IMAGING SYSTEMS INC,,383952,"INV0000001794
UNSPECIFIED","£32,078.26"
Ministry of Defence,Ministry of Defence,17/11/2014,Inventory Accruals,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,403730,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£32,059.36"
Ministry of Defence,Council of Reserve Forces and Cadets Association,27/11/2014,Assets in the Course of Construction,Capital Expenditure,Fletchers Facilities Limited,KT9 1TR,9167,Assets in the Course of Construction,"£32,010.60"
Ministry of Defence,Defence Science and Technology Laboratory,21/11/2014,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000162253 - 00195513,Security Costs,"£31,981.99"
Ministry of Defence,Defence Science and Technology Laboratory,11/11/2014,Sub Contracted Work,Programme Delivery Directorate,RED SCIENTIFIC LIMITED,,V - 9000162107 - 00195109,Sub Contracted Work,"£31,978.00"
Ministry of Defence,Ministry of Defence,03/11/2014,IT and communication services,Defence Equipment + Support,CGI IT UK LIMITED,CF31 9AP,397876,Information technology services,"£31,967.46"
Ministry of Defence,Ministry of Defence,17/11/2014,Service and civilian recruitment,Air Command,ENGINE PARTNERS UK LLP,W1W 7RT,403404,Service recruitment excluding recruitment related external assistance,"£31,781.68"
Ministry of Defence,Ministry of Defence,10/11/2014,Administration,Land Forces,HEADQUARTERS ALLIED RAPID REACTION CORPS,GL3 1HW,400905,General administration,"£31,781.53"
Ministry of Defence,Ministry of Defence,18/11/2014,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,403935,Spend on Inventory - General,"£31,723.09"
Ministry of Defence,Ministry of Defence,07/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,THALES UK LIMITED,RH10 9HA,400104,Equipment support non-project costs,"£31,716.00"
Ministry of Defence,Ministry of Defence,05/11/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTROLUX PLC,LU4 9QQ,398725,Property dwellings private finance initiative - service concession arrangement service charge,"£31,698.85"
Ministry of Defence,Ministry of Defence,14/11/2014,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,402772,Spend on Inventory - General,"£31,688.23"
Ministry of Defence,Ministry of Defence,19/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,404739,Equipment support project costs,"£31,680.36"
Ministry of Defence,Council of Reserve Forces and Cadets Association,07/11/2014,Statutory & Mandatory Inspections,Estates Management,J Tomlinson,ng91pf,2266-2381,Statutory & Mandatory Inspections,"£31,654.74"
Ministry of Defence,Council of Reserve Forces and Cadets Association,07/11/2014,Statutory & Mandatory Inspections,Estates Management,J Tomlinson,ng91pf,2266-2381,Statutory & Mandatory Inspections,"£31,654.74"
Ministry of Defence,Ministry of Defence,13/11/2014,Fuel for military use,Navy Command,WATSON PETROLEUM LTD,SN15 5DN,402727,Cost of ground diesel fuel consumed,"£31,653.12"
Ministry of Defence,Defence Science and Technology Laboratory,11/11/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF PORTSMOUTH,,V - 9000162075 - 00193986,Sub Contracted Work,"£31,644.00"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF EXETER,,V - 9000162214 - 00195425,Sub Contracted Work,"£31,585.70"
Ministry of Defence,Ministry of Defence,06/11/2014,Spend on Inventory - General,Defence Equipment + Support,NYCO,,3000011170,Spend on Inventory - General,"£31,561.65"
Ministry of Defence,Ministry of Defence,05/11/2014,Design services and minor equipment purchases,Air Command,KPMG LLP,WD17 1DE,398803,Equipment support non-project costs,"£31,537.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/11/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF BRISTOL,,V - 9000162258 - 00195510,Sub Contracted Work,"£31,518.00"
Ministry Of Defence,British Defence Staff - United States,09-Oct-14,MEDICAL-NON HOSPITAL TREATMENT,MEDICAL EXPENSE 201410,MERITAIN HEALTH,,379930,"MEDICAL EXPENSE 201410
UNSPECIFIED","£31,511.37"
Ministry of Defence,Ministry of Defence,28/11/2014,Spend on Inventory - General,Defence Equipment + Support,KIDDE GRAVINER LIMITED,SL3 0HB,409700,Spend on Inventory - General,"£31,502.40"
Ministry of Defence,Ministry of Defence,26/11/2014,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,184001,External military training ,"£31,325.34"
Ministry of Defence,Ministry of Defence,21/11/2014,Externally delivered education and training,Land Forces,GALAHAD SUBSTANCE MISUSE SOLUTIONS LIMITED,RH8 9LR,405796,External military training ,"£31,312.01"
Ministry Of Defence,British Defence Staff - United States,14-Apr-14,INTAN SUME CPTL ADDITIONS IN YR,"CONTRACT NO: N00019-02-C-3002, SLIN 0003",LOCKHEED MARTIN AERONAUTICS,,365082,"CONTRACT NO: N00019-02-C-3002, SLIN 0003
Future Joint Combat Aircraft","£31,293.30"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MID SUFFOLK DISTRICT COUNCIL,IP6 8DL,405188,Rent buildings - non civil estate property and married quarter property,"£31,290.82"
Ministry of Defence,Ministry of Defence,06/11/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,399280,Spend on Inventory - General,"£31,129.68"
Ministry of Defence,Ministry of Defence,26/11/2014,Fees for professional services,Land Forces,CBRE LIMITED,G2 6UA,408213,Fees for professional services excluding legal fees,"£31,125.00"
Ministry of Defence,Ministry of Defence,20/11/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,404833,Spend on Inventory - General,"£31,113.13"
Ministry of Defence,Ministry of Defence,28/11/2014,Fuel for military use,Air Command,WATSON PETROLEUM LTD,SN15 5DN,410025,Cost of ground diesel fuel consumed,"£31,110.33"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000162155 - 00193433,Capital Asset expenditure,"£31,086.59"
Ministry of Defence,Ministry of Defence,28/11/2014,Food and clothing,Defence Equipment + Support,BABCOCK MARINE (CLYDE) LIMITED,G84 8HL,409479,Cost of food purchases,"£31,033.20"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2014,Sub Contracted Work,Programme Delivery Directorate,GENERAL DYNAMICS UK LIMITED,,V - 9000162347 - 00195777,Sub Contracted Work,"£30,947.00"
Ministry of Defence,Ministry of Defence,28/11/2014,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,410031,Cost of other material consumed,"£30,895.86"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ROYAL BOROUGH OF KINGSTON UPON THAMES,KT1 1EU,405387,Rent buildings - non civil estate property and married quarter property,"£30,894.41"
Ministry of Defence,Ministry of Defence,20/11/2014,Fees for professional services,Land Forces,EXPERIS LIMITED,EC2M 2RB,405039,Fees for professional services excluding legal fees,"£30,893.96"
Ministry of Defence,Ministry of Defence,24/11/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,407161,Spend on Inventory - General,"£30,890.48"
Ministry of Defence,Ministry of Defence,19/11/2014,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,TRIAD GROUP PLC,MK7 8LE,404733,Information technology services,"£30,875.00"
Ministry of Defence,Ministry of Defence,25/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,AIRBLAST LIMITED,PE6 9NF,407613,Equipment support non-project costs,"£30,754.04"
Ministry of Defence,Ministry of Defence,05/11/2014,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,398602,Spend on Inventory - General,"£30,686.16"
Ministry of Defence,Ministry of Defence,27/11/2014,Spend on Inventory - General,Defence Equipment + Support,KIDDE GRAVINER LIMITED,SL3 0HB,408958,Spend on Inventory - General,"£30,638.76"
Ministry of Defence,Defence Science and Technology Laboratory,28/11/2014,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS MARINE LIMITED,,V - 9000162388 - 00195179,Sub Contracted Work,"£30,604.00"
Ministry of Defence,Ministry of Defence,10/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,400813,Post design services which are not capitalised,"£30,549.52"
Ministry of Defence,Ministry of Defence,13/11/2014,Spend on Inventory - General,Air Command,SURVITEC GROUP LIMITED,CH41 1HQ,402666,Spend on Inventory - General,"£30,532.78"
Ministry of Defence,Ministry of Defence,11/11/2014,Spend on Inventory - General,Defence Equipment + Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,401199,Spend on Inventory - General,"£30,510.05"
Ministry of Defence,Ministry of Defence,21/11/2014,Design services and minor equipment purchases,Land Forces,SERCO GROUP PLC,RG27 7FR,406024,Equipment support non-project costs,"£30,420.96"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,STAFFORD BOROUGH COUNCIL,ST16 3AQ,405466,Rent buildings - non civil estate property and married quarter property,"£30,410.11"
Ministry of Defence,Ministry of Defence,17/11/2014,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,403403,Cost of clothing and textile services received,"£30,377.63"
Ministry of Defence,Ministry of Defence,25/11/2014,Inventory Accruals,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,407603,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£30,368.25"
Ministry of Defence,Defence Science and Technology Laboratory,28/11/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF GLASGOW,,V - 9000162408 - 00194837,Sub Contracted Work,"£30,362.25"
Ministry of Defence,Ministry of Defence,20/11/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MIDLOTHIAN COUNCIL,EH22 1YB,405190,Rent buildings - non civil estate property and married quarter property,"£30,354.94"
Ministry of Defence,Ministry of Defence,03/11/2014,Purchase of inventory and services ,Defence Equipment + Support,BOC LIMITED,M28 2UT,397840,Consumption of engineering and technical inventory,"£30,261.59"
Ministry of Defence,Ministry of Defence,20/11/2014,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,405596,Cost of other material consumed,"£30,175.27"
