Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,40563,Other Current Payments E,Strategy and Evidence Group,Development Reasearch Center M,171210," 25,010.00 "
DEFRA,Core Dept,40563,Other Current Payments E,Strategy and Evidence Group,Inst. Homem e Meio Ambiente da,251110," 25,145.41 "
DEFRA,Core Dept,40556,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Oxford,RTLG020070895," 25,165.00 "
DEFRA,Core Dept,40556,Vehicle Maintenance,Corporate Services Group,Interserve Site Services,PI191100," 25,198.64 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6142149," 25,321.25 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,5.01113E+11," 25,535.29 "
DEFRA,Core Dept,40574,Other Current Payments E,Environment and Rural Group,CACI,233833," 25,569.23 "
DEFRA,Core Dept,40564,Other Current Payments (GB),Food and Farming Group,Wildfowl & Wetlands Trust,CI002899," 25,600.90 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Food and Farming Group,University Of Edinburgh,ERS-470131-31577," 25,687.50 "
DEFRA,Core Dept,40560,Other Current Payments (R&D) (E),Environment and Rural Group,Economics For The Environ Cons,639," 26,273.00 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,The Scottish Agricultural Coll,40111," 26,288.66 "
DEFRA,Core Dept,40570,Other Current Payments E,Strategy and Evidence Group,SKM Enviros,JW01654," 26,316.99 "
DEFRA,Core Dept,40560,Other Current Payments E,Food and Farming Group,Rural Payments Agency,327806," 26,538.40 "
DEFRA,Core Dept,40556,Other Current Payments (R&D) (E),Strategy and Evidence Group,A E A Technology - SPM Lead Co,6141977," 26,589.83 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,SAC,10646705," 26,600.70 "
DEFRA,Core Dept,40547,Work package/WPO Implementation,Corporate Services Group,IBM United Kingdom Ltd,5812101252," 26,672.50 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Food and Farming Group,Institute For Animal Health,ERS-470170-31538," 26,744.83 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Food and Farming Group,Institute For Animal Health,ERS-470190-31546," 26,817.83 "
DEFRA,Core Dept,40574,Other Current Payments UK,Strategy and Evidence Group,B E T A Technology Ltd,4794," 26,874.12 "
DEFRA,Core Dept,40568,Prosecutions,Strategy and Evidence Group,Merrill Legal Solutions,SINV00048541," 26,876.36 "
DEFRA,Core Dept,40568,Other Current Payments (GB),Food and Farming Group,Food Standards Agency,915919," 26,895.34 "
DEFRA,Core Dept,40574,Other Current Payments E,Strategy and Evidence Group,Vertex Data Science Ltd,FI0407040," 26,934.11 "
DEFRA,Core Dept,40556,Contractor - Management Cover,Corporate Services Group,Alpine Resourcing Ltd,6622," 27,210.42 "
DEFRA,Core Dept,40556,Other Current Payments E,Environment and Rural Group,Institution Of Civil Engineers,81571," 27,318.75 "
DEFRA,Core Dept,40560,Inwards Secondments,Environment and Rural Group,RPS Group Plc,TEC287698," 27,420.09 "
DEFRA,Core Dept,40568,Other Current Payments E,Food and Farming Group,A D A S UK Ltd,RIRP050176," 27,720.60 "
DEFRA,Core Dept,40568,Other Current Payments (E) (R and D Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-470234-31665," 27,791.77 "
DEFRA,Core Dept,40564,Other Current Payments (R&D) (E),Environment and Rural Group,Kings College London,SINV1233173," 28,215.00 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Food and Farming Group,University Of Bristol,ERS-470128-31571," 28,614.00 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Food and Farming Group,University Of Oxford,ERS-470207-31597," 28,746.83 "
DEFRA,Core Dept,40560,Other Current Payments (R&D) (E),Environment and Rural Group,A D A S UK Ltd,1.10111E+12," 28,856.00 "
DEFRA,Core Dept,40547,Current Grants E,Environment and Rural Group,University Of Leeds,171210," 28,956.65 "
DEFRA,Core Dept,40568,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000682," 28,968.92 "
DEFRA,Core Dept,40574,Other Current Payments UK,Environment and Rural Group,Hartley Mcmaster Ltd,12086," 28,992.30 "
DEFRA,Core Dept,40560,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Birmingham,21007140," 29,018.75 "
DEFRA,Core Dept,40574,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,RIRP050656," 29,381.38 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,North Wyke Research.,50111," 29,385.70 "
DEFRA,Core Dept,40570,Telephony Services/Audio Conferencing Facilities,Corporate Services Group,IBM United Kingdom Ltd,5812102270," 29,396.89 "
DEFRA,Core Dept,40563,Other Current Payments E,Strategy and Evidence Group,CSIR,PC0021571," 29,400.00 "
DEFRA,Core Dept,40550,Other Current Payments (R&D) (E),Food and Farming Group,B B S R C,4445," 29,558.32 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,Sac Commercial Ltd,5.01113E+11," 29,799.12 "
DEFRA,Core Dept,40550,Other Current Payments (R&D) (E),Food and Farming Group,Genesis Faraday Partnership,982," 30,000.00 "
DEFRA,Core Dept,40560,Other Current Payments (R&D) (E),Environment and Rural Group,National Physical Laboratory,106730," 30,434.85 "
DEFRA,Core Dept,40568,Other Current Payments (R&D) (E),Environment and Rural Group,Capacity Builders (UK) Ltd,56," 30,940.66 "
DEFRA,Core Dept,40568,Other Current Payments (E) (R and D Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-470136-31614," 32,276.50 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,Food & Environment Research Ag,F0012486," 32,365.34 "
DEFRA,Core Dept,40547,Other Current Payments (R&D) (E),Environment and Rural Group,Natural Environ Research Counc,7060000216," 32,588.50 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Food and Farming Group,A D A S UK Ltd,5.01113E+11," 32,599.00 "
DEFRA,Core Dept,40574,Other Current Payments E,Strategy and Evidence Group,International Development UEA,3938," 32,627.80 "
DEFRA,Core Dept,40570,Other Current Payments (R&D) (E),Food and Farming Group,Institute For Animal Health,ERS-470184-31541," 32,828.08 "
DEFRA,Core Dept,40570,Other Current Payments UK,Food and Farming Group,A D A S UK Ltd,RIRP050224," 33,544.83 "
DEFRA,Core Dept,40568,Payments to Agencies GB,Food and Farming Group,Veterinary Laboratories Agency,ERS-471080-31688," 33,583.00 "
DEFRA,Core Dept,40554,Other Current Payments (R&D) (E),Strategy and Evidence Group,Brook Lyndhurst Ltd,604," 33,829.43 "
DEFRA,Core Dept,40556,Other Current Payments (GB),Food and Farming Group,Flintshire County Council (Rev,TB098733," 34,425.71 "
DEFRA,Core Dept,40568,Other Current Payments (E) (R and D Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-470148-31620," 34,492.83 "
DEFRA,Core Dept,40556,Civil service Pension Administration,Corporate Services Group,JSS Pensions Administration,1345," 34,638.89 "
DEFRA,Core Dept,40556,Other Current Payments E,Strategy and Evidence Group,World Wildlife Fund,GRANTRECEIPT08," 34,777.61 "
DEFRA,Core Dept,40568,Other Current Payments (E) (R and D Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-470213-31654," 34,925.25 "
DEFRA,Core Dept,40568,Other Current Payments (E) (R and D Agency),Food and Farming Group,Food & Environment Research Ag,ERS-470242-31797," 34,945.25 "
DEFRA,Core Dept,40564,Sundry Creditors,Food and Farming Group,Gangmasters Licensing Authorit,GIAKAJJAN20111312103501667," 35,016.67 "
DEFRA,Core Dept,40568,Salary - Permanent Staff,Corporate Services Group,Marine Management Organisation,6001817," 35,579.51 "
DEFRA,Core Dept,40562,Gas,Corporate Services Group,Corona Energy,V5328301," 35,692.26 "
DEFRA,Core Dept,40560,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,8000662," 35,728.16 "
